交易日期,收盘价,年干支,月干支,日干支,收益率,天干,地支,五行_干,五行_支,月,周,年月
2012-09-13,8691.002,壬辰,己酉,丁丑,-0.010894385259222594,丁,丑,火,土,9,37,2012-09
2012-09-14,8740.051,壬辰,己酉,戊寅,0.005643653056344844,戊,寅,土,木,9,37,2012-09
2012-09-17,8483.692,壬辰,己酉,辛巳,-0.02933152220736479,辛,巳,金,火,9,38,2012-09
2012-09-18,8390.15,壬辰,己酉,壬午,-0.011026095713988604,壬,午,水,火,9,38,2012-09
2012-09-19,8431.743,壬辰,己酉,癸未,0.004957360714647585,癸,未,水,土,9,38,2012-09
2012-09-20,8202.204,壬辰,己酉,甲申,-0.027223196911955294,甲,申,木,金,9,38,2012-09
2012-09-21,8201.528,壬辰,己酉,乙酉,-8.241687234300521e-05,乙,酉,木,金,9,38,2012-09
2012-09-24,8310.937,壬辰,己酉,戊子,0.013340075166481169,戊,子,土,水,9,39,2012-09
2012-09-25,8284.247,壬辰,己酉,己丑,-0.0032114309132653673,己,丑,土,土,9,39,2012-09
2012-09-26,8193.373,壬辰,己酉,庚寅,-0.01096949427026983,庚,寅,金,木,9,39,2012-09
2012-09-27,8486.274,壬辰,己酉,辛卯,0.03574852505799497,辛,卯,金,木,9,39,2012-09
2012-09-28,8679.219,壬辰,己酉,壬辰,0.022736126596902162,壬,辰,水,土,9,39,2012-09
2012-10-08,8540.075,壬辰,庚戌,壬寅,-0.016031857244297898,壬,寅,水,木,10,41,2012-10
2012-10-09,8743.864,壬辰,庚戌,癸卯,0.023862670995278057,癸,卯,水,木,10,41,2012-10
2012-10-10,8773.68,壬辰,庚戌,甲辰,0.003409934097785783,甲,辰,木,土,10,41,2012-10
2012-10-11,8665.089,壬辰,庚戌,乙巳,-0.012376904560002178,乙,巳,木,火,10,41,2012-10
2012-10-12,8650.191,壬辰,庚戌,丙午,-0.0017193129810898489,丙,午,火,火,10,41,2012-10
2012-10-15,8621.965,壬辰,庚戌,己酉,-0.0032630493361360813,己,酉,土,金,10,42,2012-10
2012-10-16,8645.54,壬辰,庚戌,庚戌,0.0027342954883256,庚,戌,金,土,10,42,2012-10
2012-10-17,8641.181,壬辰,庚戌,辛亥,-0.0005041906000088359,辛,亥,金,水,10,42,2012-10
2012-10-18,8798.198,壬辰,庚戌,壬子,0.018170780128318187,壬,子,水,水,10,42,2012-10
2012-10-19,8796.418,壬辰,庚戌,癸丑,-0.00020231415569427202,癸,丑,水,土,10,42,2012-10
2012-10-22,8829.443,壬辰,庚戌,丙辰,0.0037543691079708896,丙,辰,火,土,10,43,2012-10
2012-10-23,8686.475,壬辰,庚戌,丁巳,-0.01619218788772958,丁,巳,火,火,10,43,2012-10
2012-10-24,8653.907,壬辰,庚戌,戊午,-0.0037492768931012277,戊,午,土,火,10,43,2012-10
2012-10-25,8602.805,壬辰,庚戌,己未,-0.005905078480736958,己,未,土,土,10,43,2012-10
2012-10-26,8414.85,壬辰,庚戌,庚申,-0.021848106518745913,庚,申,金,金,10,43,2012-10
2012-10-29,8376.555,壬辰,庚戌,癸亥,-0.004550883259951122,癸,亥,水,水,10,44,2012-10
2012-10-30,8394.236,壬辰,庚戌,甲子,0.0021107722685520525,甲,子,木,水,10,44,2012-10
2012-10-31,8469.796,壬辰,庚戌,乙丑,0.009001414780332562,乙,丑,木,土,10,44,2012-10
2012-11-01,8663.147,壬辰,庚戌,丙寅,0.022828294801905624,丙,寅,火,木,11,44,2012-11
2012-11-02,8679.685,壬辰,庚戌,丁卯,0.0019090060459552305,丁,卯,火,木,11,44,2012-11
2012-11-05,8654.74,壬辰,庚戌,庚午,-0.0028739522229205283,庚,午,金,火,11,45,2012-11
2012-11-06,8589.865,壬辰,庚戌,辛未,-0.007495892424266959,辛,未,金,土,11,45,2012-11
2012-11-07,8561.198,壬辰,辛亥,壬申,-0.0033373050682402594,壬,申,水,金,11,45,2012-11
2012-11-08,8399.38,壬辰,辛亥,癸酉,-0.018901326660124118,癸,酉,水,金,11,45,2012-11
2012-11-09,8356.671,壬辰,辛亥,甲戌,-0.005084780067100114,甲,戌,木,土,11,45,2012-11
2012-11-12,8391.903,壬辰,辛亥,丁丑,0.004216032915499435,丁,丑,火,土,11,46,2012-11
2012-11-13,8234.6,壬辰,辛亥,戊寅,-0.018744616090057287,戊,寅,土,木,11,46,2012-11
2012-11-14,8283.564,壬辰,辛亥,己卯,0.005946129745221462,己,卯,土,木,11,46,2012-11
2012-11-15,8186.064,壬辰,辛亥,庚辰,-0.01177029597405177,庚,辰,金,土,11,46,2012-11
2012-11-16,8118.147,壬辰,辛亥,辛巳,-0.008296661252587323,辛,巳,金,火,11,46,2012-11
2012-11-19,8060.544,壬辰,辛亥,甲申,-0.007095584743661343,甲,申,木,金,11,47,2012-11
2012-11-20,8052.788,壬辰,辛亥,乙酉,-0.0009622179346704396,乙,酉,木,金,11,47,2012-11
2012-11-21,8150.84,壬辰,辛亥,丙戌,0.012176155637029229,丙,戌,火,土,11,47,2012-11
2012-11-22,8047.519,壬辰,辛亥,丁亥,-0.012676116817407768,丁,亥,火,水,11,47,2012-11
2012-11-23,8114.742,壬辰,辛亥,戊子,0.00835325769345796,戊,子,土,水,11,47,2012-11
2012-11-26,8016.072,壬辰,辛亥,辛卯,-0.01215935146182101,辛,卯,金,木,11,48,2012-11
2012-11-27,7936.741,壬辰,辛亥,壬辰,-0.009896492945672186,壬,辰,水,土,11,48,2012-11
2012-11-28,7854.063,壬辰,辛亥,癸巳,-0.010417122090792708,癸,巳,水,火,11,48,2012-11
2012-11-29,7808.961,壬辰,辛亥,甲午,-0.005742505503202544,甲,午,木,火,11,48,2012-11
2012-11-30,7903.251,壬辰,辛亥,乙未,0.012074589692534055,乙,未,木,土,11,48,2012-11
2012-12-03,7710.875,壬辰,辛亥,戊戌,-0.024341375466880644,戊,戌,土,土,12,49,2012-12
2012-12-04,7801.746,壬辰,辛亥,己亥,0.011784784476470023,己,亥,土,水,12,49,2012-12
2012-12-05,8091.678,壬辰,辛亥,庚子,0.03716245055914413,庚,子,金,水,12,49,2012-12
2012-12-06,8071.491,壬辰,辛亥,辛丑,-0.0024947853832048006,辛,丑,金,土,12,49,2012-12
2012-12-07,8189.68,壬辰,壬子,壬寅,0.014642771701040225,壬,寅,水,木,12,49,2012-12
2012-12-10,8265.793,壬辰,壬子,乙巳,0.009293769719940226,乙,巳,木,火,12,50,2012-12
2012-12-11,8220.543,壬辰,壬子,丙午,-0.0054743688839050675,丙,午,火,火,12,50,2012-12
2012-12-12,8246.064,壬辰,壬子,丁未,0.0031045394446571617,丁,未,火,土,12,50,2012-12
2012-12-13,8171.349,壬辰,壬子,戊申,-0.009060686407478813,戊,申,土,金,12,50,2012-12
2012-12-14,8530.898,壬辰,壬子,己酉,0.04400118022128274,己,酉,土,金,12,50,2012-12
2012-12-17,8600.334,壬辰,壬子,壬子,0.008139354145366928,壬,子,水,水,12,51,2012-12
2012-12-18,8592.634,壬辰,壬子,癸丑,-0.0008953140657096403,癸,丑,水,土,12,51,2012-12
2012-12-19,8639.564,壬辰,壬子,甲寅,0.005461654714957076,甲,寅,木,木,12,51,2012-12
2012-12-20,8693.226,壬辰,壬子,乙卯,0.0062111930648351965,乙,卯,木,木,12,51,2012-12
2012-12-21,8658.348,壬辰,壬子,丙辰,-0.004012089413067188,丙,辰,火,土,12,51,2012-12
2012-12-24,8631.371,壬辰,壬子,己未,-0.0031157213824162255,己,未,土,土,12,52,2012-12
2012-12-25,8891.571,壬辰,壬子,庚申,0.030145848208818826,庚,申,金,金,12,52,2012-12
2012-12-26,8940.68,壬辰,壬子,辛酉,0.0055230959748282515,辛,酉,金,金,12,52,2012-12
2012-12-27,8939.85,壬辰,壬子,壬戌,-9.283410210403353e-05,壬,戌,水,土,12,52,2012-12
2012-12-28,9026.99,壬辰,壬子,癸亥,0.009747367125846562,癸,亥,水,水,12,52,2012-12
2012-12-31,9116.484,壬辰,壬子,丙寅,0.00991404665342488,丙,寅,火,木,12,1,2012-12
2013-01-04,9096.065,壬辰,壬子,庚午,-0.0022397889361731593,庚,午,金,火,1,1,2013-01
2013-01-07,9108.465,壬辰,癸丑,癸酉,0.0013632268458942942,癸,酉,水,金,1,2,2013-01
2013-01-08,9110.451,壬辰,癸丑,甲戌,0.00021803893411220798,甲,戌,木,土,1,2,2013-01
2013-01-09,9154.874,壬辰,癸丑,乙亥,0.004876048397604027,乙,亥,木,水,1,2,2013-01
2013-01-10,9170.055,壬辰,癸丑,丙子,0.0016582423744990749,丙,子,火,水,1,2,2013-01
2013-01-11,9017.733,壬辰,癸丑,丁丑,-0.016610805496804604,丁,丑,火,土,1,2,2013-01
2013-01-14,9316.273,壬辰,癸丑,庚辰,0.033105881489283284,庚,辰,金,土,1,3,2013-01
2013-01-15,9381.693,壬辰,癸丑,辛巳,0.007022121399834491,辛,巳,金,火,1,3,2013-01
2013-01-16,9355.477,壬辰,癸丑,壬午,-0.0027943783707267134,壬,午,水,火,1,3,2013-01
2013-01-17,9309.23,壬辰,癸丑,癸未,-0.004943307540599129,癸,未,水,土,1,3,2013-01
2013-01-18,9432.295,壬辰,癸丑,甲申,0.01321967552633252,甲,申,木,金,1,3,2013-01
2013-01-21,9562.846,壬辰,癸丑,丁亥,0.01384085209379049,丁,亥,火,水,1,4,2013-01
2013-01-22,9536.356,壬辰,癸丑,戊子,-0.0027700958480352256,戊,子,土,水,1,4,2013-01
2013-01-23,9548.311,壬辰,癸丑,己丑,0.0012536235014717345,己,丑,土,土,1,4,2013-01
2013-01-24,9444.082,壬辰,癸丑,庚寅,-0.010915961995791701,庚,寅,金,木,1,4,2013-01
2013-01-25,9357.13,壬辰,癸丑,辛卯,-0.009207035686475518,辛,卯,金,木,1,4,2013-01
2013-01-28,9618.919,壬辰,癸丑,甲午,0.027977488824030505,甲,午,木,火,1,5,2013-01
2013-01-29,9704.656,壬辰,癸丑,乙未,0.008913371658499258,乙,未,木,土,1,5,2013-01
2013-01-30,9783.841,壬辰,癸丑,丙申,0.008159485508811404,丙,申,火,金,1,5,2013-01
2013-01-31,9667.672,壬辰,癸丑,丁酉,-0.011873557634470955,丁,酉,火,金,1,5,2013-01
2013-02-01,9820.294,壬辰,癸丑,戊戌,0.015786840927164203,戊,戌,土,土,2,5,2013-02
2013-02-04,9760.831,癸巳,甲寅,辛丑,-0.006055114032227471,辛,丑,金,土,2,6,2013-02
2013-02-05,9945.976,癸巳,甲寅,壬寅,0.01896815957575737,壬,寅,水,木,2,6,2013-02
2013-02-06,9922.718,癸巳,甲寅,癸卯,-0.0023384331512563694,癸,卯,水,木,2,6,2013-02
2013-02-07,9904.775,癸巳,甲寅,甲辰,-0.0018082747086031192,甲,辰,木,土,2,6,2013-02
2013-02-08,9989.093,癸巳,甲寅,乙巳,0.008512863745012034,乙,巳,木,火,2,6,2013-02
2013-02-18,9795.908,癸巳,甲寅,乙卯,-0.01933959369484306,乙,卯,木,木,2,8,2013-02
2013-02-19,9550.931,癸巳,甲寅,丙辰,-0.025008095216900617,丙,辰,火,土,2,8,2013-02
2013-02-20,9645.871,癸巳,甲寅,丁巳,0.009940392198414916,丁,巳,火,火,2,8,2013-02
2013-02-21,9396.108,癸巳,甲寅,戊午,-0.025893255259167303,戊,午,土,火,2,8,2013-02
2013-02-22,9364.54,癸巳,甲寅,己未,-0.003359688926521387,己,未,土,土,2,8,2013-02
2013-02-25,9342.37,癸巳,甲寅,壬戌,-0.002367441433321904,壬,戌,水,土,2,9,2013-02
2013-02-26,9208.032,癸巳,甲寅,癸亥,-0.014379434768693744,癸,亥,水,水,2,9,2013-02
2013-02-27,9333.237,癸巳,甲寅,甲子,0.013597368036948554,甲,子,木,水,2,9,2013-02
2013-02-28,9641.436,癸巳,甲寅,乙丑,0.03302166225929981,乙,丑,木,土,2,9,2013-02
2013-03-01,9650.144,癸巳,甲寅,丙寅,0.0009031849612444187,丙,寅,火,木,3,9,2013-03
2013-03-04,9139.751,癸巳,甲寅,己巳,-0.052889677086683906,己,巳,土,火,3,10,2013-03
2013-03-05,9341.353,癸巳,乙卯,庚午,0.022057712513174454,庚,午,金,火,3,10,2013-03
2013-03-06,9431.165,癸巳,乙卯,辛未,0.009614453066916662,辛,未,金,土,3,10,2013-03
2013-03-07,9393.692,癸巳,乙卯,壬申,-0.003973316127965254,壬,申,水,金,3,10,2013-03
2013-03-08,9285.833,癸巳,乙卯,癸酉,-0.011482066901916554,癸,酉,水,金,3,10,2013-03
2013-03-11,9277.158,癸巳,乙卯,丙子,-0.0009342188256025175,丙,子,火,水,3,11,2013-03
2013-03-12,9163.643,癸巳,乙卯,丁丑,-0.012235967092508182,丁,丑,火,土,3,11,2013-03
2013-03-13,9073.221,癸巳,乙卯,戊寅,-0.009867473012643568,戊,寅,土,木,3,11,2013-03
2013-03-14,9087.253,癸巳,乙卯,己卯,0.0015465290661387243,己,卯,土,木,3,11,2013-03
2013-03-15,9099.287,癸巳,乙卯,庚辰,0.001324272582704511,庚,辰,金,土,3,11,2013-03
2013-03-18,8999.018,癸巳,乙卯,癸未,-0.011019434819453444,癸,未,水,土,3,12,2013-03
2013-03-19,9034.038,癸巳,乙卯,甲申,0.00389153572089751,甲,申,木,金,3,12,2013-03
2013-03-20,9317.97,癸巳,乙卯,乙酉,0.03142913501138689,乙,酉,木,金,3,12,2013-03
2013-03-21,9326.294,癸巳,乙卯,丙戌,0.0008933276239353471,丙,戌,火,土,3,12,2013-03
2013-03-22,9343.412,癸巳,乙卯,丁亥,0.00183545575552313,丁,亥,火,水,3,12,2013-03
2013-03-25,9313.128,癸巳,乙卯,庚寅,-0.0032412142373684505,庚,寅,金,木,3,13,2013-03
2013-03-26,9226.636,癸巳,乙卯,辛卯,-0.009287105256150285,辛,卯,金,木,3,13,2013-03
2013-03-27,9225.126,癸巳,乙卯,壬辰,-0.0001636566133095263,壬,辰,水,土,3,13,2013-03
2013-03-28,8959.262,癸巳,乙卯,癸巳,-0.0288195521665503,癸,巳,水,火,3,13,2013-03
2013-03-29,8889.769,癸巳,乙卯,甲午,-0.007756554055456832,甲,午,木,火,3,13,2013-03
2013-04-01,8937.755,癸巳,乙卯,丁酉,0.005397890541362749,丁,酉,火,金,4,14,2013-04
2013-04-02,8960.457,癸巳,乙卯,戊戌,0.0025400114458273837,戊,戌,土,土,4,14,2013-04
2013-04-03,8964.467,癸巳,乙卯,己亥,0.00044752181724661,己,亥,土,水,4,14,2013-04
2013-04-08,8953.836,癸巳,丙辰,甲辰,-0.0011859043041824169,甲,辰,木,土,4,15,2013-04
2013-04-09,8993.114,癸巳,丙辰,乙巳,0.004386723187693065,乙,巳,木,火,4,15,2013-04
2013-04-10,8962.299,癸巳,丙辰,丙午,-0.0034265105501830595,丙,午,火,火,4,15,2013-04
2013-04-11,8920.713,癸巳,丙辰,丁未,-0.004640104062584971,丁,未,火,土,4,15,2013-04
2013-04-12,8835.147,癸巳,丙辰,戊申,-0.00959183419531584,戊,申,土,金,4,15,2013-04
2013-04-15,8733.441,癸巳,丙辰,辛亥,-0.011511523237813681,辛,亥,金,水,4,16,2013-04
2013-04-16,8852.421,癸巳,丙辰,壬子,0.013623496168348792,壬,子,水,水,4,16,2013-04
2013-04-17,8894.368,癸巳,丙辰,癸丑,0.004738477756536907,癸,丑,水,土,4,16,2013-04
2013-04-18,8888.016,癸巳,丙辰,甲寅,-0.0007141597919043674,甲,寅,木,木,4,16,2013-04
2013-04-19,9111.186,癸巳,丙辰,乙卯,0.02510909071270806,乙,卯,木,木,4,16,2013-04
2013-04-22,9057.617,癸巳,丙辰,戊午,-0.005879476063818667,戊,午,土,火,4,17,2013-04
2013-04-23,8793.134,癸巳,丙辰,己未,-0.029200064431958217,己,未,土,土,4,17,2013-04
2013-04-24,8911.65,癸巳,丙辰,庚申,0.013478243365789622,庚,申,金,金,4,17,2013-04
2013-04-25,8772.576,癸巳,丙辰,辛酉,-0.015605864233896094,辛,酉,金,金,4,17,2013-04
2013-04-26,8691.386,癸巳,丙辰,壬戌,-0.00925497824128274,壬,戌,水,土,4,17,2013-04
2013-05-02,8718.197,癸巳,丙辰,戊辰,0.0030847784231420317,戊,辰,土,土,5,18,2013-05
2013-05-03,8847.675,癸巳,丙辰,己巳,0.014851465274299258,己,巳,土,火,5,18,2013-05
2013-05-06,8997.076,癸巳,丁巳,壬申,0.01688590505415255,壬,申,水,金,5,19,2013-05
2013-05-07,9022.902,癸巳,丁巳,癸酉,0.0028704881452596975,癸,酉,水,金,5,19,2013-05
2013-05-08,9074.838,癸巳,丁巳,甲戌,0.005756019515672506,甲,戌,木,土,5,19,2013-05
2013-05-09,9050.08,癸巳,丁巳,乙亥,-0.00272820297177756,乙,亥,木,水,5,19,2013-05
2013-05-10,9071.161,癸巳,丁巳,丙子,0.0023293716740626635,丙,子,火,水,5,19,2013-05
2013-05-13,9014.282,癸巳,丁巳,己卯,-0.00627031093373831,己,卯,土,木,5,20,2013-05
2013-05-14,8809.085,癸巳,丁巳,庚辰,-0.02276354345249021,庚,辰,金,土,5,20,2013-05
2013-05-15,8869.854,癸巳,丁巳,辛巳,0.006898446319907325,辛,巳,金,火,5,20,2013-05
2013-05-16,9061.328,癸巳,丁巳,壬午,0.021587052052942424,壬,午,水,火,5,20,2013-05
2013-05-17,9246.276,癸巳,丁巳,癸未,0.020410694767919235,癸,未,水,土,5,20,2013-05
2013-05-20,9307.151,癸巳,丁巳,丙戌,0.006583731655857905,丙,戌,火,土,5,21,2013-05
2013-05-21,9403.535,癸巳,丁巳,丁亥,0.0103559080539255,丁,亥,火,水,5,21,2013-05
2013-05-22,9405.061,癸巳,丁巳,戊子,0.00016227939811996883,戊,子,土,水,5,21,2013-05
2013-05-23,9265.676,癸巳,丁巳,己丑,-0.014820212224035623,己,丑,土,土,5,21,2013-05
2013-05-24,9304.86,癸巳,丁巳,庚寅,0.004228941309840861,庚,寅,金,木,5,21,2013-05
2013-05-27,9260.632,癸巳,丁巳,癸巳,-0.004753214986576992,癸,巳,水,火,5,22,2013-05
2013-05-28,9441.688,癸巳,丁巳,甲午,0.01955114942479086,甲,午,木,火,5,22,2013-05
2013-05-29,9404.401,癸巳,丁巳,乙未,-0.003949187899451867,乙,未,木,土,5,22,2013-05
2013-05-30,9379.193,癸巳,丁巳,丙申,-0.00268044716510929,丙,申,火,金,5,22,2013-05
2013-05-31,9257.949,癸巳,丁巳,丁酉,-0.012926911728972756,丁,酉,火,金,5,22,2013-05
2013-06-03,9251.242,癸巳,丁巳,庚子,-0.0007244585166757966,庚,子,金,水,6,23,2013-06
2013-06-04,9124.269,癸巳,丁巳,辛丑,-0.013724967955653922,辛,丑,金,土,6,23,2013-06
2013-06-05,9143.442,癸巳,戊午,壬寅,0.0021013190207346266,壬,寅,水,木,6,23,2013-06
2013-06-06,9001.089,癸巳,戊午,癸卯,-0.01556886345426578,癸,卯,水,木,6,23,2013-06
2013-06-07,8763.607,癸巳,戊午,甲辰,-0.02638369646161698,甲,辰,木,土,6,23,2013-06
2013-06-13,8432.425,癸巳,戊午,庚戌,-0.03779060380046717,庚,戌,金,土,6,24,2013-06
2013-06-14,8479.458,癸巳,戊午,辛亥,0.00557763632644237,辛,亥,金,水,6,24,2013-06
2013-06-17,8404.5,癸巳,戊午,甲寅,-0.008839951798806034,甲,寅,木,木,6,25,2013-06
2013-06-18,8470.865,癸巳,戊午,乙卯,0.007896365042536768,乙,卯,木,木,6,25,2013-06
2013-06-19,8421.242,癸巳,戊午,丙辰,-0.005858079428724183,丙,辰,火,土,6,25,2013-06
2013-06-20,8147.483,癸巳,戊午,丁巳,-0.03250815022297182,丁,巳,火,火,6,25,2013-06
2013-06-21,8136.046,癸巳,戊午,戊午,-0.0014037464085534523,戊,午,土,火,6,25,2013-06
2013-06-24,7588.522,癸巳,戊午,辛酉,-0.06729607969276485,辛,酉,金,金,6,26,2013-06
2013-06-25,7495.096,癸巳,戊午,壬戌,-0.012311488324076914,壬,戌,水,土,6,26,2013-06
2013-06-26,7566.396,癸巳,戊午,癸亥,0.009512886826266165,癸,亥,水,水,6,26,2013-06
2013-06-27,7544.329,癸巳,戊午,甲子,-0.002916447936375577,甲,子,木,水,6,26,2013-06
2013-06-28,7694.466,癸巳,戊午,乙丑,0.01990064325137464,乙,丑,木,土,6,26,2013-06
2013-07-01,7718.477,癸巳,戊午,戊辰,0.00312055443483672,戊,辰,土,土,7,27,2013-07
2013-07-02,7768.836,癸巳,戊午,己巳,0.006524473675311837,己,巳,土,火,7,27,2013-07
2013-07-03,7703.736,癸巳,戊午,庚午,-0.00837963370574435,庚,午,金,火,7,27,2013-07
2013-07-04,7804.114,癸巳,戊午,辛未,0.013029781913606486,辛,未,金,土,7,27,2013-07
2013-07-05,7856.591,癸巳,戊午,壬申,0.006724273889387122,壬,申,水,金,7,27,2013-07
2013-07-08,7637.627,癸巳,己未,乙亥,-0.027870102949230757,乙,亥,木,水,7,28,2013-07
2013-07-09,7600.472,癸巳,己未,丙子,-0.004864730890890678,丙,子,火,水,7,28,2013-07
2013-07-10,7851.249,癸巳,己未,丁丑,0.03299492452573993,丁,丑,火,土,7,28,2013-07
2013-07-11,8184.767,癸巳,己未,戊寅,0.042479610568967985,戊,寅,土,木,7,28,2013-07
2013-07-12,8012.841,癸巳,己未,己卯,-0.021005607123574688,己,卯,土,木,7,28,2013-07
2013-07-15,8137.77,癸巳,己未,壬午,0.015591099336677239,壬,午,水,火,7,29,2013-07
2013-07-16,8186.684,癸巳,己未,癸未,0.006010737585358195,癸,未,水,土,7,29,2013-07
2013-07-17,8063.802,癸巳,己未,甲申,-0.015009984506547558,甲,申,木,金,7,29,2013-07
2013-07-18,7904.268,癸巳,己未,乙酉,-0.019783967909926314,乙,酉,木,金,7,29,2013-07
2013-07-19,7663.986,癸巳,己未,丙戌,-0.03039901987128979,丙,戌,火,土,7,29,2013-07
2013-07-22,7684.226,癸巳,己未,己丑,0.002640923404609641,己,丑,土,土,7,30,2013-07
2013-07-23,7963.703,癸巳,己未,庚寅,0.036370221281883275,庚,寅,金,木,7,30,2013-07
2013-07-24,7935.848,癸巳,己未,辛卯,-0.003497744704944461,辛,卯,金,木,7,30,2013-07
2013-07-25,7894.603,癸巳,己未,壬辰,-0.005197302166069728,壬,辰,水,土,7,30,2013-07
2013-07-26,7843.362,癸巳,己未,癸巳,-0.006490636704594266,癸,巳,水,火,7,30,2013-07
2013-07-29,7668.535,癸巳,己未,丙申,-0.02228980378567258,丙,申,火,金,7,31,2013-07
2013-07-30,7730.171,癸巳,己未,丁酉,0.008037519552300365,丁,酉,火,金,7,31,2013-07
2013-07-31,7765.396,癸巳,己未,戊戌,0.0045568202825008175,戊,戌,土,土,7,31,2013-07
2013-08-01,7931.786,癸巳,己未,己亥,0.021427110735885213,己,亥,土,水,8,31,2013-08
2013-08-02,7961.469,癸巳,己未,庚子,0.0037422845245698166,庚,子,金,水,8,31,2013-08
2013-08-05,8060.387,癸巳,己未,癸卯,0.012424591491846604,癸,卯,水,木,8,32,2013-08
2013-08-06,8143.131,癸巳,己未,甲辰,0.010265512065363636,甲,辰,木,土,8,32,2013-08
2013-08-07,8096.091,癸巳,庚申,乙巳,-0.005776647827475667,乙,巳,木,火,8,32,2013-08
2013-08-08,8114.866,癸巳,庚申,丙午,0.0023190203766236817,丙,午,火,火,8,32,2013-08
2013-08-09,8145.967,癸巳,庚申,丁未,0.00383259563374172,丁,未,火,土,8,32,2013-08
2013-08-12,8356.733,癸巳,庚申,庚戌,0.025873662390235586,庚,戌,金,土,8,33,2013-08
2013-08-13,8362.652,癸巳,庚申,辛亥,0.0007082911467914954,辛,亥,金,水,8,33,2013-08
2013-08-14,8336.807,癸巳,庚申,壬子,-0.0030905267850437346,壬,子,水,水,8,33,2013-08
2013-08-15,8228.872,癸巳,庚申,癸丑,-0.01294680325453157,癸,丑,水,土,8,33,2013-08
2013-08-16,8168.088,癸巳,庚申,甲寅,-0.007386674625635137,甲,寅,木,木,8,33,2013-08
2013-08-19,8285.723,癸巳,庚申,丁巳,0.014401779216874244,丁,巳,火,火,8,34,2013-08
2013-08-20,8234.562,癸巳,庚申,戊午,-0.006174596954303224,戊,午,土,火,8,34,2013-08
2013-08-21,8236.09,癸巳,庚申,己未,0.00018555935336950213,己,未,土,土,8,34,2013-08
2013-08-22,8245.04,癸巳,庚申,庚申,0.0010866806943587992,庚,申,金,金,8,34,2013-08
2013-08-23,8166.277,癸巳,庚申,辛酉,-0.009552773546277593,辛,酉,金,金,8,34,2013-08
2013-08-26,8334.571,癸巳,庚申,甲子,0.020608411887081513,甲,子,木,水,8,35,2013-08
2013-08-27,8341.772,癸巳,庚申,乙丑,0.0008639916799557668,乙,丑,木,土,8,35,2013-08
2013-08-28,8259.381,癸巳,庚申,丙寅,-0.00987691823751613,丙,寅,火,木,8,35,2013-08
2013-08-29,8214.491,癸巳,庚申,丁卯,-0.005435031995739026,丁,卯,火,木,8,35,2013-08
2013-08-30,8202.481,癸巳,庚申,戊辰,-0.0014620504179747584,戊,辰,土,土,8,35,2013-08
2013-09-02,8243.577,癸巳,庚申,辛未,0.005010191428666433,辛,未,金,土,9,36,2013-09
2013-09-03,8368.038,癸巳,庚申,壬申,0.015097936247820742,壬,申,水,金,9,36,2013-09
2013-09-04,8344.958,癸巳,庚申,癸酉,-0.0027581136701338993,癸,酉,水,金,9,36,2013-09
2013-09-05,8286.064,癸巳,庚申,甲戌,-0.007057435160248926,甲,戌,木,土,9,36,2013-09
2013-09-06,8280.333,癸巳,庚申,乙亥,-0.000691643221679139,乙,亥,木,水,9,36,2013-09
2013-09-09,8504.735,癸巳,辛酉,戊寅,0.02710060090578481,戊,寅,土,木,9,37,2013-09
2013-09-10,8636.626,癸巳,辛酉,己卯,0.015507949395248577,己,卯,土,木,9,37,2013-09
2013-09-11,8675.625,癸巳,辛酉,庚辰,0.004515536506964679,庚,辰,金,土,9,37,2013-09
2013-09-12,8714.883,癸巳,辛酉,辛巳,0.004525091852171981,辛,巳,金,火,9,37,2013-09
2013-09-13,8687.538,癸巳,辛酉,壬午,-0.0031377357561770403,壬,午,水,火,9,37,2013-09
2013-09-16,8658.999,癸巳,辛酉,乙酉,-0.0032850503790602392,乙,酉,木,金,9,38,2013-09
2013-09-17,8493.779,癸巳,辛酉,丙戌,-0.01908072746052969,丙,戌,火,土,9,38,2013-09
2013-09-18,8480.744,癸巳,辛酉,丁亥,-0.0015346525969183178,丁,亥,火,水,9,38,2013-09
2013-09-23,8719.288,癸巳,辛酉,壬辰,0.028127720869772777,壬,辰,水,土,9,39,2013-09
2013-09-24,8664.801,癸巳,辛酉,癸巳,-0.006249019415346835,癸,巳,水,火,9,39,2013-09
2013-09-25,8613.71,癸巳,辛酉,甲午,-0.005896384694813017,甲,午,木,火,9,39,2013-09
2013-09-26,8439.467,癸巳,辛酉,乙未,-0.020228565856059588,乙,未,木,土,9,39,2013-09
2013-09-27,8472.293,癸巳,辛酉,丙申,0.003889582126454183,丙,申,火,金,9,39,2013-09
2013-09-30,8514.569,癸巳,辛酉,己亥,0.004989912412141528,己,亥,土,水,9,40,2013-09
2013-10-08,8681.533,癸巳,壬戌,丁未,0.019609213337750786,丁,未,火,土,10,41,2013-10
2013-10-09,8667.773,癸巳,壬戌,戊申,-0.0015849735294446443,戊,申,土,金,10,41,2013-10
2013-10-10,8685.793,癸巳,壬戌,己酉,0.00207896538130381,己,酉,土,金,10,41,2013-10
2013-10-11,8737.972,癸巳,壬戌,庚戌,0.006007396215866434,庚,戌,金,土,10,41,2013-10
2013-10-14,8760.1,癸巳,壬戌,癸丑,0.0025323953887699258,癸,丑,水,土,10,42,2013-10
2013-10-15,8700.345,癸巳,壬戌,甲寅,-0.006821269163594157,甲,寅,木,木,10,42,2013-10
