ts_code,trade_date,close_price,pre_close,pct_chg,volume,amount,year_ganzhi,month_ganzhi,day_ganzhi,weekday,year,month,is_trading_day,log_return,direction,day_tian_gan,day_di_zhi,day_tg_wuxing,day_dz_wuxing,month_tian_gan,month_di_zhi,month_tg_wuxing,month_dz_wuxing,is_month_start,is_month_end,prev_log_return,week_number,year_month
000858.SZ,2010-01-04,31.45,31.66,-0.0066,264090,836351.9494,己丑,丙子,甲寅,1,2010,1,1,-0.006655071306416566,0,甲,寅,木,木,丙,子,火,水,True,False,,2010-W01,2010-01
000858.SZ,2010-01-05,31.78,31.45,0.0105,290982,923787.4432,己丑,丁丑,乙卯,2,2010,1,1,0.010438177962120479,1,乙,卯,木,木,丁,丑,火,土,True,False,-0.006655071306416566,2010-W01,2010-01
000858.SZ,2010-01-06,30.94,31.78,-0.0264,428220,1340542.565,己丑,丁丑,丙辰,3,2010,1,1,-0.026787315963649843,0,丙,辰,火,土,丁,丑,火,土,False,False,0.010438177962120479,2010-W01,2010-01
000858.SZ,2010-01-07,30.0,30.94,-0.0304,617051,1850035.5349,己丑,丁丑,丁巳,4,2010,1,1,-0.03085246348276469,0,丁,巳,火,火,丁,丑,火,土,False,False,-0.026787315963649843,2010-W01,2010-01
000858.SZ,2010-01-08,29.94,30.0,-0.002,364771,1075206.247,己丑,丁丑,戊午,5,2010,1,1,-0.0020020026706730793,0,戊,午,土,火,丁,丑,火,土,False,False,-0.03085246348276469,2010-W01,2010-01
000858.SZ,2010-01-11,29.66,29.94,-0.0094,278317,829528.0535,己丑,丁丑,辛酉,1,2010,1,1,-0.009396042281696345,0,辛,酉,金,金,丁,丑,火,土,False,False,-0.0020020026706730793,2010-W02,2010-01
000858.SZ,2010-01-12,30.51,29.66,0.0287,291381,880580.7708,己丑,丁丑,壬戌,2,2010,1,1,0.028255162018792298,1,壬,戌,水,土,丁,丑,火,土,False,False,-0.009396042281696345,2010-W02,2010-01
000858.SZ,2010-01-13,30.27,30.51,-0.0079,367162,1121175.0957,己丑,丁丑,癸亥,3,2010,1,1,-0.007897375694951032,0,癸,亥,水,水,丁,丑,火,土,False,False,0.028255162018792298,2010-W02,2010-01
000858.SZ,2010-01-14,31.44,30.27,0.0387,454449,1415275.351,己丑,丁丑,甲子,4,2010,1,1,0.03792384452737855,1,甲,子,木,水,丁,丑,火,土,False,False,-0.007897375694951032,2010-W02,2010-01
000858.SZ,2010-01-15,31.56,31.44,0.0038,450359,1429719.0632,己丑,丁丑,乙丑,5,2010,1,1,0.0038095284166676487,1,乙,丑,木,土,丁,丑,火,土,False,False,0.03792384452737855,2010-W02,2010-01
000858.SZ,2010-01-18,32.1,31.56,0.0171,393653,1254827.908,己丑,丁丑,戊辰,1,2010,1,1,0.01696553415829667,1,戊,辰,土,土,丁,丑,火,土,False,False,0.0038095284166676487,2010-W03,2010-01
000858.SZ,2010-01-19,31.69,32.1,-0.0128,229881,729902.9569,己丑,丁丑,己巳,2,2010,1,1,-0.012854856433140771,0,己,巳,土,火,丁,丑,火,土,False,False,0.01696553415829667,2010-W03,2010-01
000858.SZ,2010-01-20,30.45,31.69,-0.0391,369516,1139869.9231,己丑,丁丑,庚午,3,2010,1,1,-0.039915179546923425,0,庚,午,金,火,丁,丑,火,土,False,False,-0.012854856433140771,2010-W03,2010-01
000858.SZ,2010-01-21,30.35,30.45,-0.0033,323819,975981.519,己丑,丁丑,辛未,4,2010,1,1,-0.003289476650398646,0,辛,未,金,土,丁,丑,火,土,False,False,-0.039915179546923425,2010-W03,2010-01
000858.SZ,2010-01-22,29.61,30.35,-0.0244,280445,830457.4033,己丑,丁丑,壬申,5,2010,1,1,-0.02468437539200748,0,壬,申,水,金,丁,丑,火,土,False,False,-0.003289476650398646,2010-W03,2010-01
000858.SZ,2010-01-25,30.0,29.61,0.0132,225253,676264.1211,己丑,丁丑,乙亥,1,2010,1,1,0.013085239548655534,1,乙,亥,木,水,丁,丑,火,土,False,False,-0.02468437539200748,2010-W04,2010-01
000858.SZ,2010-01-26,29.58,30.0,-0.014,215774,642137.4484,己丑,丁丑,丙子,2,2010,1,1,-0.014098924379501648,0,丙,子,火,水,丁,丑,火,土,False,False,0.013085239548655534,2010-W04,2010-01
000858.SZ,2010-01-27,28.56,29.58,-0.0345,283713,819268.1847,己丑,丁丑,丁丑,3,2010,1,1,-0.03509131981127006,0,丁,丑,火,土,丁,丑,火,土,False,True,-0.014098924379501648,2010-W04,2010-01
000858.SZ,2010-01-28,28.81,28.56,0.0088,233400,666073.0051,己丑,丁丑,戊寅,4,2010,1,1,0.008715411625053448,1,戊,寅,土,木,丁,丑,火,土,False,True,-0.03509131981127006,2010-W04,2010-01
000858.SZ,2010-01-29,29.19,28.81,0.0132,181710,533053.4322,己丑,丁丑,己卯,5,2010,1,1,0.013103635769586359,1,己,卯,土,木,丁,丑,火,土,False,True,0.008715411625053448,2010-W04,2010-01
000858.SZ,2010-02-01,29.75,29.19,0.0192,289657,859332.8374,己丑,丁丑,壬午,1,2010,2,1,0.019002947125615264,1,壬,午,水,火,丁,丑,火,土,True,False,0.013103635769586359,2010-W05,2010-02
000858.SZ,2010-02-02,28.95,29.75,-0.0269,209738,617528.9131,己丑,丁丑,癸未,2,2010,2,1,-0.027258927972634534,0,癸,未,水,土,丁,丑,火,土,True,False,0.019002947125615264,2010-W05,2010-02
000858.SZ,2010-02-03,29.08,28.95,0.0045,228364,658362.4101,己丑,丁丑,甲申,3,2010,2,1,0.004480448646314353,1,甲,申,木,金,丁,丑,火,土,True,False,-0.027258927972634534,2010-W05,2010-02
000858.SZ,2010-02-04,29.31,29.08,0.0079,164744,483024.7421,庚寅,戊寅,乙酉,4,2010,2,1,0.007878102057482437,1,乙,酉,木,金,戊,寅,土,木,True,False,0.004480448646314353,2010-W05,2010-02
000858.SZ,2010-02-05,28.86,29.31,-0.0154,153566,442490.8559,庚寅,戊寅,丙戌,5,2010,2,1,-0.01547220137707618,0,丙,戌,火,土,戊,寅,土,木,True,False,0.007878102057482437,2010-W05,2010-02
000858.SZ,2010-02-08,28.93,28.86,0.0024,94675,274399.349,庚寅,戊寅,己丑,1,2010,2,1,0.002422565642318923,1,己,丑,土,土,戊,寅,土,木,False,False,-0.01547220137707618,2010-W06,2010-02
000858.SZ,2010-02-09,28.81,28.93,-0.0041,106822,308474.6013,庚寅,戊寅,庚寅,2,2010,2,1,-0.004156569891606617,0,庚,寅,金,木,戊,寅,土,木,False,False,0.002422565642318923,2010-W06,2010-02
000858.SZ,2010-02-10,29.08,28.81,0.0094,86063,248804.5054,庚寅,戊寅,辛卯,3,2010,2,1,0.009328103568881472,1,辛,卯,金,木,戊,寅,土,木,False,False,-0.004156569891606617,2010-W06,2010-02
000858.SZ,2010-02-11,29.49,29.08,0.0141,134975,397973.517,庚寅,戊寅,壬辰,4,2010,2,1,0.014000570161866288,1,壬,辰,水,土,戊,寅,土,木,False,False,0.009328103568881472,2010-W06,2010-02
000858.SZ,2010-02-12,29.52,29.49,0.001,106622,314413.7034,庚寅,戊寅,癸巳,5,2010,2,1,0.001016776905086811,1,癸,巳,水,火,戊,寅,土,木,False,False,0.014000570161866288,2010-W06,2010-02
000858.SZ,2010-02-22,28.82,29.52,-0.0237,138232,401224.1981,庚寅,戊寅,癸卯,1,2010,2,1,-0.02399840916089565,0,癸,卯,水,木,戊,寅,土,木,False,False,0.001016776905086811,2010-W08,2010-02
000858.SZ,2010-02-23,28.0,28.82,-0.0285,215250,603337.854,庚寅,戊寅,甲辰,2,2010,2,1,-0.028865080396172124,0,甲,辰,木,土,戊,寅,土,木,False,False,-0.02399840916089565,2010-W08,2010-02
000858.SZ,2010-02-24,28.29,28.0,0.0104,132307,372415.3042,庚寅,戊寅,乙巳,3,2010,2,1,0.01030387513827177,1,乙,巳,木,火,戊,寅,土,木,False,True,-0.028865080396172124,2010-W08,2010-02
000858.SZ,2010-02-25,28.57,28.29,0.0099,172870,493151.8736,庚寅,戊寅,丙午,4,2010,2,1,0.009848830929205844,1,丙,午,火,火,戊,寅,土,木,False,True,0.01030387513827177,2010-W08,2010-02
000858.SZ,2010-02-26,28.04,28.57,-0.0186,181525,513358.2496,庚寅,戊寅,丁未,5,2010,2,1,-0.018725154076292373,0,丁,未,火,土,戊,寅,土,木,False,True,0.009848830929205844,2010-W08,2010-02
000858.SZ,2010-03-01,28.4,28.04,0.0128,177973,501953.5174,庚寅,戊寅,庚戌,1,2010,3,1,0.012757083000770941,1,庚,戌,金,土,戊,寅,土,木,True,False,-0.018725154076292373,2010-W09,2010-03
000858.SZ,2010-03-02,28.27,28.4,-0.0046,178612,507300.0702,庚寅,戊寅,辛亥,2,2010,3,1,-0.00458797346166132,0,辛,亥,金,水,戊,寅,土,木,True,False,0.012757083000770941,2010-W09,2010-03
000858.SZ,2010-03-03,28.41,28.27,0.005,189737,536358.4118,庚寅,戊寅,壬子,3,2010,3,1,0.004940024160597536,1,壬,子,水,水,戊,寅,土,木,True,False,-0.00458797346166132,2010-W09,2010-03
000858.SZ,2010-03-04,28.2,28.41,-0.0074,282873,811272.923,庚寅,戊寅,癸丑,4,2010,3,1,-0.007419217922028677,0,癸,丑,水,土,戊,寅,土,木,True,False,0.004940024160597536,2010-W09,2010-03
000858.SZ,2010-03-05,28.29,28.2,0.0032,144903,410765.5696,庚寅,戊寅,甲寅,5,2010,3,1,0.003186407369408002,1,甲,寅,木,木,戊,寅,土,木,True,False,-0.007419217922028677,2010-W09,2010-03
000858.SZ,2010-03-08,28.2,28.29,-0.0032,117920,333069.9878,庚寅,己卯,丁巳,1,2010,3,1,-0.003186407369407869,0,丁,巳,火,火,己,卯,土,木,False,False,0.003186407369408002,2010-W10,2010-03
000858.SZ,2010-03-09,28.04,28.2,-0.0057,199989,559854.9959,庚寅,己卯,戊午,2,2010,3,1,-0.00568991577767857,0,戊,午,土,火,己,卯,土,木,False,False,-0.003186407369407869,2010-W10,2010-03
000858.SZ,2010-03-10,27.51,28.04,-0.0189,242314,670906.151,庚寅,己卯,己未,3,2010,3,1,-0.019082487229906075,0,己,未,土,土,己,卯,土,木,False,False,-0.00568991577767857,2010-W10,2010-03
000858.SZ,2010-03-11,27.53,27.51,0.0007,120935,333931.7391,庚寅,己卯,庚申,4,2010,3,1,0.000726744218032764,1,庚,申,金,金,己,卯,土,木,False,False,-0.019082487229906075,2010-W10,2010-03
000858.SZ,2010-03-12,27.22,27.53,-0.0113,136251,375090.6702,庚寅,己卯,辛酉,5,2010,3,1,-0.011324321931196034,0,辛,酉,金,金,己,卯,土,木,False,False,0.000726744218032764,2010-W10,2010-03
000858.SZ,2010-03-15,26.38,27.22,-0.0309,243610,647572.8145,庚寅,己卯,甲子,1,2010,3,1,-0.031345849934151446,0,甲,子,木,水,己,卯,土,木,False,False,-0.011324321931196034,2010-W11,2010-03
000858.SZ,2010-03-16,26.57,26.38,0.0072,131981,351796.6196,庚寅,己卯,乙丑,2,2010,3,1,0.007176612482553716,1,乙,丑,木,土,己,卯,土,木,False,False,-0.031345849934151446,2010-W11,2010-03
000858.SZ,2010-03-17,27.4,26.57,0.0312,170555,463005.2342,庚寅,己卯,丙寅,3,2010,3,1,0.030760253622302315,1,丙,寅,火,木,己,卯,土,木,False,False,0.007176612482553716,2010-W11,2010-03
000858.SZ,2010-03-18,27.31,27.4,-0.0033,125719,346492.8941,庚寅,己卯,丁卯,4,2010,3,1,-0.003290077908410913,0,丁,卯,火,木,己,卯,土,木,False,False,0.030760253622302315,2010-W11,2010-03
000858.SZ,2010-03-19,28.03,27.31,0.0264,260650,724843.7506,庚寅,己卯,戊辰,5,2010,3,1,0.026022429691083263,1,戊,辰,土,土,己,卯,土,木,False,False,-0.003290077908410913,2010-W11,2010-03
000858.SZ,2010-03-22,28.05,28.03,0.0007,167611,469493.8118,庚寅,己卯,辛未,1,2010,3,1,0.0007132667920083311,1,辛,未,金,土,己,卯,土,木,False,False,0.026022429691083263,2010-W12,2010-03
000858.SZ,2010-03-23,28.08,28.05,0.0011,174624,491829.6173,庚寅,己卯,壬申,2,2010,3,1,0.0010689471889049637,1,壬,申,水,金,己,卯,土,木,False,False,0.0007132667920083311,2010-W12,2010-03
000858.SZ,2010-03-24,28.68,28.08,0.0214,308172,885715.1605,庚寅,己卯,癸酉,3,2010,3,1,0.021142436573809383,1,癸,酉,水,金,己,卯,土,木,False,False,0.0010689471889049637,2010-W12,2010-03
000858.SZ,2010-03-25,28.4,28.68,-0.0098,193838,554091.4673,庚寅,己卯,甲戌,4,2010,3,1,-0.009810870564259335,0,甲,戌,木,土,己,卯,土,木,False,False,0.021142436573809383,2010-W12,2010-03
000858.SZ,2010-03-26,28.4,28.4,0.0,126824,360127.8377,庚寅,己卯,乙亥,5,2010,3,1,0.0,0,乙,亥,木,水,己,卯,土,木,False,False,-0.009810870564259335,2010-W12,2010-03
000858.SZ,2010-03-29,28.89,28.4,0.0173,206776,597869.0018,庚寅,己卯,戊寅,1,2010,3,1,0.017106369310983555,1,戊,寅,土,木,己,卯,土,木,False,True,0.0,2010-W13,2010-03
000858.SZ,2010-03-30,28.6,28.89,-0.01,165110,476081.7453,庚寅,己卯,己卯,2,2010,3,1,-0.010088796652336987,0,己,卯,土,木,己,卯,土,木,False,True,0.017106369310983555,2010-W13,2010-03
000858.SZ,2010-03-31,28.17,28.6,-0.015,192230,543140.3716,庚寅,己卯,庚辰,3,2010,3,1,-0.015149135937525681,0,庚,辰,金,土,己,卯,土,木,False,True,-0.010088796652336987,2010-W13,2010-03
000858.SZ,2010-04-01,28.51,28.17,0.0121,191740,546179.8513,庚寅,己卯,辛巳,4,2010,4,1,0.011997321036299377,1,辛,巳,金,火,己,卯,土,木,True,False,-0.015149135937525681,2010-W13,2010-04
000858.SZ,2010-04-02,28.3,28.51,-0.0074,183317,519381.6134,庚寅,己卯,壬午,5,2010,4,1,-0.0073930982753887126,0,壬,午,水,火,己,卯,土,木,True,False,0.011997321036299377,2010-W13,2010-04
000858.SZ,2010-04-06,28.04,28.3,-0.0092,256570,720388.7157,庚寅,庚辰,丙戌,2,2010,4,1,-0.009229742482802642,0,丙,戌,火,土,庚,辰,金,土,False,False,-0.0073930982753887126,2010-W14,2010-04
000858.SZ,2010-04-07,28.36,28.04,0.0114,159705,450224.9033,庚寅,庚辰,丁亥,3,2010,4,1,0.011347639497537415,1,丁,亥,火,水,庚,辰,金,土,False,False,-0.009229742482802642,2010-W14,2010-04
000858.SZ,2010-04-08,27.76,28.36,-0.0212,222006,620151.7752,庚寅,庚辰,戊子,4,2010,4,1,-0.021383566025322962,0,戊,子,土,水,庚,辰,金,土,False,False,0.011347639497537415,2010-W14,2010-04
000858.SZ,2010-04-09,28.05,27.76,0.0104,212234,589573.9582,庚寅,庚辰,己丑,5,2010,4,1,0.010392496330101504,1,己,丑,土,土,庚,辰,金,土,False,False,-0.021383566025322962,2010-W14,2010-04
000858.SZ,2010-04-12,27.52,28.05,-0.0189,256250,708961.5575,庚寅,庚辰,壬辰,1,2010,4,1,-0.019075618903562436,0,壬,辰,水,土,庚,辰,金,土,False,False,0.010392496330101504,2010-W15,2010-04
000858.SZ,2010-04-13,27.89,27.52,0.0134,307853,858551.1876,庚寅,庚辰,癸巳,2,2010,4,1,0.013355188574254724,1,癸,巳,水,火,庚,辰,金,土,False,False,-0.019075618903562436,2010-W15,2010-04
000858.SZ,2010-04-14,28.77,27.89,0.0316,423586,1203267.8913,庚寅,庚辰,甲午,3,2010,4,1,0.031064975924058956,1,甲,午,木,火,庚,辰,金,土,False,False,0.013355188574254724,2010-W15,2010-04
000858.SZ,2010-04-15,29.0,28.77,0.008,407179,1186113.2862,庚寅,庚辰,乙未,4,2010,4,1,0.007962652423017583,1,乙,未,木,土,庚,辰,金,土,False,False,0.031064975924058956,2010-W15,2010-04
000858.SZ,2010-04-19,27.9,29.0,-0.0379,345679,982461.2832,庚寅,庚辰,己亥,1,2010,4,1,-0.03866914115915416,0,己,亥,土,水,庚,辰,金,土,False,False,0.007962652423017583,2010-W16,2010-04
000858.SZ,2010-04-20,28.05,27.9,0.0054,262386,733890.6074,庚寅,庚辰,庚子,2,2010,4,1,0.005361943141385373,1,庚,子,金,水,庚,辰,金,土,False,False,-0.03866914115915416,2010-W16,2010-04
000858.SZ,2010-04-21,29.25,28.05,0.0428,369842,1065919.3833,庚寅,庚辰,辛丑,3,2010,4,1,0.04189094170916013,1,辛,丑,金,土,庚,辰,金,土,False,False,0.005361943141385373,2010-W16,2010-04
000858.SZ,2010-04-22,29.3,29.25,0.0017,422948,1248406.4473,庚寅,庚辰,壬寅,4,2010,4,1,0.0017079423451561158,1,壬,寅,水,木,庚,辰,金,土,False,False,0.04189094170916013,2010-W16,2010-04
000858.SZ,2010-04-23,29.0,29.3,-0.0102,271816,799066.6068,庚寅,庚辰,癸卯,5,2010,4,1,-0.010291686036547636,0,癸,卯,水,木,庚,辰,金,土,False,False,0.0017079423451561158,2010-W16,2010-04
000858.SZ,2010-04-26,27.98,29.0,-0.0352,344329,971521.1321,庚寅,庚辰,丙午,1,2010,4,1,-0.03580586074913889,0,丙,午,火,火,庚,辰,金,土,False,True,-0.010291686036547636,2010-W17,2010-04
000858.SZ,2010-04-27,27.08,27.98,-0.0322,246721,671045.597,庚寅,庚辰,丁未,2,2010,4,1,-0.03269452119326093,0,丁,未,火,土,庚,辰,金,土,False,True,-0.03580586074913889,2010-W17,2010-04
000858.SZ,2010-04-28,26.79,27.08,-0.0107,159967,430250.5153,庚寅,庚辰,戊申,3,2010,4,1,-0.01076676448755679,0,戊,申,土,金,庚,辰,金,土,False,True,-0.03269452119326093,2010-W17,2010-04
000858.SZ,2010-04-29,26.7,26.79,-0.0034,124333,334373.1373,庚寅,庚辰,己酉,4,2010,4,1,-0.0033651181503135588,0,己,酉,土,金,庚,辰,金,土,False,True,-0.01076676448755679,2010-W17,2010-04
000858.SZ,2010-04-30,26.29,26.7,-0.0154,168761,438361.7102,庚寅,庚辰,庚戌,5,2010,4,1,-0.015474926664414019,0,庚,戌,金,土,庚,辰,金,土,False,True,-0.0033651181503135588,2010-W17,2010-04
000858.SZ,2010-05-04,26.3,26.29,0.0004,92311,243511.4722,庚寅,庚辰,甲寅,2,2010,5,1,0.00038030044192902005,1,甲,寅,木,木,庚,辰,金,土,True,False,-0.015474926664414019,2010-W18,2010-05
000858.SZ,2010-05-05,27.08,26.3,0.0297,149599,396343.8546,庚寅,辛巳,乙卯,3,2010,5,1,0.029226508860355258,1,乙,卯,木,木,辛,巳,金,火,True,False,0.00038030044192902005,2010-W18,2010-05
000858.SZ,2010-05-06,26.01,27.08,-0.0395,124581,331049.1418,庚寅,辛巳,丙辰,4,2010,5,1,-0.040314368583514,0,丙,辰,火,土,辛,巳,金,火,False,False,0.029226508860355258,2010-W18,2010-05
000858.SZ,2010-05-07,25.66,26.01,-0.0135,121232,312175.3749,庚寅,辛巳,丁巳,5,2010,5,1,-0.01354772027306989,0,丁,巳,火,火,辛,巳,金,火,False,False,-0.040314368583514,2010-W18,2010-05
000858.SZ,2010-05-10,25.9,25.66,0.0094,120987,313664.1144,庚寅,辛巳,庚申,1,2010,5,1,0.009309609518001744,1,庚,申,金,金,辛,巳,金,火,False,False,-0.01354772027306989,2010-W19,2010-05
000858.SZ,2010-05-11,25.41,25.9,-0.0189,118425,307273.3956,庚寅,辛巳,辛酉,2,2010,5,1,-0.019100171373419267,0,辛,酉,金,金,辛,巳,金,火,False,False,0.009309609518001744,2010-W19,2010-05
000858.SZ,2010-05-12,24.57,25.41,-0.0331,200537,493645.8534,庚寅,辛巳,壬戌,3,2010,5,1,-0.033616610798984974,0,壬,戌,水,土,辛,巳,金,火,False,False,-0.019100171373419267,2010-W19,2010-05
000858.SZ,2010-05-13,25.3,24.57,0.0297,156653,390820.597,庚寅,辛巳,癸亥,4,2010,5,1,0.029278209200386773,1,癸,亥,水,水,辛,巳,金,火,False,False,-0.033616610798984974,2010-W19,2010-05
000858.SZ,2010-05-14,25.12,25.15,-0.0012,82792,207961.5436,庚寅,辛巳,甲子,5,2010,5,1,-0.0011935549457501456,0,甲,子,木,水,辛,巳,金,火,False,False,0.029278209200386773,2010-W19,2010-05
000858.SZ,2010-05-17,23.69,25.12,-0.0569,137931,333922.3476,庚寅,辛巳,丁卯,1,2010,5,1,-0.05861132342930386,0,丁,卯,火,木,辛,巳,金,火,False,False,-0.0011935549457501456,2010-W20,2010-05
000858.SZ,2010-05-18,23.84,23.69,0.0063,170643,400448.6947,庚寅,辛巳,戊辰,2,2010,5,1,0.006311824026454761,1,戊,辰,土,土,辛,巳,金,火,False,False,-0.05861132342930386,2010-W20,2010-05
000858.SZ,2010-05-19,23.9,23.84,0.0025,121546,289124.6623,庚寅,辛巳,己巳,3,2010,5,1,0.0025136167403158995,1,己,巳,土,火,辛,巳,金,火,False,False,0.006311824026454761,2010-W20,2010-05
000858.SZ,2010-05-20,23.96,23.9,0.0025,166899,403455.2474,庚寅,辛巳,庚午,4,2010,5,1,0.0025073143097837673,1,庚,午,金,火,辛,巳,金,火,False,False,0.0025136167403158995,2010-W20,2010-05
000858.SZ,2010-05-21,24.8,23.96,0.0351,197413,478804.5516,庚寅,辛巳,辛未,5,2010,5,1,0.03445787992368797,1,辛,未,金,土,辛,巳,金,火,False,False,0.0025073143097837673,2010-W20,2010-05
000858.SZ,2010-05-24,25.54,24.8,0.0298,169299,432451.2315,庚寅,辛巳,甲戌,1,2010,5,1,0.029402197433456696,1,甲,戌,木,土,辛,巳,金,火,False,False,0.03445787992368797,2010-W21,2010-05
000858.SZ,2010-05-25,25.03,25.54,-0.02,152399,385269.5535,庚寅,辛巳,乙亥,2,2010,5,1,-0.020170745160710286,0,乙,亥,木,水,辛,巳,金,火,False,False,0.029402197433456696,2010-W21,2010-05
000858.SZ,2010-05-26,24.9,25.03,-0.0052,83742,208918.3002,庚寅,辛巳,丙子,3,2010,5,1,-0.00520730197302097,0,丙,子,火,水,辛,巳,金,火,False,False,-0.020170745160710286,2010-W21,2010-05
000858.SZ,2010-05-27,25.5,24.9,0.0241,164134,415798.481,庚寅,辛巳,丁丑,4,2010,5,1,0.023810648693718607,1,丁,丑,火,土,辛,巳,金,火,False,True,-0.00520730197302097,2010-W21,2010-05
000858.SZ,2010-05-28,25.47,25.5,-0.0012,171597,440295.6167,庚寅,辛巳,戊寅,5,2010,5,1,-0.001177163173014863,0,戊,寅,土,木,辛,巳,金,火,False,True,0.023810648693718607,2010-W21,2010-05
000858.SZ,2010-05-31,24.86,25.47,-0.024,107748,271028.5379,庚寅,辛巳,辛巳,1,2010,5,1,-0.02424120290880057,0,辛,巳,金,火,辛,巳,金,火,False,True,-0.001177163173014863,2010-W22,2010-05
000858.SZ,2010-06-01,25.0,24.86,0.0056,165282,411210.0114,庚寅,辛巳,壬午,2,2010,6,1,0.0056157387856357035,1,壬,午,水,火,辛,巳,金,火,True,False,-0.02424120290880057,2010-W22,2010-06
000858.SZ,2010-06-02,24.54,25.0,-0.0184,125305,305472.0476,庚寅,辛巳,癸未,3,2010,6,1,-0.018571385585435456,0,癸,未,水,土,辛,巳,金,火,True,False,0.0056157387856357035,2010-W22,2010-06
000858.SZ,2010-06-03,24.5,24.54,-0.0016,103377,254016.2151,庚寅,辛巳,甲申,4,2010,6,1,-0.0016313217320840852,0,甲,申,木,金,辛,巳,金,火,True,False,-0.018571385585435456,2010-W22,2010-06
000858.SZ,2010-06-04,25.0,24.5,0.0204,112594,278687.9786,庚寅,辛巳,乙酉,5,2010,6,1,0.02020270731751947,1,乙,酉,木,金,辛,巳,金,火,True,False,-0.0016313217320840852,2010-W22,2010-06
000858.SZ,2010-06-07,25.55,25.0,0.022,237508,604439.3078,庚寅,壬午,戊子,1,2010,6,1,0.02176149178151271,1,戊,子,土,水,壬,午,水,火,False,False,0.02020270731751947,2010-W23,2010-06
000858.SZ,2010-06-08,25.69,25.55,0.0055,128281,329408.2508,庚寅,壬午,己丑,2,2010,6,1,0.005464494472078745,1,己,丑,土,土,壬,午,水,火,False,False,0.02176149178151271,2010-W23,2010-06
000858.SZ,2010-06-09,26.59,25.69,0.035,252279,666413.6678,庚寅,壬午,庚寅,3,2010,6,1,0.03443339413313618,1,庚,寅,金,木,壬,午,水,火,False,False,0.005464494472078745,2010-W23,2010-06
000858.SZ,2010-06-10,26.87,26.59,0.0105,244349,660465.398,庚寅,壬午,辛卯,4,2010,6,1,0.010475217372471477,1,辛,卯,金,木,壬,午,水,火,False,False,0.03443339413313618,2010-W23,2010-06
000858.SZ,2010-06-11,26.61,26.87,-0.0097,158321,426173.0349,庚寅,壬午,壬辰,5,2010,6,1,-0.009723337637802115,0,壬,辰,水,土,壬,午,水,火,False,False,0.010475217372471477,2010-W23,2010-06
000858.SZ,2010-06-17,25.8,26.61,-0.0304,153030,399764.4192,庚寅,壬午,戊戌,4,2010,6,1,-0.030912593062026046,0,戊,戌,土,土,壬,午,水,火,False,False,-0.009723337637802115,2010-W24,2010-06
000858.SZ,2010-06-18,25.15,25.8,-0.0252,145106,372958.0144,庚寅,壬午,己亥,5,2010,6,1,-0.025516595381823572,0,己,亥,土,水,壬,午,水,火,False,False,-0.030912593062026046,2010-W24,2010-06
000858.SZ,2010-06-21,26.29,25.15,0.0453,149915,388547.6794,庚寅,壬午,壬寅,1,2010,6,1,0.044330742196041634,1,壬,寅,水,木,壬,午,水,火,False,False,-0.025516595381823572,2010-W25,2010-06
000858.SZ,2010-06-22,25.85,26.29,-0.0167,124907,323940.7672,庚寅,壬午,癸卯,2,2010,6,1,-0.016878037787351637,0,癸,卯,水,木,壬,午,水,火,False,False,0.044330742196041634,2010-W25,2010-06
000858.SZ,2010-06-23,26.02,25.85,0.0066,81440,210828.6337,庚寅,壬午,甲辰,3,2010,6,1,0.0065548721299209375,1,甲,辰,木,土,壬,午,水,火,False,False,-0.016878037787351637,2010-W25,2010-06
000858.SZ,2010-06-24,25.67,26.02,-0.0135,94932,243932.8891,庚寅,壬午,乙巳,4,2010,6,1,-0.01354247820131007,0,乙,巳,木,火,壬,午,水,火,False,False,0.0065548721299209375,2010-W25,2010-06
000858.SZ,2010-06-25,25.7,25.67,0.0012,82618,212076.4328,庚寅,壬午,丙午,5,2010,6,1,0.0011679970181250662,1,丙,午,火,火,壬,午,水,火,False,False,-0.01354247820131007,2010-W25,2010-06
000858.SZ,2010-06-28,25.31,25.7,-0.0152,78311,199758.6049,庚寅,壬午,己酉,1,2010,6,1,-0.015291417344141488,0,己,酉,土,金,壬,午,水,火,False,True,0.0011679970181250662,2010-W26,2010-06
000858.SZ,2010-06-29,24.3,25.31,-0.0399,124628,309411.4185,庚寅,壬午,庚戌,2,2010,6,1,-0.040723224210529846,0,庚,戌,金,土,壬,午,水,火,False,True,-0.015291417344141488,2010-W26,2010-06
000858.SZ,2010-06-30,24.23,24.3,-0.0029,76180,184607.1414,庚寅,壬午,辛亥,3,2010,6,1,-0.002884815518068407,0,辛,亥,金,水,壬,午,水,火,False,True,-0.040723224210529846,2010-W26,2010-06
000858.SZ,2010-07-01,24.02,24.23,-0.0087,71122,172039.9421,庚寅,壬午,壬子,4,2010,7,1,-0.008704718176596913,0,壬,子,水,水,壬,午,水,火,True,False,-0.002884815518068407,2010-W26,2010-07
000858.SZ,2010-07-02,23.56,24.02,-0.0192,161130,375257.4066,庚寅,壬午,癸丑,5,2010,7,1,-0.019336457868451583,0,癸,丑,水,土,壬,午,水,火,True,False,-0.008704718176596913,2010-W26,2010-07
000858.SZ,2010-07-05,23.6,23.56,0.0017,115625,268976.4395,庚寅,壬午,丙辰,1,2010,7,1,0.0016963532481785555,1,丙,辰,火,土,壬,午,水,火,True,False,-0.019336457868451583,2010-W27,2010-07
