交易日期,收盘价,年干支,月干支,日干支,收益率,天干,地支,五行_干,五行_支,月,周,年月
2014-09-18,2315.928,甲午,癸酉,壬辰,0.003481530556225909,壬,辰,水,土,9,38,2014-09
2014-09-19,2329.451,甲午,癸酉,癸巳,0.005839127986707826,癸,巳,水,火,9,38,2014-09
2014-09-22,2289.866,甲午,癸酉,丙申,-0.016993274380959322,丙,申,火,金,9,39,2014-09
2014-09-23,2309.718,甲午,癸酉,丁酉,0.008669502931612616,丁,酉,火,金,9,39,2014-09
2014-09-24,2343.575,甲午,癸酉,戊戌,0.014658499435861838,戊,戌,土,土,9,39,2014-09
2014-09-25,2345.103,甲午,癸酉,己亥,0.0006519953489860786,己,亥,土,水,9,39,2014-09
2014-09-26,2347.718,甲午,癸酉,庚子,0.001115089614400544,庚,子,金,水,9,39,2014-09
2014-09-29,2357.711,甲午,癸酉,癸卯,0.004256473733216692,癸,卯,水,木,9,40,2014-09
2014-09-30,2363.87,甲午,癸酉,甲辰,0.002612279452401056,甲,辰,木,土,9,40,2014-09
2014-10-08,2382.794,甲午,甲戌,壬子,0.008005516377804112,壬,子,水,水,10,41,2014-10
2014-10-09,2389.371,甲午,甲戌,癸丑,0.002760205036608454,癸,丑,水,土,10,41,2014-10
2014-10-10,2374.54,甲午,甲戌,甲寅,-0.006207072907472355,甲,寅,木,木,10,41,2014-10
2014-10-13,2366.009,甲午,甲戌,丁巳,-0.0035926958484590044,丁,巳,火,火,10,42,2014-10
2014-10-14,2359.475,甲午,甲戌,戊午,-0.002761612487526488,戊,午,土,火,10,42,2014-10
2014-10-15,2373.67,甲午,甲戌,己未,0.0060161688511215505,己,未,土,土,10,42,2014-10
2014-10-16,2356.499,甲午,甲戌,庚申,-0.007233945746460191,庚,申,金,金,10,42,2014-10
2014-10-17,2341.184,甲午,甲戌,辛酉,-0.0064990479520676825,辛,酉,金,金,10,42,2014-10
2014-10-20,2356.728,甲午,甲戌,甲子,0.006639375632158773,甲,子,木,水,10,43,2014-10
2014-10-21,2339.657,甲午,甲戌,乙丑,-0.0072435172832842065,乙,丑,木,土,10,43,2014-10
2014-10-22,2326.553,甲午,甲戌,丙寅,-0.005600820975040444,丙,寅,火,木,10,43,2014-10
2014-10-23,2302.418,甲午,甲戌,丁卯,-0.010373715965206753,丁,卯,火,木,10,43,2014-10
2014-10-24,2302.28,甲午,甲戌,戊辰,-5.993698798389957e-05,戊,辰,土,土,10,43,2014-10
2014-10-27,2290.437,甲午,甲戌,辛未,-0.00514403113435391,辛,未,金,土,10,44,2014-10
2014-10-28,2337.871,甲午,甲戌,壬申,0.020709585114107032,壬,申,水,金,10,44,2014-10
2014-10-29,2373.03,甲午,甲戌,癸酉,0.015038896500277454,癸,酉,水,金,10,44,2014-10
2014-10-30,2391.076,甲午,甲戌,甲戌,0.007604623624648532,甲,戌,木,土,10,44,2014-10
2014-10-31,2420.178,甲午,甲戌,乙亥,0.012171089501128218,乙,亥,木,水,10,44,2014-10
2014-11-03,2430.032,甲午,甲戌,戊寅,0.004071601345025044,戊,寅,土,木,11,45,2014-11
2014-11-04,2430.677,甲午,甲戌,己卯,0.00026542860340939,己,卯,土,木,11,45,2014-11
2014-11-05,2419.254,甲午,甲戌,庚辰,-0.0046995137568670575,庚,辰,金,土,11,45,2014-11
2014-11-06,2425.864,甲午,甲戌,辛巳,0.0027322472133972653,辛,巳,金,火,11,45,2014-11
2014-11-07,2418.171,甲午,乙亥,壬午,-0.0031712412567234116,壬,午,水,火,11,45,2014-11
2014-11-10,2473.673,甲午,乙亥,乙酉,0.022952057567475537,乙,酉,木,金,11,46,2014-11
2014-11-11,2469.673,甲午,乙亥,丙戌,-0.001617028604831816,丙,戌,火,土,11,46,2014-11
2014-11-12,2494.476,甲午,乙亥,丁亥,0.010043029988180852,丁,亥,火,水,11,46,2014-11
2014-11-13,2485.606,甲午,乙亥,戊子,-0.0035558570216750462,戊,子,土,水,11,46,2014-11
2014-11-14,2478.824,甲午,乙亥,己丑,-0.002728509667260237,己,丑,土,土,11,46,2014-11
2014-11-17,2474.009,甲午,乙亥,壬辰,-0.001942453356914453,壬,辰,水,土,11,47,2014-11
2014-11-18,2456.366,甲午,乙亥,癸巳,-0.0071313402659408665,癸,巳,水,火,11,47,2014-11
2014-11-19,2450.986,甲午,乙亥,甲午,-0.002190227352112828,甲,午,木,火,11,47,2014-11
2014-11-20,2452.66,甲午,乙亥,乙未,0.0006829904373177875,乙,未,木,土,11,47,2014-11
2014-11-21,2486.791,甲午,乙亥,丙申,0.013915911704027506,丙,申,火,金,11,47,2014-11
2014-11-24,2532.879,甲午,乙亥,己亥,0.0185331216012925,己,亥,土,水,11,48,2014-11
2014-11-25,2567.597,甲午,乙亥,庚子,0.013706931914236886,庚,子,金,水,11,48,2014-11
2014-11-26,2604.345,甲午,乙亥,辛丑,0.014312214884189212,辛,丑,金,土,11,48,2014-11
2014-11-27,2630.486,甲午,乙亥,壬寅,0.010037456634969688,壬,寅,水,木,11,48,2014-11
2014-11-28,2682.835,甲午,乙亥,癸卯,0.01990088523565614,癸,卯,水,木,11,48,2014-11
2014-12-01,2680.155,甲午,乙亥,丙午,-0.0009989432820132205,丙,午,火,火,12,49,2014-12
2014-12-02,2763.545,甲午,乙亥,丁未,0.031113872145454247,丁,未,火,土,12,49,2014-12
2014-12-03,2779.525,甲午,乙亥,戊申,0.00578242800460993,戊,申,土,金,12,49,2014-12
2014-12-04,2899.456,甲午,乙亥,己酉,0.04314801989548567,己,酉,土,金,12,49,2014-12
2014-12-05,2937.647,甲午,乙亥,庚戌,0.013171781189298848,庚,戌,金,土,12,49,2014-12
2014-12-08,3020.258,甲午,丙子,癸丑,0.028121486346044833,癸,丑,水,土,12,50,2014-12
2014-12-09,2856.269,甲午,丙子,甲寅,-0.05429635481472117,甲,寅,木,木,12,50,2014-12
2014-12-10,2940.006,甲午,丙子,乙卯,0.02931691657893576,乙,卯,木,木,12,50,2014-12
2014-12-11,2925.743,甲午,丙子,丙辰,-0.0048513506435020615,丙,辰,火,土,12,50,2014-12
2014-12-12,2938.173,甲午,丙子,丁巳,0.004248493459610092,丁,巳,火,火,12,50,2014-12
2014-12-15,2953.421,甲午,丙子,庚申,0.0051896195356775365,庚,申,金,金,12,51,2014-12
2014-12-16,3021.518,甲午,丙子,辛酉,0.02305699052048471,辛,酉,金,金,12,51,2014-12
2014-12-17,3061.02,甲午,丙子,壬戌,0.013073561037862502,壬,戌,水,土,12,51,2014-12
2014-12-18,3057.521,甲午,丙子,癸亥,-0.0011430830246126344,癸,亥,水,水,12,51,2014-12
2014-12-19,3108.596,甲午,丙子,甲子,0.01670470946888014,甲,子,木,水,12,51,2014-12
2014-12-22,3127.445,甲午,丙子,丁卯,0.0060635090568217365,丁,卯,火,木,12,52,2014-12
2014-12-23,3032.612,甲午,丙子,戊辰,-0.03032283541357239,戊,辰,土,土,12,52,2014-12
2014-12-24,2972.532,甲午,丙子,己巳,-0.019811304578363442,己,巳,土,火,12,52,2014-12
2014-12-25,3072.536,甲午,丙子,庚午,0.03364269922073171,庚,午,金,火,12,52,2014-12
2014-12-26,3157.603,甲午,丙子,辛未,0.027686250055328987,辛,未,金,土,12,52,2014-12
2014-12-29,3168.016,甲午,丙子,甲戌,0.003297754657567875,甲,戌,木,土,12,1,2014-12
2014-12-30,3165.815,甲午,丙子,乙亥,-0.000694756592138468,乙,亥,木,水,12,1,2014-12
2014-12-31,3234.677,甲午,丙子,丙子,0.021751744811367768,丙,子,火,水,12,1,2014-12
2015-01-05,3350.519,甲午,丙子,辛巳,0.03581254017016211,辛,巳,金,火,1,2,2015-01
2015-01-06,3351.446,甲午,丁丑,壬午,0.0002766735541568366,壬,午,水,火,1,2,2015-01
2015-01-07,3373.954,甲午,丁丑,癸未,0.006715907103978402,癸,未,水,土,1,2,2015-01
2015-01-08,3293.456,甲午,丁丑,甲申,-0.023858653674590724,甲,申,木,金,1,2,2015-01
2015-01-09,3285.412,甲午,丁丑,乙酉,-0.002442419148760533,乙,酉,木,金,1,2,2015-01
2015-01-12,3229.316,甲午,丁丑,戊子,-0.01707426648469046,戊,子,土,水,1,3,2015-01
2015-01-13,3235.301,甲午,丁丑,己丑,0.0018533336471253659,己,丑,土,土,1,3,2015-01
2015-01-14,3222.437,甲午,丁丑,庚寅,-0.003976136996217683,庚,寅,金,木,1,3,2015-01
2015-01-15,3336.455,甲午,丁丑,辛卯,0.035382538122545215,辛,卯,金,木,1,3,2015-01
2015-01-16,3376.495,甲午,丁丑,壬辰,0.01200076128705474,壬,辰,水,土,1,3,2015-01
2015-01-19,3116.351,甲午,丁丑,乙未,-0.07704557536735568,乙,未,木,土,1,4,2015-01
2015-01-20,3173.052,甲午,丁丑,丙申,0.018194677043760432,丙,申,火,金,1,4,2015-01
2015-01-21,3323.611,甲午,丁丑,丁酉,0.047449269662142246,丁,酉,火,金,1,4,2015-01
2015-01-22,3343.344,甲午,丁丑,戊戌,0.00593721708106032,戊,戌,土,土,1,4,2015-01
2015-01-23,3351.764,甲午,丁丑,己亥,0.0025184366311095108,己,亥,土,水,1,4,2015-01
2015-01-26,3383.182,甲午,丁丑,壬寅,0.00937357164764574,壬,寅,水,木,1,5,2015-01
2015-01-27,3352.96,甲午,丁丑,癸卯,-0.008933010402632724,癸,卯,水,木,1,5,2015-01
2015-01-28,3305.738,甲午,丁丑,甲辰,-0.014083675319717548,甲,辰,木,土,1,5,2015-01
2015-01-29,3262.305,甲午,丁丑,乙巳,-0.013138669791737834,乙,巳,木,火,1,5,2015-01
2015-01-30,3210.363,甲午,丁丑,丙午,-0.01592187119230115,丙,午,火,火,1,5,2015-01
2015-02-02,3128.3,甲午,丁丑,己酉,-0.025561906862245687,己,酉,土,金,2,6,2015-02
2015-02-03,3204.907,甲午,丁丑,庚戌,0.024488380270434318,庚,戌,金,土,2,6,2015-02
2015-02-04,3174.126,乙未,戊寅,辛亥,-0.009604334852774232,辛,亥,金,水,2,6,2015-02
2015-02-05,3136.531,乙未,戊寅,壬子,-0.011844205302499078,壬,子,水,水,2,6,2015-02
2015-02-06,3075.907,乙未,戊寅,癸丑,-0.01932835989824422,癸,丑,水,土,2,6,2015-02
2015-02-09,3095.124,乙未,戊寅,丙辰,0.006247588109783431,丙,辰,火,土,2,7,2015-02
2015-02-10,3141.593,乙未,戊寅,丁巳,0.01501361496340703,丁,巳,火,火,2,7,2015-02
2015-02-11,3157.704,乙未,戊寅,戊午,0.005128290010832259,戊,午,土,火,2,7,2015-02
2015-02-12,3173.416,乙未,戊寅,己未,0.004975767203005743,己,未,土,土,2,7,2015-02
2015-02-13,3203.827,乙未,戊寅,庚申,0.00958304867688331,庚,申,金,金,2,7,2015-02
2015-02-16,3222.363,乙未,戊寅,癸亥,0.005785580806953572,癸,亥,水,水,2,8,2015-02
2015-02-17,3246.906,乙未,戊寅,甲子,0.007616460342922293,甲,子,木,水,2,8,2015-02
2015-02-25,3228.843,乙未,戊寅,壬申,-0.005563142265282761,壬,申,水,金,2,9,2015-02
2015-02-26,3298.359,乙未,戊寅,癸酉,0.02152969345366129,癸,酉,水,金,2,9,2015-02
2015-02-27,3310.303,乙未,戊寅,甲戌,0.003621194660738958,甲,戌,木,土,2,9,2015-02
2015-03-02,3336.285,乙未,戊寅,丁丑,0.007848828339882985,丁,丑,火,土,3,10,2015-03
2015-03-03,3263.052,乙未,戊寅,戊寅,-0.021950462865132803,戊,寅,土,木,3,10,2015-03
2015-03-04,3279.533,乙未,戊寅,己卯,0.005050792938635196,己,卯,土,木,3,10,2015-03
2015-03-05,3248.476,乙未,戊寅,庚辰,-0.009469945873391006,庚,辰,金,土,3,10,2015-03
2015-03-06,3241.187,乙未,己卯,辛巳,-0.0022438214104091303,辛,巳,金,火,3,10,2015-03
2015-03-09,3302.408,乙未,己卯,甲申,0.018888450434979553,甲,申,木,金,3,11,2015-03
2015-03-10,3286.068,乙未,己卯,乙酉,-0.004947904680463355,乙,酉,木,金,3,11,2015-03
2015-03-11,3290.9,乙未,己卯,丙戌,0.0014704503984701578,丙,戌,火,土,3,11,2015-03
2015-03-12,3349.323,乙未,己卯,丁亥,0.017752894345012038,丁,亥,火,水,3,11,2015-03
2015-03-13,3372.911,乙未,己卯,戊子,0.007042617269221285,戊,子,土,水,3,11,2015-03
2015-03-16,3449.305,乙未,己卯,辛卯,0.022649278323679356,辛,卯,金,木,3,12,2015-03
2015-03-17,3502.847,乙未,己卯,壬辰,0.015522547295759637,壬,辰,水,土,3,12,2015-03
2015-03-18,3577.301,乙未,己卯,癸巳,0.021255281775081736,癸,巳,水,火,3,12,2015-03
2015-03-19,3582.271,乙未,己卯,甲午,0.00138931557618438,甲,午,木,火,3,12,2015-03
2015-03-20,3617.318,乙未,己卯,乙未,0.009783458593724426,乙,未,木,土,3,12,2015-03
2015-03-23,3687.728,乙未,己卯,戊戌,0.019464697325477065,戊,戌,土,土,3,13,2015-03
2015-03-24,3691.41,乙未,己卯,己亥,0.0009984467401065178,己,亥,土,水,3,13,2015-03
2015-03-25,3660.727,乙未,己卯,庚子,-0.008312000021671984,庚,子,金,水,3,13,2015-03
2015-03-26,3682.095,乙未,己卯,辛丑,0.005837091921905069,辛,丑,金,土,3,13,2015-03
2015-03-27,3691.096,乙未,己卯,壬寅,0.002444532256772325,壬,寅,水,木,3,13,2015-03
2015-03-30,3786.568,乙未,己卯,乙巳,0.025865488191041397,乙,巳,木,火,3,14,2015-03
2015-03-31,3747.899,乙未,己卯,丙午,-0.010212149894046618,丙,午,火,火,3,14,2015-03
2015-04-01,3810.294,乙未,己卯,丁未,0.016647993982762177,丁,未,火,土,4,14,2015-04
2015-04-02,3825.784,乙未,己卯,戊申,0.004065303097346318,戊,申,土,金,4,14,2015-04
2015-04-03,3863.929,乙未,己卯,己酉,0.009970505391835971,己,酉,土,金,4,14,2015-04
2015-04-07,3961.378,乙未,庚辰,癸丑,0.02522018391124692,癸,丑,水,土,4,15,2015-04
2015-04-08,3994.811,乙未,庚辰,甲寅,0.008439739908688404,甲,寅,木,木,4,15,2015-04
2015-04-09,3957.534,乙未,庚辰,乙卯,-0.00933135510040406,乙,卯,木,木,4,15,2015-04
2015-04-10,4034.31,乙未,庚辰,丙辰,0.01939995967185615,丙,辰,火,土,4,15,2015-04
2015-04-13,4121.715,乙未,庚辰,己未,0.021665414903663915,己,未,土,土,4,16,2015-04
2015-04-14,4135.565,乙未,庚辰,庚申,0.0033602517398703124,庚,申,金,金,4,16,2015-04
2015-04-15,4084.163,乙未,庚辰,辛酉,-0.012429256945544198,辛,酉,金,金,4,16,2015-04
2015-04-16,4194.823,乙未,庚辰,壬戌,0.027094902921357633,壬,戌,水,土,4,16,2015-04
2015-04-17,4287.296,乙未,庚辰,癸亥,0.022044553488907548,癸,亥,水,水,4,16,2015-04
2015-04-20,4217.077,乙未,庚辰,丙寅,-0.01637838861604146,丙,寅,火,木,4,17,2015-04
2015-04-21,4293.623,乙未,庚辰,丁卯,0.018151435223971335,丁,卯,火,木,4,17,2015-04
2015-04-22,4398.494,乙未,庚辰,戊辰,0.0244248272379759,戊,辰,土,土,4,17,2015-04
2015-04-23,4414.508,乙未,庚辰,己巳,0.003640791598215287,己,巳,土,火,4,17,2015-04
2015-04-24,4393.686,乙未,庚辰,庚午,-0.004716720413690534,庚,午,金,火,4,17,2015-04
2015-04-27,4527.396,乙未,庚辰,癸酉,0.030432306723785052,癸,酉,水,金,4,18,2015-04
2015-04-28,4476.215,乙未,庚辰,甲戌,-0.011304732345038815,甲,戌,木,土,4,18,2015-04
2015-04-29,4476.62,乙未,庚辰,乙亥,9.047822769892022e-05,乙,亥,木,水,4,18,2015-04
2015-04-30,4441.655,乙未,庚辰,丙子,-0.007810580303890036,丙,子,火,水,4,18,2015-04
2015-05-04,4480.464,乙未,庚辰,庚辰,0.008737508879010258,庚,辰,金,土,5,19,2015-05
2015-05-05,4298.706,乙未,庚辰,辛巳,-0.04056678058343954,辛,巳,金,火,5,19,2015-05
2015-05-06,4229.266,乙未,辛巳,壬午,-0.016153698345502177,壬,午,水,火,5,19,2015-05
2015-05-07,4112.214,乙未,辛巳,癸未,-0.027676670136141723,癸,未,水,土,5,19,2015-05
2015-05-08,4205.917,乙未,辛巳,甲申,0.02278650867877996,甲,申,木,金,5,19,2015-05
2015-05-11,4333.584,乙未,辛巳,丁亥,0.030354141558190495,丁,亥,火,水,5,20,2015-05
2015-05-12,4401.219,乙未,辛巳,戊子,0.015607174108082322,戊,子,土,水,5,20,2015-05
2015-05-13,4375.76,乙未,辛巳,己丑,-0.005784533784844559,己,丑,土,土,5,20,2015-05
2015-05-14,4378.311,乙未,辛巳,庚寅,0.0005829844415596863,庚,寅,金,木,5,20,2015-05
2015-05-15,4308.691,乙未,辛巳,辛卯,-0.01590110889792884,辛,卯,金,木,5,20,2015-05
2015-05-18,4283.491,乙未,辛巳,甲午,-0.005848644054539998,甲,午,木,火,5,21,2015-05
2015-05-19,4417.552,乙未,辛巳,乙未,0.03129713591087269,乙,未,木,土,5,21,2015-05
2015-05-20,4446.288,乙未,辛巳,丙申,0.006504960213258304,丙,申,火,金,5,21,2015-05
2015-05-21,4529.422,乙未,辛巳,丁酉,0.018697394320835725,丁,酉,火,金,5,21,2015-05
2015-05-22,4657.596,乙未,辛巳,戊戌,0.0282980918978184,戊,戌,土,土,5,21,2015-05
2015-05-25,4813.798,乙未,辛巳,辛丑,0.033537043573551806,辛,丑,金,土,5,22,2015-05
2015-05-26,4910.897,乙未,辛巳,壬寅,0.020170975184251594,壬,寅,水,木,5,22,2015-05
2015-05-27,4941.714,乙未,辛巳,癸卯,0.006275228334049698,癸,卯,水,木,5,22,2015-05
2015-05-28,4620.266,乙未,辛巳,甲辰,-0.06504787610128804,甲,辰,木,土,5,22,2015-05
2015-05-29,4611.744,乙未,辛巳,乙巳,-0.0018444825471087833,乙,巳,木,火,5,22,2015-05
2015-06-01,4828.738,乙未,辛巳,戊申,0.047052481664203505,戊,申,土,金,6,23,2015-06
2015-06-02,4910.527,乙未,辛巳,己酉,0.01693796598614372,己,酉,土,金,6,23,2015-06
2015-06-03,4909.978,乙未,辛巳,庚戌,-0.00011180062750903996,庚,戌,金,土,6,23,2015-06
2015-06-04,4947.102,乙未,辛巳,辛亥,0.00756093000824043,辛,亥,金,水,6,23,2015-06
2015-06-05,5023.096,乙未,辛巳,壬子,0.015361316584941997,壬,子,水,水,6,23,2015-06
2015-06-08,5131.881,乙未,壬午,乙卯,0.021656962160388815,乙,卯,木,木,6,24,2015-06
2015-06-09,5113.534,乙未,壬午,丙辰,-0.0035751023844864394,丙,辰,火,土,6,24,2015-06
2015-06-10,5106.036,乙未,壬午,丁巳,-0.0014663049077212609,丁,巳,火,火,6,24,2015-06
2015-06-11,5121.593,乙未,壬午,戊午,0.0030467861957885756,戊,午,土,火,6,24,2015-06
2015-06-12,5166.35,乙未,壬午,己未,0.00873888260937572,己,未,土,土,6,24,2015-06
2015-06-15,5062.993,乙未,壬午,壬戌,-0.02000580680751396,壬,戌,水,土,6,25,2015-06
2015-06-16,4887.432,乙未,壬午,癸亥,-0.034675339270664685,癸,亥,水,水,6,25,2015-06
2015-06-17,4967.898,乙未,壬午,甲子,0.016463860775965955,甲,子,木,水,6,25,2015-06
2015-06-18,4785.356,乙未,壬午,乙丑,-0.036744313188394884,乙,丑,木,土,6,25,2015-06
2015-06-19,4478.364,乙未,壬午,丙寅,-0.06415238490093533,丙,寅,火,木,6,25,2015-06
2015-06-23,4576.492,乙未,壬午,庚午,0.021911573065521495,庚,午,金,火,6,26,2015-06
2015-06-24,4690.15,乙未,壬午,辛未,0.02483517943437885,辛,未,金,土,6,26,2015-06
2015-06-25,4527.779,乙未,壬午,壬申,-0.03461957506689539,壬,申,水,金,6,26,2015-06
2015-06-26,4192.873,乙未,壬午,癸酉,-0.07396694935861503,癸,酉,水,金,6,26,2015-06
2015-06-29,4053.03,乙未,壬午,丙子,-0.03335254847928837,丙,子,火,水,6,27,2015-06
2015-06-30,4277.222,乙未,壬午,丁丑,0.055314665817918884,丁,丑,火,土,6,27,2015-06
2015-07-01,4053.7,乙未,壬午,戊寅,-0.05225868566092662,戊,寅,土,木,7,27,2015-07
2015-07-02,3912.767,乙未,壬午,己卯,-0.0347665096085058,己,卯,土,木,7,27,2015-07
2015-07-03,3686.915,乙未,壬午,庚辰,-0.057721811700006675,庚,辰,金,土,7,27,2015-07
2015-07-06,3775.912,乙未,壬午,癸未,0.024138609108156794,癸,未,水,土,7,28,2015-07
2015-07-07,3727.125,乙未,癸未,甲申,-0.012920587132327133,甲,申,木,金,7,28,2015-07
2015-07-08,3507.192,乙未,癸未,乙酉,-0.059008753395713875,乙,酉,木,金,7,28,2015-07
2015-07-09,3709.33,乙未,癸未,丙戌,0.05763528201478563,丙,戌,火,土,7,28,2015-07
2015-07-10,3877.803,乙未,癸未,丁亥,0.04541871443090795,丁,亥,火,水,7,28,2015-07
2015-07-13,3970.388,乙未,癸未,庚寅,0.02387563267138626,庚,寅,金,木,7,29,2015-07
2015-07-14,3924.487,乙未,癸未,辛卯,-0.011560834860471991,辛,卯,金,木,7,29,2015-07
2015-07-15,3805.703,乙未,癸未,壬辰,-0.03026739545831092,壬,辰,水,土,7,29,2015-07
2015-07-16,3823.176,乙未,癸未,癸巳,0.004591267368998508,癸,巳,水,火,7,29,2015-07
2015-07-17,3957.352,乙未,癸未,甲午,0.03509542851283842,甲,午,木,火,7,29,2015-07
2015-07-20,3992.11,乙未,癸未,丁酉,0.008783145901603007,丁,酉,火,金,7,30,2015-07
2015-07-21,4017.675,乙未,癸未,戊戌,0.006403881656567689,戊,戌,土,土,7,30,2015-07
2015-07-22,4026.045,乙未,癸未,己亥,0.002083294442681405,己,亥,土,水,7,30,2015-07
2015-07-23,4123.923,乙未,癸未,庚子,0.02431120367507056,庚,子,金,水,7,30,2015-07
2015-07-24,4070.908,乙未,癸未,辛丑,-0.012855477660470349,辛,丑,金,土,7,30,2015-07
2015-07-27,3725.558,乙未,癸未,甲辰,-0.08483365381875496,甲,辰,木,土,7,31,2015-07
2015-07-28,3663.002,乙未,癸未,乙巳,-0.016791041771460846,乙,巳,木,火,7,31,2015-07
2015-07-29,3789.168,乙未,癸未,丙午,0.03444333363727359,丙,午,火,火,7,31,2015-07
2015-07-30,3705.766,乙未,癸未,丁未,-0.02201063663579972,丁,未,火,土,7,31,2015-07
2015-07-31,3663.726,乙未,癸未,戊申,-0.011344483164884123,戊,申,土,金,7,31,2015-07
2015-08-03,3622.905,乙未,癸未,辛亥,-0.011141935832537642,辛,亥,金,水,8,32,2015-08
2015-08-04,3756.545,乙未,癸未,壬子,0.036887525342232275,壬,子,水,水,8,32,2015-08
2015-08-05,3694.573,乙未,癸未,癸丑,-0.016497073773906634,癸,丑,水,土,8,32,2015-08
2015-08-06,3661.539,乙未,癸未,甲寅,-0.008941222706927099,甲,寅,木,木,8,32,2015-08
2015-08-07,3744.205,乙未,癸未,乙卯,0.022576845419371327,乙,卯,木,木,8,32,2015-08
2015-08-10,3928.415,乙未,甲申,戊午,0.04919869505008401,戊,午,土,火,8,33,2015-08
2015-08-11,3927.908,乙未,甲申,己未,-0.00012905968437648685,己,未,土,土,8,33,2015-08
2015-08-12,3886.32,乙未,甲申,庚申,-0.010587824358411546,庚,申,金,金,8,33,2015-08
2015-08-13,3954.556,乙未,甲申,辛酉,0.017557998312027756,辛,酉,金,金,8,33,2015-08
2015-08-14,3965.335,乙未,甲申,壬戌,0.0027257168693526346,壬,戌,水,土,8,33,2015-08
2015-08-17,3993.668,乙未,甲申,乙丑,0.007145171845506226,乙,丑,木,土,8,34,2015-08
2015-08-18,3748.164,乙未,甲申,丙寅,-0.061473312253297,丙,寅,火,木,8,34,2015-08
2015-08-19,3794.109,乙未,甲申,丁卯,0.01225800151754286,丁,卯,火,木,8,34,2015-08
2015-08-20,3664.291,乙未,甲申,戊辰,-0.034215674879134905,戊,辰,土,土,8,34,2015-08
2015-08-21,3507.744,乙未,甲申,己巳,-0.04272231654090797,己,巳,土,火,8,34,2015-08
2015-08-24,3209.905,乙未,甲申,壬申,-0.08490898993769214,壬,申,水,金,8,35,2015-08
2015-08-25,2964.967,乙未,甲申,癸酉,-0.07630693120201382,癸,酉,水,金,8,35,2015-08
2015-08-26,2927.288,乙未,甲申,甲戌,-0.012708067239871501,甲,戌,木,土,8,35,2015-08
2015-08-27,3083.591,乙未,甲申,乙亥,0.053395156199185,乙,亥,木,水,8,35,2015-08
2015-08-28,3232.35,乙未,甲申,丙子,0.048242130684646556,丙,子,火,水,8,35,2015-08
2015-08-31,3205.986,乙未,甲申,己卯,-0.008156294955682375,己,卯,土,木,8,36,2015-08
2015-09-01,3166.624,乙未,甲申,庚辰,-0.012277658105805833,庚,辰,金,土,9,36,2015-09
2015-09-02,3160.167,乙未,甲申,辛巳,-0.002039080105500357,辛,巳,金,火,9,36,2015-09
2015-09-07,3080.42,乙未,甲申,丙戌,-0.025235058780121333,丙,戌,火,土,9,37,2015-09
2015-09-08,3170.452,乙未,乙酉,丁亥,0.029227183306172577,丁,亥,火,水,9,37,2015-09
2015-09-09,3243.089,乙未,乙酉,戊子,0.02291061337626288,戊,子,土,水,9,37,2015-09
2015-09-10,3197.893,乙未,乙酉,己丑,-0.01393609611083746,己,丑,土,土,9,37,2015-09
2015-09-11,3200.234,乙未,乙酉,庚寅,0.0007320445055540858,庚,寅,金,木,9,37,2015-09
2015-09-14,3114.798,乙未,乙酉,癸巳,-0.02669679779666112,癸,巳,水,火,9,38,2015-09
2015-09-15,3005.172,乙未,乙酉,甲午,-0.03519521972211348,甲,午,木,火,9,38,2015-09
2015-09-16,3152.263,乙未,乙酉,乙未,0.04894595051464612,乙,未,木,土,9,38,2015-09
2015-09-17,3086.061,乙未,乙酉,丙申,-0.0210014202495159,丙,申,火,金,9,38,2015-09
2015-09-18,3097.917,乙未,乙酉,丁酉,0.003841790554366842,丁,酉,火,金,9,38,2015-09
2015-09-21,3156.54,乙未,乙酉,庚子,0.018923360438643178,庚,子,金,水,9,39,2015-09
2015-09-22,3185.619,乙未,乙酉,辛丑,0.009212302077591383,辛,丑,金,土,9,39,2015-09
2015-09-23,3115.888,乙未,乙酉,壬寅,-0.021889309424636183,壬,寅,水,木,9,39,2015-09
2015-09-24,3142.687,乙未,乙酉,癸卯,0.008600758435476585,癸,卯,水,木,9,39,2015-09
2015-09-25,3092.347,乙未,乙酉,甲辰,-0.016018139891118555,甲,辰,木,土,9,39,2015-09
2015-09-29,3038.137,乙未,乙酉,戊申,-0.017530374178576946,戊,申,土,金,9,40,2015-09
2015-09-30,3052.781,乙未,乙酉,己酉,0.004820059134923671,己,酉,土,金,9,40,2015-09
2015-10-08,3143.357,乙未,丙戌,丁巳,0.02966999598071407,丁,巳,火,火,10,41,2015-10
2015-10-09,3183.152,乙未,丙戌,戊午,0.012660031934011995,戊,午,土,火,10,41,2015-10
2015-10-12,3287.662,乙未,丙戌,辛酉,0.03283223672636426,辛,酉,金,金,10,42,2015-10
2015-10-13,3293.23,乙未,丙戌,壬戌,0.0016936047562068346,壬,戌,水,土,10,42,2015-10
2015-10-14,3262.441,乙未,丙戌,癸亥,-0.00934917998439233,癸,亥,水,水,10,42,2015-10
2015-10-15,3338.073,乙未,丙戌,甲子,0.023182641463860953,甲,子,木,水,10,42,2015-10
2015-10-16,3391.352,乙未,丙戌,乙丑,0.015961005046923882,乙,丑,木,土,10,42,2015-10
2015-10-19,3386.7,乙未,丙戌,戊辰,-0.001371724315258338,戊,辰,土,土,10,43,2015-10
2015-10-20,3425.33,乙未,丙戌,己巳,0.011406383795435016,己,巳,土,火,10,43,2015-10
