month,ts_code,return,heavenly_stem,earthly_branch,stem_wuxing,branch_wuxing,month_wuxing
2018-09,801150.SI,-0.009112,辛,酉,金,金,金
2018-10,801150.SI,-0.125816,壬,戌,水,土,土
2018-11,801150.SI,0.05303,癸,亥,水,水,水
2018-12,801150.SI,-0.109082,甲,子,木,水,水
2019-01,801150.SI,-0.025386,乙,丑,木,土,土
2019-02,801150.SI,0.214979,丙,寅,火,木,木
2019-03,801150.SI,0.110265,丁,卯,火,木,木
2019-04,801150.SI,-0.019074,戊,辰,土,土,土
2019-05,801150.SI,-0.075893,己,巳,土,火,火
2019-06,801150.SI,0.018459,庚,午,金,火,火
2019-07,801150.SI,-0.001416,辛,未,金,土,土
2019-08,801150.SI,0.066455,壬,申,水,金,金
2019-09,801150.SI,-0.00126,癸,酉,水,金,金
2019-10,801150.SI,0.046662,甲,戌,木,土,土
2019-11,801150.SI,-0.026464,乙,亥,木,水,水
2019-12,801150.SI,0.040324,丙,子,火,水,水
2020-01,801150.SI,0.046729,丁,丑,火,土,土
2020-02,801150.SI,0.023407,戊,寅,土,木,木
2020-03,801150.SI,0.011841,己,卯,土,木,木
2020-04,801150.SI,0.05433,庚,辰,金,土,土
2020-05,801150.SI,0.050243,辛,巳,金,火,火
2020-06,801150.SI,0.168793,壬,午,水,火,火
2020-07,801150.SI,0.156201,癸,未,水,土,土
2020-08,801150.SI,-0.027681,甲,申,木,金,金
2020-09,801150.SI,-0.084433,乙,酉,木,金,金
2020-10,801150.SI,0.023376,丙,戌,火,土,土
2020-11,801150.SI,-0.066306,丁,亥,火,水,水
2020-12,801150.SI,0.095181,戊,子,土,水,水
2021-01,801150.SI,0.005336,己,丑,土,土,土
2021-02,801150.SI,-0.016066,庚,寅,金,木,木
2021-03,801150.SI,-0.030125,辛,卯,金,木,木
2021-04,801150.SI,0.109747,壬,辰,水,土,土
2021-05,801150.SI,0.02956,癸,巳,水,火,火
2021-06,801150.SI,-0.002628,甲,午,木,火,火
2021-07,801150.SI,-0.099896,乙,未,木,土,土
2021-08,801150.SI,-0.086257,丙,申,火,金,金
2021-09,801150.SI,0.049569,丁,酉,火,金,金
2021-10,801150.SI,-0.040948,戊,戌,土,土,土
2021-11,801150.SI,0.036647,己,亥,土,水,水
2021-12,801150.SI,0.004729,庚,子,金,水,水
2022-01,801150.SI,-0.149391,辛,丑,金,土,土
2022-02,801150.SI,0.039754,壬,寅,水,木,木
2022-03,801150.SI,0.008705,癸,卯,水,木,木
2022-04,801150.SI,-0.13973,甲,辰,木,土,土
2022-05,801150.SI,0.011487,乙,巳,木,火,火
2022-06,801150.SI,0.104706,丙,午,火,火,火
2022-07,801150.SI,-0.07504,丁,未,火,土,土
2022-08,801150.SI,-0.025105,戊,申,土,金,金
2022-09,801150.SI,-0.068249,己,酉,土,金,金
2022-10,801150.SI,0.056973,庚,戌,金,土,土
2022-11,801150.SI,0.073658,辛,亥,金,水,水
2022-12,801150.SI,-0.025736,壬,子,水,水,水
2023-01,801150.SI,0.054716,癸,丑,水,土,土
2023-02,801150.SI,0.001168,甲,寅,木,木,木
2023-03,801150.SI,-0.035341,乙,卯,木,木,木
2023-04,801150.SI,-0.004405,丙,辰,火,土,土
2023-05,801150.SI,-0.024977,丁,巳,火,火,火
2023-06,801150.SI,-0.04496,戊,午,土,火,火
2023-07,801150.SI,-0.009094,己,未,土,土,土
2023-08,801150.SI,-0.047568,庚,申,金,金,金
2023-09,801150.SI,0.04297,辛,酉,金,金,金
2023-10,801150.SI,0.018743,壬,戌,水,土,土
2023-11,801150.SI,0.028938,癸,亥,水,水,水
2023-12,801150.SI,-0.046039,甲,子,木,水,水
2024-01,801150.SI,-0.185928,乙,丑,木,土,土
2024-02,801150.SI,0.105015,丙,寅,火,木,木
2024-03,801150.SI,-0.022656,丁,卯,火,木,木
2024-04,801150.SI,0.026176,戊,辰,土,土,土
2024-05,801150.SI,-0.042319,己,巳,土,火,火
2024-06,801150.SI,-0.086695,庚,午,金,火,火
2024-07,801150.SI,0.002229,辛,未,金,土,土
2024-08,801150.SI,-0.032807,壬,申,水,金,金
2024-09,801150.SI,0.21343,癸,酉,水,金,金
2024-10,801150.SI,-0.043209,甲,戌,木,土,土
2024-11,801150.SI,0.021476,乙,亥,木,水,水
2024-12,801150.SI,-0.055643,丙,子,火,水,水
2025-01,801150.SI,-0.037715,丁,丑,火,土,土
2025-02,801150.SI,0.050732,戊,寅,土,木,木
2025-03,801150.SI,0.011717,己,卯,土,木,木
2025-04,801150.SI,-0.020693,庚,辰,金,土,土
2025-05,801150.SI,0.06421,辛,巳,金,火,火
2025-06,801150.SI,0.007047,壬,午,水,火,火
2025-07,801150.SI,0.139275,癸,未,水,土,土
2025-08,801150.SI,0.026063,甲,申,木,金,金
2025-09,801150.SI,-0.017107,乙,酉,木,金,金
2025-10,801150.SI,-0.018261,丙,戌,火,土,土
2025-11,801150.SI,-0.036176,丁,亥,火,水,水
2025-12,801150.SI,-0.040975,戊,子,土,水,水
2026-01,801150.SI,0.031379,己,丑,土,土,土
2026-02,801150.SI,-0.001751,庚,寅,金,木,木
2026-03,801150.SI,-0.037448,辛,卯,金,木,木
2026-04,801150.SI,0.010321,壬,辰,水,土,土
2026-05,801150.SI,-0.016928,癸,巳,水,火,火
