month,ts_code,return,heavenly_stem,earthly_branch,stem_wuxing,branch_wuxing,month_wuxing
2015-07,801140.SI,-0.157592,癸,未,水,土,土
2015-08,801140.SI,-0.095453,甲,申,木,金,金
2015-09,801140.SI,-0.032812,乙,酉,木,金,金
2015-10,801140.SI,0.121095,丙,戌,火,土,土
2015-11,801140.SI,0.086829,丁,亥,火,水,水
2015-12,801140.SI,0.031552,戊,子,土,水,水
2016-01,801140.SI,-0.299351,己,丑,土,土,土
2016-02,801140.SI,-0.025113,庚,寅,金,木,木
2016-03,801140.SI,0.173514,辛,卯,金,木,木
2016-04,801140.SI,-0.010173,壬,辰,水,土,土
2016-05,801140.SI,-0.031539,癸,巳,水,火,火
2016-06,801140.SI,0.057591,甲,午,木,火,火
2016-07,801140.SI,0.012697,乙,未,木,土,土
2016-08,801140.SI,0.043268,丙,申,火,金,金
2016-09,801140.SI,-0.004387,丁,酉,火,金,金
2016-10,801140.SI,0.025814,戊,戌,土,土,土
2016-11,801140.SI,0.022998,己,亥,土,水,水
2016-12,801140.SI,-0.045284,庚,子,金,水,水
2017-01,801140.SI,-0.026288,辛,丑,金,土,土
2017-02,801140.SI,0.052473,壬,寅,水,木,木
2017-03,801140.SI,-0.006565,癸,卯,水,木,木
2017-04,801140.SI,-0.066257,甲,辰,木,土,土
2017-05,801140.SI,-0.0664,乙,巳,木,火,火
2017-06,801140.SI,0.036612,丙,午,火,火,火
2017-07,801140.SI,0.008477,丁,未,火,土,土
2017-08,801140.SI,0.019415,戊,申,土,金,金
2017-09,801140.SI,0.02324,己,酉,土,金,金
2017-10,801140.SI,-0.013704,庚,戌,金,土,土
2017-11,801140.SI,-0.064619,辛,亥,金,水,水
2017-12,801140.SI,-0.021378,壬,子,水,水,水
2018-01,801140.SI,0.006082,癸,丑,水,土,土
2018-02,801140.SI,-0.033706,甲,寅,木,木,木
2018-03,801140.SI,-0.001026,乙,卯,木,木,木
2018-04,801140.SI,-0.061249,丙,辰,火,土,土
2018-05,801140.SI,0.022152,丁,巳,火,火,火
2018-06,801140.SI,-0.125197,戊,午,土,火,火
2018-07,801140.SI,-0.021717,己,未,土,土,土
2018-08,801140.SI,-0.08878,庚,申,金,金,金
2018-09,801140.SI,-0.020333,辛,酉,金,金,金
2018-10,801140.SI,-0.122858,壬,戌,水,土,土
2018-11,801140.SI,0.049953,癸,亥,水,水,水
2018-12,801140.SI,-0.033338,甲,子,木,水,水
2019-01,801140.SI,-0.022163,乙,丑,木,土,土
2019-02,801140.SI,0.191756,丙,寅,火,木,木
2019-03,801140.SI,0.140242,丁,卯,火,木,木
2019-04,801140.SI,-0.066973,戊,辰,土,土,土
2019-05,801140.SI,-0.074486,己,巳,土,火,火
2019-06,801140.SI,-0.005338,庚,午,金,火,火
2019-07,801140.SI,-0.027084,辛,未,金,土,土
2019-08,801140.SI,-0.015842,壬,申,水,金,金
2019-09,801140.SI,0.000858,癸,酉,水,金,金
2019-10,801140.SI,0.023679,甲,戌,木,土,土
2019-11,801140.SI,-0.015687,乙,亥,木,水,水
2019-12,801140.SI,0.08223,丙,子,火,水,水
2020-01,801140.SI,-0.00422,丁,丑,火,土,土
2020-02,801140.SI,-0.020535,戊,寅,土,木,木
2020-03,801140.SI,-0.053491,己,卯,土,木,木
2020-04,801140.SI,0.007117,庚,辰,金,土,土
2020-05,801140.SI,0.062092,辛,巳,金,火,火
2020-06,801140.SI,0.034956,壬,午,水,火,火
2020-07,801140.SI,0.152874,癸,未,水,土,土
2020-08,801140.SI,0.047952,甲,申,木,金,金
2020-09,801140.SI,-0.084353,乙,酉,木,金,金
2020-10,801140.SI,0.021505,丙,戌,火,土,土
2020-11,801140.SI,0.025061,丁,亥,火,水,水
2020-12,801140.SI,-0.022163,戊,子,土,水,水
2021-01,801140.SI,0.027401,己,丑,土,土,土
2021-02,801140.SI,0.016708,庚,寅,金,木,木
2021-03,801140.SI,0.018348,辛,卯,金,木,木
2021-04,801140.SI,0.01775,壬,辰,水,土,土
2021-05,801140.SI,0.00838,癸,巳,水,火,火
2021-06,801140.SI,-0.03046,甲,午,木,火,火
2021-07,801140.SI,-0.071218,乙,未,木,土,土
2021-08,801140.SI,0.051288,丙,申,火,金,金
2021-09,801140.SI,-0.032696,丁,酉,火,金,金
2021-10,801140.SI,-0.029797,戊,戌,土,土,土
2021-11,801140.SI,0.057168,己,亥,土,水,水
2021-12,801140.SI,0.088884,庚,子,金,水,水
2022-01,801140.SI,-0.096416,辛,丑,金,土,土
2022-02,801140.SI,0.008795,壬,寅,水,木,木
2022-03,801140.SI,-0.076308,癸,卯,水,木,木
2022-04,801140.SI,-0.13372,甲,辰,木,土,土
2022-05,801140.SI,0.075392,乙,巳,木,火,火
2022-06,801140.SI,0.084445,丙,午,火,火,火
2022-07,801140.SI,-0.056323,丁,未,火,土,土
2022-08,801140.SI,0.007815,戊,申,土,金,金
2022-09,801140.SI,-0.080539,己,酉,土,金,金
2022-10,801140.SI,-0.051609,庚,戌,金,土,土
2022-11,801140.SI,0.123583,辛,亥,金,水,水
2022-12,801140.SI,0.008777,壬,子,水,水,水
2023-01,801140.SI,0.050112,癸,丑,水,土,土
2023-02,801140.SI,0.066777,甲,寅,木,木,木
2023-03,801140.SI,-0.073576,乙,卯,木,木,木
2023-04,801140.SI,-0.049393,丙,辰,火,土,土
2023-05,801140.SI,-0.035618,丁,巳,火,火,火
2023-06,801140.SI,0.031869,戊,午,土,火,火
2023-07,801140.SI,0.056002,己,未,土,土,土
2023-08,801140.SI,-0.052207,庚,申,金,金,金
2023-09,801140.SI,-0.008619,辛,酉,金,金,金
2023-10,801140.SI,-0.023279,壬,戌,水,土,土
2023-11,801140.SI,0.004821,癸,亥,水,水,水
2023-12,801140.SI,-0.029862,甲,子,木,水,水
2024-01,801140.SI,-0.139839,乙,丑,木,土,土
2024-02,801140.SI,0.052215,丙,寅,火,木,木
2024-03,801140.SI,0.039013,丁,卯,火,木,木
2024-04,801140.SI,-0.009478,戊,辰,土,土,土
2024-05,801140.SI,-0.023457,己,巳,土,火,火
2024-06,801140.SI,-0.11837,庚,午,金,火,火
2024-07,801140.SI,-0.039371,辛,未,金,土,土
2024-08,801140.SI,-0.033831,壬,申,水,金,金
2024-09,801140.SI,0.228952,癸,酉,水,金,金
2024-10,801140.SI,0.018455,甲,戌,木,土,土
2024-11,801140.SI,0.063251,乙,亥,木,水,水
2024-12,801140.SI,-0.051113,丙,子,火,水,水
2025-01,801140.SI,-0.026324,丁,丑,火,土,土
2025-02,801140.SI,0.026848,戊,寅,土,木,木
2025-03,801140.SI,-0.016819,己,卯,土,木,木
2025-04,801140.SI,-0.020834,庚,辰,金,土,土
2025-05,801140.SI,0.048201,辛,巳,金,火,火
2025-06,801140.SI,0.036199,壬,午,水,火,火
2025-07,801140.SI,0.00934,癸,未,水,土,土
2025-08,801140.SI,0.064026,甲,申,木,金,金
2025-09,801140.SI,-0.005411,乙,酉,木,金,金
2025-10,801140.SI,0.012855,丙,戌,火,土,土
2025-11,801140.SI,0.023169,丁,亥,火,水,水
2025-12,801140.SI,0.037568,戊,子,土,水,水
2026-01,801140.SI,0.050738,己,丑,土,土,土
2026-02,801140.SI,0.027619,庚,寅,金,木,木
2026-03,801140.SI,-0.087347,辛,卯,金,木,木
2026-04,801140.SI,0.035634,壬,辰,水,土,土
2026-05,801140.SI,0.014958,癸,巳,水,火,火
