month,ts_code,return,heavenly_stem,earthly_branch,stem_wuxing,branch_wuxing,month_wuxing
2017-07,801080.SI,0.001073,丁,未,火,土,土
2017-08,801080.SI,0.043279,戊,申,土,金,金
2017-09,801080.SI,0.051072,己,酉,土,金,金
2017-10,801080.SI,0.064119,庚,戌,金,土,土
2017-11,801080.SI,-0.06057,辛,亥,金,水,水
2017-12,801080.SI,-0.006499,壬,子,水,水,水
2018-01,801080.SI,-0.078382,癸,丑,水,土,土
2018-02,801080.SI,0.033189,甲,寅,木,木,木
2018-03,801080.SI,0.010115,乙,卯,木,木,木
2018-04,801080.SI,-0.07905,丙,辰,火,土,土
2018-05,801080.SI,-0.028765,丁,巳,火,火,火
2018-06,801080.SI,-0.081715,戊,午,土,火,火
2018-07,801080.SI,-0.005111,己,未,土,土,土
2018-08,801080.SI,-0.077353,庚,申,金,金,金
2018-09,801080.SI,-0.067946,辛,酉,金,金,金
2018-10,801080.SI,-0.119426,壬,戌,水,土,土
2018-11,801080.SI,0.033497,癸,亥,水,水,水
2018-12,801080.SI,-0.063087,甲,子,木,水,水
2019-01,801080.SI,0.017567,乙,丑,木,土,土
2019-02,801080.SI,0.287705,丙,寅,火,木,木
2019-03,801080.SI,0.076531,丁,卯,火,木,木
2019-04,801080.SI,-0.055473,戊,辰,土,土,土
2019-05,801080.SI,-0.083665,己,巳,土,火,火
2019-06,801080.SI,0.032155,庚,午,金,火,火
2019-07,801080.SI,0.069974,辛,未,金,土,土
2019-08,801080.SI,0.043763,壬,申,水,金,金
2019-09,801080.SI,0.076259,癸,酉,水,金,金
2019-10,801080.SI,0.001793,甲,戌,木,土,土
2019-11,801080.SI,0.035991,乙,亥,木,水,水
2019-12,801080.SI,0.105405,丙,子,火,水,水
2020-01,801080.SI,0.135412,丁,丑,火,土,土
2020-02,801080.SI,0.054113,戊,寅,土,木,木
2020-03,801080.SI,-0.204376,己,卯,土,木,木
2020-04,801080.SI,0.114241,庚,辰,金,土,土
2020-05,801080.SI,-0.015389,辛,巳,金,火,火
2020-06,801080.SI,0.191606,壬,午,水,火,火
2020-07,801080.SI,0.108127,癸,未,水,土,土
2020-08,801080.SI,-0.013417,甲,申,木,金,金
2020-09,801080.SI,-0.060944,乙,酉,木,金,金
2020-10,801080.SI,0.013922,丙,戌,火,土,土
2020-11,801080.SI,0.040165,丁,亥,火,水,水
2020-12,801080.SI,0.009391,戊,子,土,水,水
2021-01,801080.SI,0.013811,己,丑,土,土,土
2021-02,801080.SI,-0.034063,庚,寅,金,木,木
2021-03,801080.SI,-0.058016,辛,卯,金,木,木
2021-04,801080.SI,0.061827,壬,辰,水,土,土
2021-05,801080.SI,0.020975,癸,巳,水,火,火
2021-06,801080.SI,0.118168,甲,午,木,火,火
2021-07,801080.SI,0.040064,乙,未,木,土,土
2021-08,801080.SI,-0.069668,丙,申,火,金,金
2021-09,801080.SI,-0.039311,丁,酉,火,金,金
2021-10,801080.SI,0.017013,戊,戌,土,土,土
2021-11,801080.SI,0.085304,己,亥,土,水,水
2021-12,801080.SI,0.011381,庚,子,金,水,水
2022-01,801080.SI,-0.133876,辛,丑,金,土,土
2022-02,801080.SI,0.01217,壬,寅,水,木,木
2022-03,801080.SI,-0.149733,癸,卯,水,木,木
2022-04,801080.SI,-0.139067,甲,辰,木,土,土
2022-05,801080.SI,0.089558,乙,巳,木,火,火
2022-06,801080.SI,0.080345,丙,午,火,火,火
2022-07,801080.SI,-0.035918,丁,未,火,土,土
2022-08,801080.SI,-0.011535,戊,申,土,金,金
2022-09,801080.SI,-0.135131,己,酉,土,金,金
2022-10,801080.SI,0.033791,庚,戌,金,土,土
2022-11,801080.SI,0.032356,辛,亥,金,水,水
2022-12,801080.SI,-0.044847,壬,子,水,水,水
2023-01,801080.SI,0.09517,癸,丑,水,土,土
2023-02,801080.SI,-0.003656,甲,寅,木,木,木
2023-03,801080.SI,0.058519,乙,卯,木,木,木
2023-04,801080.SI,-0.075025,丙,辰,火,土,土
2023-05,801080.SI,0.022601,丁,巳,火,火,火
2023-06,801080.SI,0.015977,戊,午,土,火,火
2023-07,801080.SI,-0.008232,己,未,土,土,土
2023-08,801080.SI,-0.04976,庚,申,金,金,金
2023-09,801080.SI,-0.013358,辛,酉,金,金,金
2023-10,801080.SI,0.044265,壬,戌,水,土,土
2023-11,801080.SI,0.007478,癸,亥,水,水,水
2023-12,801080.SI,-0.012259,甲,子,木,水,水
2024-01,801080.SI,-0.239121,乙,丑,木,土,土
2024-02,801080.SI,0.164448,丙,寅,火,木,木
2024-03,801080.SI,0.010669,丁,卯,火,木,木
2024-04,801080.SI,-0.003539,戊,辰,土,土,土
2024-05,801080.SI,-0.012458,己,巳,土,火,火
2024-06,801080.SI,0.031929,庚,午,金,火,火
2024-07,801080.SI,0.011281,辛,未,金,土,土
2024-08,801080.SI,-0.052793,壬,申,水,金,金
2024-09,801080.SI,0.191164,癸,酉,水,金,金
2024-10,801080.SI,0.146495,甲,戌,木,土,土
2024-11,801080.SI,-0.00843,乙,亥,木,水,水
2024-12,801080.SI,0.004877,丙,子,火,水,水
2025-01,801080.SI,-0.00266,丁,丑,火,土,土
2025-02,801080.SI,0.083064,戊,寅,土,木,木
2025-03,801080.SI,-0.043719,己,卯,土,木,木
2025-04,801080.SI,-0.047939,庚,辰,金,土,土
2025-05,801080.SI,-0.028508,辛,巳,金,火,火
2025-06,801080.SI,0.08863,壬,午,水,火,火
2025-07,801080.SI,0.065908,癸,未,水,土,土
2025-08,801080.SI,0.247879,甲,申,木,金,金
2025-09,801080.SI,0.109633,乙,酉,木,金,金
2025-10,801080.SI,-0.035272,丙,戌,火,土,土
2025-11,801080.SI,-0.050433,丁,亥,火,水,水
2025-12,801080.SI,0.051539,戊,子,土,水,水
2026-01,801080.SI,0.105078,己,丑,土,土,土
2026-02,801080.SI,0.020928,庚,寅,金,木,木
2026-03,801080.SI,-0.135135,辛,卯,金,木,木
2026-04,801080.SI,0.26793,壬,辰,水,土,土
2026-05,801080.SI,0.122782,癸,巳,水,火,火
