month,ts_code,return,heavenly_stem,earthly_branch,stem_wuxing,branch_wuxing,month_wuxing
2014-02,801720.SI,,丙,寅,火,木,木
2014-03,801720.SI,-0.00175,丁,卯,火,木,木
2014-04,801720.SI,0.000241,戊,辰,土,土,土
2014-05,801720.SI,0.007521,己,巳,土,火,火
2014-06,801720.SI,-0.001317,庚,午,金,火,火
2014-07,801720.SI,0.080945,辛,未,金,土,土
2014-08,801720.SI,0.019264,壬,申,水,金,金
2014-09,801720.SI,0.123013,癸,酉,水,金,金
2014-10,801720.SI,0.047047,甲,戌,木,土,土
2014-11,801720.SI,0.130743,乙,亥,木,水,水
2014-12,801720.SI,0.364221,丙,子,火,水,水
2015-01,801720.SI,-0.061196,丁,丑,火,土,土
2015-02,801720.SI,0.10409,戊,寅,土,木,木
2015-03,801720.SI,0.2422,己,卯,土,木,木
2015-04,801720.SI,0.321842,庚,辰,金,土,土
2015-05,801720.SI,-0.011708,辛,巳,金,火,火
2015-06,801720.SI,-0.151108,壬,午,水,火,火
2015-07,801720.SI,-0.12977,癸,未,水,土,土
2015-08,801720.SI,-0.126399,甲,申,木,金,金
2015-09,801720.SI,-0.06428,乙,酉,木,金,金
2015-10,801720.SI,0.126644,丙,戌,火,土,土
2015-11,801720.SI,-0.007055,丁,亥,火,水,水
2015-12,801720.SI,0.00399,戊,子,土,水,水
2016-01,801720.SI,-0.248544,己,丑,土,土,土
2016-02,801720.SI,-0.027532,庚,寅,金,木,木
2016-03,801720.SI,0.149762,辛,卯,金,木,木
2016-04,801720.SI,-0.033112,壬,辰,水,土,土
2016-05,801720.SI,-0.034859,癸,巳,水,火,火
2016-06,801720.SI,0.016809,甲,午,木,火,火
2016-07,801720.SI,0.016604,乙,未,木,土,土
2016-08,801720.SI,0.097591,丙,申,火,金,金
2016-09,801720.SI,-0.021894,丁,酉,火,金,金
2016-10,801720.SI,0.082522,戊,戌,土,土,土
2016-11,801720.SI,0.148729,己,亥,土,水,水
2016-12,801720.SI,-0.079823,庚,子,金,水,水
2017-01,801720.SI,-0.005315,辛,丑,金,土,土
2017-02,801720.SI,0.056038,壬,寅,水,木,木
2017-03,801720.SI,0.014861,癸,卯,水,木,木
2017-04,801720.SI,-0.011581,甲,辰,木,土,土
2017-05,801720.SI,-0.07038,乙,巳,木,火,火
2017-06,801720.SI,0.034445,丙,午,火,火,火
2017-07,801720.SI,0.011546,丁,未,火,土,土
2017-08,801720.SI,0.012042,戊,申,土,金,金
2017-09,801720.SI,-0.019571,己,酉,土,金,金
2017-10,801720.SI,0.010276,庚,戌,金,土,土
2017-11,801720.SI,-0.057876,辛,亥,金,水,水
2017-12,801720.SI,-0.03156,壬,子,水,水,水
2018-01,801720.SI,0.013935,癸,丑,水,土,土
2018-02,801720.SI,-0.068304,甲,寅,木,木,木
2018-03,801720.SI,-0.0152,乙,卯,木,木,木
2018-04,801720.SI,-0.044764,丙,辰,火,土,土
2018-05,801720.SI,-0.04653,丁,巳,火,火,火
2018-06,801720.SI,-0.087546,戊,午,土,火,火
2018-07,801720.SI,0.047966,己,未,土,土,土
2018-08,801720.SI,-0.061636,庚,申,金,金,金
2018-09,801720.SI,0.00564,辛,酉,金,金,金
2018-10,801720.SI,-0.072845,壬,戌,水,土,土
2018-11,801720.SI,0.026094,癸,亥,水,水,水
2018-12,801720.SI,-0.027672,甲,子,木,水,水
2019-01,801720.SI,-0.015265,乙,丑,木,土,土
2019-02,801720.SI,0.14399,丙,寅,火,木,木
2019-03,801720.SI,0.049969,丁,卯,火,木,木
2019-04,801720.SI,-0.049968,戊,辰,土,土,土
2019-05,801720.SI,-0.085903,己,巳,土,火,火
2019-06,801720.SI,0.014013,庚,午,金,火,火
2019-07,801720.SI,-0.025826,辛,未,金,土,土
2019-08,801720.SI,-0.056913,壬,申,水,金,金
2019-09,801720.SI,0.004887,癸,酉,水,金,金
2019-10,801720.SI,-0.018711,甲,戌,木,土,土
2019-11,801720.SI,-0.014271,乙,亥,木,水,水
2019-12,801720.SI,0.052358,丙,子,火,水,水
2020-01,801720.SI,-0.026954,丁,丑,火,土,土
2020-02,801720.SI,-0.017006,戊,寅,土,木,木
2020-03,801720.SI,0.00569,己,卯,土,木,木
2020-04,801720.SI,0.004901,庚,辰,金,土,土
2020-05,801720.SI,-0.037233,辛,巳,金,火,火
2020-06,801720.SI,-0.00826,壬,午,水,火,火
2020-07,801720.SI,0.107717,癸,未,水,土,土
2020-08,801720.SI,0.036107,甲,申,木,金,金
2020-09,801720.SI,-0.073542,乙,酉,木,金,金
2020-10,801720.SI,-0.006531,丙,戌,火,土,土
2020-11,801720.SI,0.023448,丁,亥,火,水,水
2020-12,801720.SI,-0.077251,戊,子,土,水,水
2021-01,801720.SI,-0.040216,己,丑,土,土,土
2021-02,801720.SI,0.05886,庚,寅,金,木,木
2021-03,801720.SI,0.05877,辛,卯,金,木,木
2021-04,801720.SI,-0.051904,壬,辰,水,土,土
2021-05,801720.SI,0.002094,癸,巳,水,火,火
2021-06,801720.SI,0.005426,甲,午,木,火,火
2021-07,801720.SI,-0.006332,乙,未,木,土,土
2021-08,801720.SI,0.092068,丙,申,火,金,金
2021-09,801720.SI,-0.017576,丁,酉,火,金,金
2021-10,801720.SI,-0.025439,戊,戌,土,土,土
2021-11,801720.SI,0.010866,己,亥,土,水,水
2021-12,801720.SI,0.078165,庚,子,金,水,水
2022-01,801720.SI,-0.02885,辛,丑,金,土,土
