month,ts_code,return,heavenly_stem,earthly_branch,stem_wuxing,branch_wuxing,month_wuxing
2019-01,000858.SZ,0.185142,乙,丑,木,土,土
2019-02,000858.SZ,0.185738,丙,寅,火,木,木
2019-03,000858.SZ,0.328671,丁,卯,火,木,木
2019-04,000858.SZ,0.077474,戊,辰,土,土,土
2019-05,000858.SZ,-0.010844,己,巳,土,火,火
2019-06,000858.SZ,0.164938,庚,午,金,火,火
2019-07,000858.SZ,0.0234,辛,未,金,土,土
2019-08,000858.SZ,0.172231,壬,申,水,金,金
2019-09,000858.SZ,-0.082686,癸,酉,水,金,金
2019-10,000858.SZ,0.017565,甲,戌,木,土,土
2019-11,000858.SZ,-0.034297,乙,亥,木,水,水
2019-12,000858.SZ,0.042807,丙,子,火,水,水
2020-01,000858.SZ,-0.0515,丁,丑,火,土,土
2020-02,000858.SZ,-0.044071,戊,寅,土,木,木
2020-03,000858.SZ,-0.044776,己,卯,土,木,木
2020-04,000858.SZ,0.178559,庚,辰,金,土,土
2020-05,000858.SZ,0.091552,辛,巳,金,火,火
2020-06,000858.SZ,0.154656,壬,午,水,火,火
2020-07,000858.SZ,0.271038,癸,未,水,土,土
2020-08,000858.SZ,0.103448,甲,申,木,金,金
2020-09,000858.SZ,-0.079167,乙,酉,木,金,金
2020-10,000858.SZ,0.105656,丙,戌,火,土,土
2020-11,000858.SZ,0.039493,丁,亥,火,水,水
2020-12,000858.SZ,0.149016,戊,子,土,水,水
2021-01,000858.SZ,-0.002433,己,丑,土,土,土
2021-02,000858.SZ,-0.038263,庚,寅,金,木,木
2021-03,000858.SZ,-0.042929,辛,卯,金,木,木
2021-04,000858.SZ,0.063512,壬,辰,水,土,土
2021-05,000858.SZ,0.105684,癸,巳,水,火,火
2021-06,000858.SZ,-0.054678,甲,午,木,火,火
2021-07,000858.SZ,-0.258955,乙,未,木,土,土
2021-08,000858.SZ,-0.086342,丙,申,火,金,金
2021-09,000858.SZ,0.087758,丁,酉,火,金,金
2021-10,000858.SZ,-0.013127,戊,戌,土,土,土
2021-11,000858.SZ,0.006882,己,亥,土,水,水
2021-12,000858.SZ,0.021376,庚,子,金,水,水
2022-01,000858.SZ,-0.109045,辛,丑,金,土,土
2022-02,000858.SZ,-0.042242,壬,寅,水,木,木
2022-03,000858.SZ,-0.183895,癸,卯,水,木,木
2022-04,000858.SZ,0.045595,甲,辰,木,土,土
2022-05,000858.SZ,0.057176,乙,巳,木,火,火
2022-06,000858.SZ,0.178121,丙,午,火,火,火
2022-07,000858.SZ,-0.116526,丁,未,火,土,土
2022-08,000858.SZ,-0.062836,戊,申,土,金,金
2022-09,000858.SZ,0.012202,己,酉,土,金,金
2022-10,000858.SZ,-0.211133,庚,戌,金,土,土
2022-11,000858.SZ,0.174981,辛,亥,金,水,水
2022-12,000858.SZ,0.151919,壬,子,水,水,水
2023-01,000858.SZ,0.156677,癸,丑,水,土,土
2023-02,000858.SZ,-0.021914,甲,寅,木,木,木
2023-03,000858.SZ,-0.036298,乙,卯,木,木,木
2023-04,000858.SZ,-0.142132,丙,辰,火,土,土
2023-05,000858.SZ,-0.046272,丁,巳,火,火,火
2023-06,000858.SZ,0.014828,戊,午,土,火,火
2023-07,000858.SZ,0.10656,己,未,土,土,土
2023-08,000858.SZ,-0.138619,庚,申,金,金,金
2023-09,000858.SZ,0.001219,辛,酉,金,金,金
2023-10,000858.SZ,-0.000641,壬,戌,水,土,土
2023-11,000858.SZ,-0.04391,癸,亥,水,水,水
2023-12,000858.SZ,-0.059269,甲,子,木,水,水
2024-01,000858.SZ,-0.09985,乙,丑,木,土,土
2024-02,000858.SZ,0.126287,丙,寅,火,木,木
2024-03,000858.SZ,0.079156,丁,卯,火,木,木
2024-04,000858.SZ,-0.020064,戊,辰,土,土,土
2024-05,000858.SZ,-0.024796,己,巳,土,火,火
2024-06,000858.SZ,-0.127198,庚,午,金,火,火
2024-07,000858.SZ,-0.009216,辛,未,金,土,土
2024-08,000858.SZ,-0.030191,壬,申,水,金,金
2024-09,000858.SZ,0.320897,癸,酉,水,金,金
2024-10,000858.SZ,-0.096486,甲,戌,木,土,土
2024-11,000858.SZ,-0.000409,乙,亥,木,水,水
2024-12,000858.SZ,-0.045854,丙,子,火,水,水
2025-01,000858.SZ,-0.091688,丁,丑,火,土,土
2025-02,000858.SZ,0.034434,戊,寅,土,木,木
2025-03,000858.SZ,-0.001748,己,卯,土,木,木
2025-04,000858.SZ,-0.020175,庚,辰,金,土,土
2025-05,000858.SZ,-0.01756,辛,巳,金,火,火
2025-06,000858.SZ,-0.059633,壬,午,水,火,火
2025-07,000858.SZ,0.018923,癸,未,水,土,土
2025-08,000858.SZ,0.06917,甲,申,木,金,金
2025-09,000858.SZ,-0.062148,乙,酉,木,金,金
2025-10,000858.SZ,-0.020497,丙,戌,火,土,土
2025-11,000858.SZ,-0.009581,丁,亥,火,水,水
2025-12,000858.SZ,-0.101061,戊,子,土,水,水
2026-01,000858.SZ,-0.008873,己,丑,土,土,土
2026-02,000858.SZ,-0.009048,庚,寅,金,木,木
2026-03,000858.SZ,-0.007496,辛,卯,金,木,木
2026-04,000858.SZ,-0.05994,壬,辰,水,土,土
2026-05,000858.SZ,-0.081685,癸,巳,水,火,火
