month,ts_code,return,heavenly_stem,earthly_branch,stem_wuxing,branch_wuxing,month_wuxing
2019-05,399006.SZ,-0.086295,己,巳,土,火,火
2019-06,399006.SZ,0.01877,庚,午,金,火,火
2019-07,399006.SZ,0.038958,辛,未,金,土,土
2019-08,399006.SZ,0.025793,壬,申,水,金,金
2019-09,399006.SZ,0.010334,癸,酉,水,金,金
2019-10,399006.SZ,0.026891,甲,戌,木,土,土
2019-11,399006.SZ,-0.003839,乙,亥,木,水,水
2019-12,399006.SZ,0.080018,丙,子,火,水,水
2020-01,399006.SZ,0.072089,丁,丑,火,土,土
2020-02,399006.SZ,0.074607,戊,寅,土,木,木
2020-03,399006.SZ,-0.096376,己,卯,土,木,木
2020-04,399006.SZ,0.105515,庚,辰,金,土,土
2020-05,399006.SZ,0.008328,辛,巳,金,火,火
2020-06,399006.SZ,0.168465,壬,午,水,火,火
2020-07,399006.SZ,0.146503,癸,未,水,土,土
2020-08,399006.SZ,-0.023999,甲,申,木,金,金
2020-09,399006.SZ,-0.056282,乙,酉,木,金,金
2020-10,399006.SZ,0.031501,丙,戌,火,土,土
2020-11,399006.SZ,-0.009028,丁,亥,火,水,水
2020-12,399006.SZ,0.127044,戊,子,土,水,水
2021-01,399006.SZ,0.05482,己,丑,土,土,土
2021-02,399006.SZ,-0.068636,庚,寅,金,木,木
2021-03,399006.SZ,-0.053399,辛,卯,金,木,木
2021-04,399006.SZ,0.120679,壬,辰,水,土,土
2021-05,399006.SZ,0.070413,癸,巳,水,火,火
2021-06,399006.SZ,0.050803,甲,午,木,火,火
2021-07,399006.SZ,-0.01064,乙,未,木,土,土
2021-08,399006.SZ,-0.065713,丙,申,火,金,金
2021-09,399006.SZ,0.009498,丁,酉,火,金,金
2021-10,399006.SZ,0.032675,戊,戌,土,土,土
2021-11,399006.SZ,0.043254,己,亥,土,水,水
2021-12,399006.SZ,-0.049468,庚,子,金,水,水
2022-01,399006.SZ,-0.124517,辛,丑,金,土,土
2022-02,399006.SZ,-0.009501,壬,寅,水,木,木
2022-03,399006.SZ,-0.076984,癸,卯,水,木,木
2022-04,399006.SZ,-0.127977,甲,辰,木,土,土
2022-05,399006.SZ,0.03706,乙,巳,木,火,火
2022-06,399006.SZ,0.168608,丙,午,火,火,火
2022-07,399006.SZ,-0.049865,丁,未,火,土,土
2022-08,399006.SZ,-0.03746,戊,申,土,金,金
2022-09,399006.SZ,-0.109494,己,酉,土,金,金
2022-10,399006.SZ,-0.010437,庚,戌,金,土,土
2022-11,399006.SZ,0.035423,辛,亥,金,水,水
2022-12,399006.SZ,0.00062,壬,子,水,水,水
2023-01,399006.SZ,0.099742,癸,丑,水,土,土
2023-02,399006.SZ,-0.058823,甲,寅,木,木,木
2023-03,399006.SZ,-0.012155,乙,卯,木,木,木
2023-04,399006.SZ,-0.031168,丙,辰,火,土,土
2023-05,399006.SZ,-0.056483,丁,巳,火,火,火
2023-06,399006.SZ,0.009844,戊,午,土,火,火
2023-07,399006.SZ,0.009784,己,未,土,土,土
2023-08,399006.SZ,-0.059954,庚,申,金,金,金
2023-09,399006.SZ,-0.046927,辛,酉,金,金,金
2023-10,399006.SZ,-0.017806,壬,戌,水,土,土
2023-11,399006.SZ,-0.023186,癸,亥,水,水,水
2023-12,399006.SZ,-0.016241,甲,子,木,水,水
2024-01,399006.SZ,-0.168129,乙,丑,木,土,土
2024-02,399006.SZ,0.14851,丙,寅,火,木,木
2024-03,399006.SZ,0.006181,丁,卯,火,木,木
2024-04,399006.SZ,0.022104,戊,辰,土,土,土
2024-05,399006.SZ,-0.028672,己,巳,土,火,火
2024-06,399006.SZ,-0.067408,庚,午,金,火,火
2024-07,399006.SZ,0.002799,辛,未,金,土,土
2024-08,399006.SZ,-0.063788,壬,申,水,金,金
2024-09,399006.SZ,0.376237,癸,酉,水,金,金
2024-10,399006.SZ,-0.004884,甲,戌,木,土,土
2024-11,399006.SZ,0.027508,乙,亥,木,水,水
2024-12,399006.SZ,-0.037053,丙,子,火,水,水
2025-01,399006.SZ,-0.036317,丁,丑,火,土,土
2025-02,399006.SZ,0.051638,戊,寅,土,木,木
2025-03,399006.SZ,-0.030729,己,卯,土,木,木
2025-04,399006.SZ,-0.073998,庚,辰,金,土,土
2025-05,399006.SZ,0.023181,辛,巳,金,火,火
2025-06,399006.SZ,0.080186,壬,午,水,火,火
2025-07,399006.SZ,0.08142,癸,未,水,土,土
2025-08,399006.SZ,0.241296,甲,申,木,金,金
2025-09,399006.SZ,0.120422,乙,酉,木,金,金
2025-10,399006.SZ,-0.015634,丙,戌,火,土,土
2025-11,399006.SZ,-0.042336,丁,亥,火,水,水
2025-12,399006.SZ,0.04933,戊,子,土,水,水
2026-01,399006.SZ,0.0447,己,丑,土,土,土
2026-02,399006.SZ,-0.010773,庚,寅,金,木,木
2026-03,399006.SZ,-0.037868,辛,卯,金,木,木
2026-04,399006.SZ,0.154538,壬,辰,水,土,土
2026-05,399006.SZ,0.098224,癸,巳,水,火,火
