month,ts_code,return,heavenly_stem,earthly_branch,stem_wuxing,branch_wuxing,month_wuxing
2012-08,801200.SI,,戊,申,土,金,金
2012-09,801200.SI,0.033884,己,酉,土,金,金
2012-10,801200.SI,-0.027199,庚,戌,金,土,土
2012-11,801200.SI,-0.121799,辛,亥,金,水,水
2012-12,801200.SI,0.150631,壬,子,水,水,水
2013-01,801200.SI,0.036764,癸,丑,水,土,土
2013-02,801200.SI,0.007605,甲,寅,木,木,木
2013-03,801200.SI,-0.048413,乙,卯,木,木,木
2013-04,801200.SI,-0.038969,丙,辰,火,土,土
2013-05,801200.SI,0.092381,丁,巳,火,火,火
2013-06,801200.SI,-0.167869,戊,午,土,火,火
2013-07,801200.SI,0.044876,己,未,土,土,土
2013-08,801200.SI,0.169717,庚,申,金,金,金
2013-09,801200.SI,0.163531,辛,酉,金,金,金
2013-10,801200.SI,-0.057956,壬,戌,水,土,土
2013-11,801200.SI,0.034814,癸,亥,水,水,水
2013-12,801200.SI,-0.059491,甲,子,木,水,水
2014-01,801200.SI,0.004917,乙,丑,木,土,土
2014-02,801200.SI,-0.009867,丙,寅,火,木,木
2014-03,801200.SI,-0.052511,丁,卯,火,木,木
2014-04,801200.SI,0.001032,戊,辰,土,土,土
2014-05,801200.SI,-0.00174,己,巳,土,火,火
2014-06,801200.SI,-0.016202,庚,午,金,火,火
2014-07,801200.SI,0.074379,辛,未,金,土,土
2014-08,801200.SI,0.037805,壬,申,水,金,金
2014-09,801200.SI,0.127238,癸,酉,水,金,金
2014-10,801200.SI,0.016623,甲,戌,木,土,土
2014-11,801200.SI,0.068747,乙,亥,木,水,水
2014-12,801200.SI,0.04942,丙,子,火,水,水
2015-01,801200.SI,0.054433,丁,丑,火,土,土
2015-02,801200.SI,0.069252,戊,寅,土,木,木
2015-03,801200.SI,0.239703,己,卯,土,木,木
2015-04,801200.SI,0.145415,庚,辰,金,土,土
2015-05,801200.SI,0.188655,辛,巳,金,火,火
2015-06,801200.SI,-0.109991,壬,午,水,火,火
2015-07,801200.SI,-0.172538,癸,未,水,土,土
2015-08,801200.SI,-0.098127,甲,申,木,金,金
2015-09,801200.SI,-0.067449,乙,酉,木,金,金
2015-10,801200.SI,0.168923,丙,戌,火,土,土
2015-11,801200.SI,0.005393,丁,亥,火,水,水
2015-12,801200.SI,0.05045,戊,子,土,水,水
2016-01,801200.SI,-0.272325,己,丑,土,土,土
2016-02,801200.SI,-0.034509,庚,寅,金,木,木
2016-03,801200.SI,0.155709,辛,卯,金,木,木
2016-04,801200.SI,-0.023233,壬,辰,水,土,土
2016-05,801200.SI,-0.029252,癸,巳,水,火,火
2016-06,801200.SI,-0.00671,甲,午,木,火,火
2016-07,801200.SI,0.024366,乙,未,木,土,土
2016-08,801200.SI,0.052051,丙,申,火,金,金
2016-09,801200.SI,-0.016585,丁,酉,火,金,金
2016-10,801200.SI,0.023733,戊,戌,土,土,土
2016-11,801200.SI,0.04993,己,亥,土,水,水
2016-12,801200.SI,-0.006646,庚,子,金,水,水
2017-01,801200.SI,-0.027227,辛,丑,金,土,土
2017-02,801200.SI,0.035762,壬,寅,水,木,木
2017-03,801200.SI,-0.039791,癸,卯,水,木,木
2017-04,801200.SI,-0.06012,甲,辰,木,土,土
2017-05,801200.SI,-0.043675,乙,巳,木,火,火
2017-06,801200.SI,0.025779,丙,午,火,火,火
2017-07,801200.SI,0.012378,丁,未,火,土,土
2017-08,801200.SI,0.005729,戊,申,土,金,金
2017-09,801200.SI,0.018331,己,酉,土,金,金
2017-10,801200.SI,0.021209,庚,戌,金,土,土
2017-11,801200.SI,-0.090807,辛,亥,金,水,水
2017-12,801200.SI,0.006174,壬,子,水,水,水
2018-01,801200.SI,0.01554,癸,丑,水,土,土
2018-02,801200.SI,-0.058514,甲,寅,木,木,木
2018-03,801200.SI,0.02383,乙,卯,木,木,木
2018-04,801200.SI,-0.044946,丙,辰,火,土,土
2018-05,801200.SI,0.05986,丁,巳,火,火,火
2018-06,801200.SI,-0.156795,戊,午,土,火,火
2018-07,801200.SI,-0.013513,己,未,土,土,土
2018-08,801200.SI,-0.068324,庚,申,金,金,金
2018-09,801200.SI,0.003304,辛,酉,金,金,金
2018-10,801200.SI,-0.114453,壬,戌,水,土,土
2018-11,801200.SI,0.031762,癸,亥,水,水,水
2018-12,801200.SI,-0.043871,甲,子,木,水,水
2019-01,801200.SI,0.003162,乙,丑,木,土,土
2019-02,801200.SI,0.176648,丙,寅,火,木,木
2019-03,801200.SI,0.08163,丁,卯,火,木,木
2019-04,801200.SI,-0.015122,戊,辰,土,土,土
2019-05,801200.SI,-0.087713,己,巳,土,火,火
2019-06,801200.SI,0.021252,庚,午,金,火,火
2019-07,801200.SI,-0.043081,辛,未,金,土,土
2019-08,801200.SI,-0.014407,壬,申,水,金,金
2019-09,801200.SI,-0.011992,癸,酉,水,金,金
2019-10,801200.SI,-0.008448,甲,戌,木,土,土
2019-11,801200.SI,-0.040728,乙,亥,木,水,水
2019-12,801200.SI,0.047824,丙,子,火,水,水
2020-01,801200.SI,-0.032333,丁,丑,火,土,土
2020-02,801200.SI,-0.036841,戊,寅,土,木,木
2020-03,801200.SI,0.053791,己,卯,土,木,木
2020-04,801200.SI,0.005432,庚,辰,金,土,土
2020-05,801200.SI,0.072454,辛,巳,金,火,火
2020-06,801200.SI,0.090716,壬,午,水,火,火
2020-07,801200.SI,0.108876,癸,未,水,土,土
2020-08,801200.SI,-0.05153,甲,申,木,金,金
2020-09,801200.SI,-0.081706,乙,酉,木,金,金
2020-10,801200.SI,-0.018752,丙,戌,火,土,土
2020-11,801200.SI,-0.011523,丁,亥,火,水,水
2020-12,801200.SI,-0.077869,戊,子,土,水,水
2021-01,801200.SI,-0.079726,己,丑,土,土,土
2021-02,801200.SI,0.031401,庚,寅,金,木,木
2021-03,801200.SI,0.009252,辛,卯,金,木,木
2021-04,801200.SI,-0.011805,壬,辰,水,土,土
2021-05,801200.SI,0.066531,癸,巳,水,火,火
2021-06,801200.SI,-0.050218,甲,午,木,火,火
2021-07,801200.SI,-0.059729,乙,未,木,土,土
2021-08,801200.SI,0.047901,丙,申,火,金,金
2021-09,801200.SI,-0.018406,丁,酉,火,金,金
2021-10,801200.SI,0.011763,戊,戌,土,土,土
2021-11,801200.SI,0.005111,己,亥,土,水,水
2021-12,801200.SI,0.011492,庚,子,金,水,水
2022-01,801200.SI,-0.065026,辛,丑,金,土,土
2022-02,801200.SI,4.5e-05,壬,寅,水,木,木
