month,ts_code,return,heavenly_stem,earthly_branch,stem_wuxing,branch_wuxing,month_wuxing
2024-11,801770.SI,-0.019085,乙,亥,木,水,水
2024-12,801770.SI,0.043915,丙,子,火,水,水
2025-01,801770.SI,-0.008489,丁,丑,火,土,土
2025-02,801770.SI,0.036636,戊,寅,土,木,木
2025-03,801770.SI,-0.038439,己,卯,土,木,木
2025-04,801770.SI,-0.066941,庚,辰,金,土,土
2025-05,801770.SI,0.039752,辛,巳,金,火,火
2025-06,801770.SI,0.140939,壬,午,水,火,火
2025-07,801770.SI,0.107542,癸,未,水,土,土
2025-08,801770.SI,0.344088,甲,申,木,金,金
2025-09,801770.SI,-0.001462,乙,酉,木,金,金
2025-10,801770.SI,-0.004488,丙,戌,火,土,土
2025-11,801770.SI,0.018452,丁,亥,火,水,水
2025-12,801770.SI,0.120582,戊,子,土,水,水
2026-01,801770.SI,0.068072,己,丑,土,土,土
2026-02,801770.SI,0.002279,庚,寅,金,木,木
2026-03,801770.SI,-0.010235,辛,卯,金,木,木
2026-04,801770.SI,0.222301,壬,辰,水,土,土
2026-05,801770.SI,0.178668,癸,巳,水,火,火
