month,ts_code,return,heavenly_stem,earthly_branch,stem_wuxing,branch_wuxing,month_wuxing
2022-11,801110.SI,0.13488,辛,亥,金,水,水
2022-12,801110.SI,0.010421,壬,子,水,水,水
2023-01,801110.SI,0.082887,癸,丑,水,土,土
2023-02,801110.SI,0.003097,甲,寅,木,木,木
2023-03,801110.SI,-0.008153,乙,卯,木,木,木
2023-04,801110.SI,0.02041,丙,辰,火,土,土
2023-05,801110.SI,-0.073725,丁,巳,火,火,火
2023-06,801110.SI,0.112491,戊,午,土,火,火
2023-07,801110.SI,0.007122,己,未,土,土,土
2023-08,801110.SI,-0.050864,庚,申,金,金,金
2023-09,801110.SI,0.001482,辛,酉,金,金,金
2023-10,801110.SI,-0.035829,壬,戌,水,土,土
2023-11,801110.SI,-0.004904,癸,亥,水,水,水
2023-12,801110.SI,-0.002686,甲,子,木,水,水
2024-01,801110.SI,-0.019624,乙,丑,木,土,土
2024-02,801110.SI,0.098757,丙,寅,火,木,木
2024-03,801110.SI,0.023587,丁,卯,火,木,木
2024-04,801110.SI,0.085001,戊,辰,土,土,土
2024-05,801110.SI,-0.040013,己,巳,土,火,火
2024-06,801110.SI,-0.055419,庚,午,金,火,火
2024-07,801110.SI,-0.02266,辛,未,金,土,土
2024-08,801110.SI,-0.01927,壬,申,水,金,金
2024-09,801110.SI,0.219056,癸,酉,水,金,金
2024-10,801110.SI,-0.013523,甲,戌,木,土,土
2024-11,801110.SI,-0.024091,乙,亥,木,水,水
2024-12,801110.SI,0.027914,丙,子,火,水,水
2025-01,801110.SI,-0.006753,丁,丑,火,土,土
2025-02,801110.SI,0.007384,戊,寅,土,木,木
2025-03,801110.SI,0.0432,己,卯,土,木,木
2025-04,801110.SI,-0.056509,庚,辰,金,土,土
2025-05,801110.SI,0.034965,辛,巳,金,火,火
2025-06,801110.SI,-0.030377,壬,午,水,火,火
2025-07,801110.SI,0.006437,癸,未,水,土,土
2025-08,801110.SI,0.067394,甲,申,木,金,金
2025-09,801110.SI,0.007701,乙,酉,木,金,金
2025-10,801110.SI,0.007044,丙,戌,火,土,土
2025-11,801110.SI,0.000707,丁,亥,火,水,水
2025-12,801110.SI,0.012244,戊,子,土,水,水
2026-01,801110.SI,-0.009685,己,丑,土,土,土
2026-02,801110.SI,0.010163,庚,寅,金,木,木
2026-03,801110.SI,-0.071315,辛,卯,金,木,木
2026-04,801110.SI,0.062706,壬,辰,水,土,土
2026-05,801110.SI,0.015868,癸,巳,水,火,火
