month,ts_code,return,heavenly_stem,earthly_branch,stem_wuxing,branch_wuxing,month_wuxing
2016-12,801890.SI,-0.062281,庚,子,金,水,水
2017-01,801890.SI,-0.018161,辛,丑,金,土,土
2017-02,801890.SI,0.045788,壬,寅,水,木,木
2017-03,801890.SI,0.000696,癸,卯,水,木,木
2017-04,801890.SI,-0.053684,甲,辰,木,土,土
2017-05,801890.SI,-0.068921,乙,巳,木,火,火
2017-06,801890.SI,0.028903,丙,午,火,火,火
2017-07,801890.SI,-0.014029,丁,未,火,土,土
2017-08,801890.SI,0.02554,戊,申,土,金,金
2017-09,801890.SI,0.013234,己,酉,土,金,金
2017-10,801890.SI,0.001058,庚,戌,金,土,土
2017-11,801890.SI,-0.051698,辛,亥,金,水,水
2017-12,801890.SI,-0.008708,壬,子,水,水,水
2018-01,801890.SI,-0.03803,癸,丑,水,土,土
2018-02,801890.SI,-0.045564,甲,寅,木,木,木
2018-03,801890.SI,0.012159,乙,卯,木,木,木
2018-04,801890.SI,-0.038252,丙,辰,火,土,土
2018-05,801890.SI,-0.043203,丁,巳,火,火,火
2018-06,801890.SI,-0.099369,戊,午,土,火,火
2018-07,801890.SI,-0.002689,己,未,土,土,土
2018-08,801890.SI,-0.078821,庚,申,金,金,金
2018-09,801890.SI,0.004003,辛,酉,金,金,金
2018-10,801890.SI,-0.096209,壬,戌,水,土,土
2018-11,801890.SI,0.046278,癸,亥,水,水,水
2018-12,801890.SI,-0.034043,甲,子,木,水,水
2019-01,801890.SI,0.007154,乙,丑,木,土,土
2019-02,801890.SI,0.192047,丙,寅,火,木,木
2019-03,801890.SI,0.093787,丁,卯,火,木,木
2019-04,801890.SI,-0.047061,戊,辰,土,土,土
2019-05,801890.SI,-0.056598,己,巳,土,火,火
2019-06,801890.SI,0.019756,庚,午,金,火,火
2019-07,801890.SI,-0.003994,辛,未,金,土,土
2019-08,801890.SI,-0.046252,壬,申,水,金,金
2019-09,801890.SI,0.029746,癸,酉,水,金,金
2019-10,801890.SI,-0.020846,甲,戌,木,土,土
2019-11,801890.SI,-0.012913,乙,亥,木,水,水
2019-12,801890.SI,0.088715,丙,子,火,水,水
2020-01,801890.SI,-0.012042,丁,丑,火,土,土
2020-02,801890.SI,0.011636,戊,寅,土,木,木
2020-03,801890.SI,-0.067494,己,卯,土,木,木
2020-04,801890.SI,0.049311,庚,辰,金,土,土
2020-05,801890.SI,0.011389,辛,巳,金,火,火
2020-06,801890.SI,0.061985,壬,午,水,火,火
2020-07,801890.SI,0.125584,癸,未,水,土,土
2020-08,801890.SI,0.048941,甲,申,木,金,金
2020-09,801890.SI,-0.041459,乙,酉,木,金,金
2020-10,801890.SI,0.016256,丙,戌,火,土,土
2020-11,801890.SI,0.048214,丁,亥,火,水,水
2020-12,801890.SI,0.034945,戊,子,土,水,水
2021-01,801890.SI,0.013782,己,丑,土,土,土
2021-02,801890.SI,0.014506,庚,寅,金,木,木
2021-03,801890.SI,-0.025282,辛,卯,金,木,木
2021-04,801890.SI,-0.013813,壬,辰,水,土,土
2021-05,801890.SI,0.024142,癸,巳,水,火,火
2021-06,801890.SI,0.023239,甲,午,木,火,火
2021-07,801890.SI,0.020946,乙,未,木,土,土
2021-08,801890.SI,0.090864,丙,申,火,金,金
2021-09,801890.SI,-0.065728,丁,酉,火,金,金
2021-10,801890.SI,-0.013551,戊,戌,土,土,土
2021-11,801890.SI,0.075076,己,亥,土,水,水
2021-12,801890.SI,0.004428,庚,子,金,水,水
2022-01,801890.SI,-0.117925,辛,丑,金,土,土
2022-02,801890.SI,0.029006,壬,寅,水,木,木
2022-03,801890.SI,-0.108932,癸,卯,水,木,木
2022-04,801890.SI,-0.140438,甲,辰,木,土,土
2022-05,801890.SI,0.104148,乙,巳,木,火,火
2022-06,801890.SI,0.10432,丙,午,火,火,火
2022-07,801890.SI,0.051514,丁,未,火,土,土
2022-08,801890.SI,-0.073423,戊,申,土,金,金
2022-09,801890.SI,-0.092792,己,酉,土,金,金
2022-10,801890.SI,0.057351,庚,戌,金,土,土
2022-11,801890.SI,0.058381,辛,亥,金,水,水
2022-12,801890.SI,-0.054695,壬,子,水,水,水
2023-01,801890.SI,0.097152,癸,丑,水,土,土
2023-02,801890.SI,0.033285,甲,寅,木,木,木
2023-03,801890.SI,-0.028902,乙,卯,木,木,木
2023-04,801890.SI,-0.029411,丙,辰,火,土,土
2023-05,801890.SI,-0.011087,丁,巳,火,火,火
2023-06,801890.SI,0.073565,戊,午,土,火,火
2023-07,801890.SI,-0.017388,己,未,土,土,土
2023-08,801890.SI,-0.055934,庚,申,金,金,金
2023-09,801890.SI,0.011121,辛,酉,金,金,金
2023-10,801890.SI,-0.059067,壬,戌,水,土,土
2023-11,801890.SI,0.043966,癸,亥,水,水,水
2023-12,801890.SI,-0.011553,甲,子,木,水,水
2024-01,801890.SI,-0.179027,乙,丑,木,土,土
2024-02,801890.SI,0.129537,丙,寅,火,木,木
2024-03,801890.SI,0.03608,丁,卯,火,木,木
2024-04,801890.SI,-0.006072,戊,辰,土,土,土
2024-05,801890.SI,-0.021957,己,巳,土,火,火
2024-06,801890.SI,-0.068779,庚,午,金,火,火
2024-07,801890.SI,-0.023328,辛,未,金,土,土
2024-08,801890.SI,-0.045107,壬,申,水,金,金
2024-09,801890.SI,0.221096,癸,酉,水,金,金
2024-10,801890.SI,0.045441,甲,戌,木,土,土
2024-11,801890.SI,0.034277,乙,亥,木,水,水
2024-12,801890.SI,-0.019229,丙,子,火,水,水
2025-01,801890.SI,0.009658,丁,丑,火,土,土
2025-02,801890.SI,0.107083,戊,寅,土,木,木
2025-03,801890.SI,-0.010485,己,卯,土,木,木
2025-04,801890.SI,-0.04643,庚,辰,金,土,土
2025-05,801890.SI,0.007883,辛,巳,金,火,火
2025-06,801890.SI,0.028205,壬,午,水,火,火
2025-07,801890.SI,0.056659,癸,未,水,土,土
2025-08,801890.SI,0.129146,甲,申,木,金,金
2025-09,801890.SI,0.052899,乙,酉,木,金,金
2025-10,801890.SI,-0.016309,丙,戌,火,土,土
2025-11,801890.SI,-0.033953,丁,亥,火,水,水
2025-12,801890.SI,0.08592,戊,子,土,水,水
2026-01,801890.SI,0.063151,己,丑,土,土,土
2026-02,801890.SI,0.072673,庚,寅,金,木,木
2026-03,801890.SI,-0.128934,辛,卯,金,木,木
2026-04,801890.SI,0.108749,壬,辰,水,土,土
2026-05,801890.SI,0.068063,癸,巳,水,火,火
