month,ts_code,return,heavenly_stem,earthly_branch,stem_wuxing,branch_wuxing,month_wuxing
2012-08,801210.SI,,戊,申,土,金,金
2012-09,801210.SI,0.010396,己,酉,土,金,金
2012-10,801210.SI,-0.017586,庚,戌,金,土,土
2012-11,801210.SI,-0.128461,辛,亥,金,水,水
2012-12,801210.SI,0.127119,壬,子,水,水,水
2013-01,801210.SI,0.037036,癸,丑,水,土,土
2013-02,801210.SI,0.002799,甲,寅,木,木,木
2013-03,801210.SI,0.027149,乙,卯,木,木,木
2013-04,801210.SI,-0.068279,丙,辰,火,土,土
2013-05,801210.SI,0.099615,丁,巳,火,火,火
2013-06,801210.SI,-0.149692,戊,午,土,火,火
2013-07,801210.SI,0.092767,己,未,土,土,土
2013-08,801210.SI,0.132921,庚,申,金,金,金
2013-09,801210.SI,0.092602,辛,酉,金,金,金
2013-10,801210.SI,-0.06341,壬,戌,水,土,土
2013-11,801210.SI,0.048432,癸,亥,水,水,水
2013-12,801210.SI,-0.033442,甲,子,木,水,水
2014-01,801210.SI,0.04255,乙,丑,木,土,土
2014-02,801210.SI,0.071324,丙,寅,火,木,木
2014-03,801210.SI,-0.049093,丁,卯,火,木,木
2014-04,801210.SI,0.002743,戊,辰,土,土,土
2014-05,801210.SI,0.015301,己,巳,土,火,火
2014-06,801210.SI,0.021368,庚,午,金,火,火
2014-07,801210.SI,0.02848,辛,未,金,土,土
2014-08,801210.SI,0.087539,壬,申,水,金,金
2014-09,801210.SI,0.131288,癸,酉,水,金,金
2014-10,801210.SI,-0.023003,甲,戌,木,土,土
2014-11,801210.SI,0.055867,乙,亥,木,水,水
2014-12,801210.SI,-0.04799,丙,子,火,水,水
2015-01,801210.SI,0.074249,丁,丑,火,土,土
2015-02,801210.SI,0.054547,戊,寅,土,木,木
2015-03,801210.SI,0.253678,己,卯,土,木,木
2015-04,801210.SI,0.138284,庚,辰,金,土,土
2015-05,801210.SI,0.206123,辛,巳,金,火,火
2015-06,801210.SI,-0.097456,壬,午,水,火,火
2015-07,801210.SI,-0.095426,癸,未,水,土,土
2015-08,801210.SI,-0.16815,甲,申,木,金,金
2015-09,801210.SI,0.015523,乙,酉,木,金,金
2015-10,801210.SI,0.10241,丙,戌,火,土,土
2015-11,801210.SI,0.063728,丁,亥,火,水,水
2015-12,801210.SI,0.13158,戊,子,土,水,水
2016-01,801210.SI,-0.255418,己,丑,土,土,土
2016-02,801210.SI,-0.025193,庚,寅,金,木,木
2016-03,801210.SI,0.139099,辛,卯,金,木,木
2016-04,801210.SI,-0.038107,壬,辰,水,土,土
2016-05,801210.SI,-0.027719,癸,巳,水,火,火
2016-06,801210.SI,-0.004349,甲,午,木,火,火
2016-07,801210.SI,-0.001371,乙,未,木,土,土
2016-08,801210.SI,0.047397,丙,申,火,金,金
2016-09,801210.SI,0.008392,丁,酉,火,金,金
2016-10,801210.SI,0.022601,戊,戌,土,土,土
2016-11,801210.SI,-0.006466,己,亥,土,水,水
2016-12,801210.SI,-0.044744,庚,子,金,水,水
2017-01,801210.SI,-0.015001,辛,丑,金,土,土
2017-02,801210.SI,0.039167,壬,寅,水,木,木
2017-03,801210.SI,0.0143,癸,卯,水,木,木
2017-04,801210.SI,-0.073731,甲,辰,木,土,土
2017-05,801210.SI,-0.067419,乙,巳,木,火,火
2017-06,801210.SI,0.051834,丙,午,火,火,火
2017-07,801210.SI,-0.028335,丁,未,火,土,土
2017-08,801210.SI,0.009775,戊,申,土,金,金
2017-09,801210.SI,0.053219,己,酉,土,金,金
2017-10,801210.SI,0.026462,庚,戌,金,土,土
2017-11,801210.SI,-0.05445,辛,亥,金,水,水
2017-12,801210.SI,0.012884,壬,子,水,水,水
2018-01,801210.SI,0.062348,癸,丑,水,土,土
2018-02,801210.SI,-0.008557,甲,寅,木,木,木
2018-03,801210.SI,0.009943,乙,卯,木,木,木
2018-04,801210.SI,-0.041103,丙,辰,火,土,土
2018-05,801210.SI,0.148605,丁,巳,火,火,火
2018-06,801210.SI,-0.069766,戊,午,土,火,火
2018-07,801210.SI,0.01135,己,未,土,土,土
2018-08,801210.SI,-0.104599,庚,申,金,金,金
2018-09,801210.SI,0.026502,辛,酉,金,金,金
2018-10,801210.SI,-0.154823,壬,戌,水,土,土
2018-11,801210.SI,0.04341,癸,亥,水,水,水
2018-12,801210.SI,0.000583,甲,子,木,水,水
2019-01,801210.SI,-0.066351,乙,丑,木,土,土
2019-02,801210.SI,0.175954,丙,寅,火,木,木
2019-03,801210.SI,0.124171,丁,卯,火,木,木
2019-04,801210.SI,-0.013099,戊,辰,土,土,土
2019-05,801210.SI,-0.058118,己,巳,土,火,火
2019-06,801210.SI,0.082235,庚,午,金,火,火
2019-07,801210.SI,0.010552,辛,未,金,土,土
2019-08,801210.SI,0.019538,壬,申,水,金,金
2019-09,801210.SI,-0.013931,癸,酉,水,金,金
2019-10,801210.SI,-0.019141,甲,戌,木,土,土
2019-11,801210.SI,-0.044744,乙,亥,木,水,水
2019-12,801210.SI,0.082317,丙,子,火,水,水
2020-01,801210.SI,-0.086968,丁,丑,火,土,土
2020-02,801210.SI,-0.031096,戊,寅,土,木,木
2020-03,801210.SI,-0.096563,己,卯,土,木,木
2020-04,801210.SI,0.217102,庚,辰,金,土,土
2020-05,801210.SI,0.066639,辛,巳,金,火,火
2020-06,801210.SI,0.253584,壬,午,水,火,火
2020-07,801210.SI,0.413869,癸,未,水,土,土
2020-08,801210.SI,-0.088155,甲,申,木,金,金
2020-09,801210.SI,0.031383,乙,酉,木,金,金
2020-10,801210.SI,-0.091957,丙,戌,火,土,土
2020-11,801210.SI,0.015809,丁,亥,火,水,水
2020-12,801210.SI,0.249813,戊,子,土,水,水
2021-01,801210.SI,0.011872,己,丑,土,土,土
2021-02,801210.SI,0.068605,庚,寅,金,木,木
2021-03,801210.SI,0.017529,辛,卯,金,木,木
2021-04,801210.SI,0.013223,壬,辰,水,土,土
2021-05,801210.SI,0.033482,癸,巳,水,火,火
2021-06,801210.SI,-0.086698,甲,午,木,火,火
2021-07,801210.SI,-0.197377,乙,未,木,土,土
2021-08,801210.SI,0.009105,丙,申,火,金,金
2021-09,801210.SI,0.073278,丁,酉,火,金,金
2021-10,801210.SI,0.032778,戊,戌,土,土,土
2021-11,801210.SI,-0.16619,己,亥,土,水,水
2021-12,801210.SI,0.13921,庚,子,金,水,水
2022-01,801210.SI,-0.071218,辛,丑,金,土,土
2022-02,801210.SI,0.015471,壬,寅,水,木,木
2022-03,801210.SI,-0.073798,癸,卯,水,木,木
2022-04,801210.SI,-0.063821,甲,辰,木,土,土
2022-05,801210.SI,0.040429,乙,巳,木,火,火
2022-06,801210.SI,0.111231,丙,午,火,火,火
2022-07,801210.SI,-0.09205,丁,未,火,土,土
2022-08,801210.SI,-0.009694,戊,申,土,金,金
2022-09,801210.SI,-0.056167,己,酉,土,金,金
2022-10,801210.SI,0.007783,庚,戌,金,土,土
2022-11,801210.SI,0.135681,辛,亥,金,水,水
2022-12,801210.SI,0.064574,壬,子,水,水,水
2023-01,801210.SI,-0.002988,癸,丑,水,土,土
2023-02,801210.SI,0.02702,甲,寅,木,木,木
2023-03,801210.SI,-0.003403,乙,卯,木,木,木
2023-04,801210.SI,-0.053952,丙,辰,火,土,土
2023-05,801210.SI,-0.040807,丁,巳,火,火,火
2023-06,801210.SI,-0.004093,戊,午,土,火,火
2023-07,801210.SI,0.029246,己,未,土,土,土
2023-08,801210.SI,-0.072931,庚,申,金,金,金
2023-09,801210.SI,-0.03708,辛,酉,金,金,金
2023-10,801210.SI,-0.081241,壬,戌,水,土,土
2023-11,801210.SI,0.056247,癸,亥,水,水,水
2023-12,801210.SI,-0.051594,甲,子,木,水,水
2024-01,801210.SI,-0.146796,乙,丑,木,土,土
2024-02,801210.SI,0.064041,丙,寅,火,木,木
2024-03,801210.SI,0.020841,丁,卯,火,木,木
2024-04,801210.SI,-0.022989,戊,辰,土,土,土
2024-05,801210.SI,-0.040197,己,巳,土,火,火
2024-06,801210.SI,-0.126073,庚,午,金,火,火
2024-07,801210.SI,0.015295,辛,未,金,土,土
2024-08,801210.SI,-0.028509,壬,申,水,金,金
2024-09,801210.SI,0.271661,癸,酉,水,金,金
2024-10,801210.SI,0.035994,甲,戌,木,土,土
2024-11,801210.SI,0.013813,乙,亥,木,水,水
2024-12,801210.SI,-0.051607,丙,子,火,水,水
2025-01,801210.SI,-0.026858,丁,丑,火,土,土
2025-02,801210.SI,0.03761,戊,寅,土,木,木
