month,ts_code,return,heavenly_stem,earthly_branch,stem_wuxing,branch_wuxing,month_wuxing
2012-08,801120.SI,,戊,申,土,金,金
2012-09,801120.SI,0.045107,己,酉,土,金,金
2012-10,801120.SI,0.003436,庚,戌,金,土,土
2012-11,801120.SI,-0.153324,辛,亥,金,水,水
2012-12,801120.SI,0.071199,壬,子,水,水,水
2013-01,801120.SI,-0.040408,癸,丑,水,土,土
2013-02,801120.SI,0.028864,甲,寅,木,木,木
2013-03,801120.SI,-0.030193,乙,卯,木,木,木
2013-04,801120.SI,-0.036136,丙,辰,火,土,土
2013-05,801120.SI,0.077786,丁,巳,火,火,火
2013-06,801120.SI,-0.083794,戊,午,土,火,火
2013-07,801120.SI,0.003831,己,未,土,土,土
2013-08,801120.SI,0.021561,庚,申,金,金,金
2013-09,801120.SI,0.041738,辛,酉,金,金,金
2013-10,801120.SI,-0.050699,壬,戌,水,土,土
2013-11,801120.SI,0.033833,癸,亥,水,水,水
2013-12,801120.SI,-0.03045,甲,子,木,水,水
2014-01,801120.SI,-0.068963,乙,丑,木,土,土
2014-02,801120.SI,0.021153,丙,寅,火,木,木
2014-03,801120.SI,-0.008136,丁,卯,火,木,木
2014-04,801120.SI,0.011273,戊,辰,土,土,土
2014-05,801120.SI,-0.032574,己,巳,土,火,火
2014-06,801120.SI,-0.00018,庚,午,金,火,火
2014-07,801120.SI,0.099834,辛,未,金,土,土
2014-08,801120.SI,0.009233,壬,申,水,金,金
2014-09,801120.SI,0.028701,癸,酉,水,金,金
2014-10,801120.SI,-0.034707,甲,戌,木,土,土
2014-11,801120.SI,0.030616,乙,亥,木,水,水
2014-12,801120.SI,0.10736,丙,子,火,水,水
2015-01,801120.SI,-0.006462,丁,丑,火,土,土
2015-02,801120.SI,0.032706,戊,寅,土,木,木
2015-03,801120.SI,0.115634,己,卯,土,木,木
2015-04,801120.SI,0.165617,庚,辰,金,土,土
2015-05,801120.SI,0.111391,辛,巳,金,火,火
2015-06,801120.SI,-0.030265,壬,午,水,火,火
2015-07,801120.SI,-0.136809,癸,未,水,土,土
2015-08,801120.SI,-0.100075,甲,申,木,金,金
