month,ts_code,return,heavenly_stem,earthly_branch,stem_wuxing,branch_wuxing,month_wuxing
2014-02,801780.SI,,丙,寅,火,木,木
2014-03,801780.SI,0.018896,丁,卯,火,木,木
2014-04,801780.SI,0.016641,戊,辰,土,土,土
2014-05,801780.SI,-0.006688,己,巳,土,火,火
2014-06,801780.SI,0.000868,庚,午,金,火,火
2014-07,801780.SI,0.078371,辛,未,金,土,土
2014-08,801780.SI,-0.047212,壬,申,水,金,金
2014-09,801780.SI,0.013213,癸,酉,水,金,金
2014-10,801780.SI,0.047315,甲,戌,木,土,土
2014-11,801780.SI,0.151901,乙,亥,木,水,水
2014-12,801780.SI,0.329981,丙,子,火,水,水
2015-01,801780.SI,-0.103016,丁,丑,火,土,土
2015-02,801780.SI,-0.009519,戊,寅,土,木,木
2015-03,801780.SI,0.098442,己,卯,土,木,木
2015-04,801780.SI,0.129241,庚,辰,金,土,土
2015-05,801780.SI,-0.053983,辛,巳,金,火,火
2015-06,801780.SI,0.035777,壬,午,水,火,火
2015-07,801780.SI,-0.119337,癸,未,水,土,土
2015-08,801780.SI,-0.062865,甲,申,木,金,金
2015-09,801780.SI,-0.006037,乙,酉,木,金,金
2015-10,801780.SI,0.036474,丙,戌,火,土,土
2015-11,801780.SI,0.02947,丁,亥,火,水,水
2015-12,801780.SI,0.043565,戊,子,土,水,水
2016-01,801780.SI,-0.141744,己,丑,土,土,土
2016-02,801780.SI,-0.010372,庚,寅,金,木,木
2016-03,801780.SI,0.074315,辛,卯,金,木,木
2016-04,801780.SI,0.014108,壬,辰,水,土,土
2016-05,801780.SI,0.012988,癸,巳,水,火,火
2016-06,801780.SI,-0.024227,甲,午,木,火,火
2016-07,801780.SI,0.009924,乙,未,木,土,土
2016-08,801780.SI,0.04544,丙,申,火,金,金
2016-09,801780.SI,-0.023718,丁,酉,火,金,金
2016-10,801780.SI,0.009364,戊,戌,土,土,土
2016-11,801780.SI,0.042769,己,亥,土,水,水
2016-12,801780.SI,-0.041998,庚,子,金,水,水
2017-01,801780.SI,0.043385,辛,丑,金,土,土
2017-02,801780.SI,0.013383,壬,寅,水,木,木
2017-03,801780.SI,-0.018995,癸,卯,水,木,木
2017-04,801780.SI,-0.038645,甲,辰,木,土,土
2017-05,801780.SI,0.055263,乙,巳,木,火,火
2017-06,801780.SI,0.015839,丙,午,火,火,火
2017-07,801780.SI,0.053592,丁,未,火,土,土
2017-08,801780.SI,0.011902,戊,申,土,金,金
2017-09,801780.SI,-0.02461,己,酉,土,金,金
2017-10,801780.SI,0.008939,庚,戌,金,土,土
2017-11,801780.SI,0.025564,辛,亥,金,水,水
2017-12,801780.SI,-0.015136,壬,子,水,水,水
2018-01,801780.SI,0.127394,癸,丑,水,土,土
2018-02,801780.SI,-0.075735,甲,寅,木,木,木
2018-03,801780.SI,-0.060344,乙,卯,木,木,木
2018-04,801780.SI,-0.014264,丙,辰,火,土,土
2018-05,801780.SI,-0.030311,丁,巳,火,火,火
2018-06,801780.SI,-0.074639,戊,午,土,火,火
2018-07,801780.SI,0.041743,己,未,土,土,土
2018-08,801780.SI,-0.009802,庚,申,金,金,金
2018-09,801780.SI,0.056245,辛,酉,金,金,金
2018-10,801780.SI,-0.007981,壬,戌,水,土,土
2018-11,801780.SI,-0.034776,癸,亥,水,水,水
2018-12,801780.SI,-0.055536,甲,子,木,水,水
2019-01,801780.SI,0.082446,乙,丑,木,土,土
2019-02,801780.SI,0.076677,丙,寅,火,木,木
2019-03,801780.SI,0.002581,丁,卯,火,木,木
2019-04,801780.SI,0.036877,戊,辰,土,土,土
2019-05,801780.SI,-0.056284,己,巳,土,火,火
2019-06,801780.SI,0.034844,庚,午,金,火,火
2019-07,801780.SI,-0.002706,辛,未,金,土,土
2019-08,801780.SI,-0.056638,壬,申,水,金,金
2019-09,801780.SI,0.031191,癸,酉,水,金,金
2019-10,801780.SI,0.043457,甲,戌,木,土,土
2019-11,801780.SI,-0.013296,乙,亥,木,水,水
2019-12,801780.SI,0.040183,丙,子,火,水,水
2020-01,801780.SI,-0.044491,丁,丑,火,土,土
2020-02,801780.SI,-0.059561,戊,寅,土,木,木
2020-03,801780.SI,-0.051803,己,卯,土,木,木
2020-04,801780.SI,0.041776,庚,辰,金,土,土
2020-05,801780.SI,-0.022069,辛,巳,金,火,火
2020-06,801780.SI,-0.008933,壬,午,水,火,火
2020-07,801780.SI,0.010246,癸,未,水,土,土
2020-08,801780.SI,0.047701,甲,申,木,金,金
2020-09,801780.SI,-0.039292,乙,酉,木,金,金
2020-10,801780.SI,0.043708,丙,戌,火,土,土
2020-11,801780.SI,0.091335,丁,亥,火,水,水
2020-12,801780.SI,-0.02902,戊,子,土,水,水
2021-01,801780.SI,0.065071,己,丑,土,土,土
2021-02,801780.SI,0.024879,庚,寅,金,木,木
2021-03,801780.SI,0.01242,辛,卯,金,木,木
2021-04,801780.SI,-0.024562,壬,辰,水,土,土
2021-05,801780.SI,0.04918,癸,巳,水,火,火
2021-06,801780.SI,-0.059924,甲,午,木,火,火
2021-07,801780.SI,-0.128581,乙,未,木,土,土
2021-08,801780.SI,0.027762,丙,申,火,金,金
2021-09,801780.SI,0.009474,丁,酉,火,金,金
2021-10,801780.SI,0.033523,戊,戌,土,土,土
2021-11,801780.SI,-0.042273,己,亥,土,水,水
2021-12,801780.SI,0.002806,庚,子,金,水,水
2022-01,801780.SI,0.023264,辛,丑,金,土,土
2022-02,801780.SI,0.010071,壬,寅,水,木,木
2022-03,801780.SI,-0.016389,癸,卯,水,木,木
2022-04,801780.SI,-0.036386,甲,辰,木,土,土
2022-05,801780.SI,-0.0344,乙,巳,木,火,火
2022-06,801780.SI,0.031591,丙,午,火,火,火
2022-07,801780.SI,-0.093074,丁,未,火,土,土
2022-08,801780.SI,-0.010584,戊,申,土,金,金
2022-09,801780.SI,-0.017545,己,酉,土,金,金
2022-10,801780.SI,-0.097703,庚,戌,金,土,土
2022-11,801780.SI,0.141245,辛,亥,金,水,水
2022-12,801780.SI,0.010714,壬,子,水,水,水
2023-01,801780.SI,0.033281,癸,丑,水,土,土
2023-02,801780.SI,-0.037961,甲,寅,木,木,木
2023-03,801780.SI,-0.021227,乙,卯,木,木,木
2023-04,801780.SI,0.041841,丙,辰,火,土,土
2023-05,801780.SI,-0.021331,丁,巳,火,火,火
2023-06,801780.SI,-0.020574,戊,午,土,火,火
2023-07,801780.SI,0.055517,己,未,土,土,土
2023-08,801780.SI,-0.064468,庚,申,金,金,金
2023-09,801780.SI,0.027922,辛,酉,金,金,金
2023-10,801780.SI,-0.038995,壬,戌,水,土,土
2023-11,801780.SI,-0.023983,癸,亥,水,水,水
2023-12,801780.SI,-0.004326,甲,子,木,水,水
2024-01,801780.SI,0.061738,乙,丑,木,土,土
2024-02,801780.SI,0.043866,丙,寅,火,木,木
2024-03,801780.SI,-0.002125,丁,卯,火,木,木
2024-04,801780.SI,0.04863,戊,辰,土,土,土
2024-05,801780.SI,0.029586,己,巳,土,火,火
2024-06,801780.SI,-0.019966,庚,午,金,火,火
2024-07,801780.SI,-0.014495,辛,未,金,土,土
2024-08,801780.SI,-0.017471,壬,申,水,金,金
2024-09,801780.SI,0.128859,癸,酉,水,金,金
2024-10,801780.SI,-0.025091,甲,戌,木,土,土
2024-11,801780.SI,0.010206,乙,亥,木,水,水
2024-12,801780.SI,0.066825,丙,子,火,水,水
2025-01,801780.SI,0.003522,丁,丑,火,土,土
2025-02,801780.SI,-0.009852,戊,寅,土,木,木
2025-03,801780.SI,0.026884,己,卯,土,木,木
2025-04,801780.SI,-0.004716,庚,辰,金,土,土
2025-05,801780.SI,0.060518,辛,巳,金,火,火
2025-06,801780.SI,0.05016,壬,午,水,火,火
2025-07,801780.SI,-0.019538,癸,未,水,土,土
2025-08,801780.SI,-0.016235,甲,申,木,金,金
2025-09,801780.SI,-0.068932,乙,酉,木,金,金
2025-10,801780.SI,0.043573,丙,戌,火,土,土
2025-11,801780.SI,0.029881,丁,亥,火,水,水
2025-12,801780.SI,-0.019831,戊,子,土,水,水
2026-01,801780.SI,-0.066479,己,丑,土,土,土
2026-02,801780.SI,-0.005493,庚,寅,金,木,木
2026-03,801780.SI,0.0393,辛,卯,金,木,木
2026-04,801780.SI,-0.00553,壬,辰,水,土,土
2026-05,801780.SI,-0.017139,癸,巳,水,火,火
