month,ts_code,return,heavenly_stem,earthly_branch,stem_wuxing,branch_wuxing,month_wuxing
2012-08,801040.SI,,戊,申,土,金,金
2012-09,801040.SI,-0.000564,己,酉,土,金,金
2012-10,801040.SI,0.02438,庚,戌,金,土,土
2012-11,801040.SI,-0.043512,辛,亥,金,水,水
2012-12,801040.SI,0.10088,壬,子,水,水,水
2013-01,801040.SI,0.024604,癸,丑,水,土,土
2013-02,801040.SI,-0.018245,甲,寅,木,木,木
2013-03,801040.SI,-0.057717,乙,卯,木,木,木
2013-04,801040.SI,-0.035779,丙,辰,火,土,土
2013-05,801040.SI,0.026932,丁,巳,火,火,火
2013-06,801040.SI,-0.179737,戊,午,土,火,火
2013-07,801040.SI,-0.002392,己,未,土,土,土
2013-08,801040.SI,0.062305,庚,申,金,金,金
2013-09,801040.SI,0.012235,辛,酉,金,金,金
2013-10,801040.SI,-0.013548,壬,戌,水,土,土
2013-11,801040.SI,0.044093,癸,亥,水,水,水
2013-12,801040.SI,-0.027325,甲,子,木,水,水
2014-01,801040.SI,-0.077711,乙,丑,木,土,土
2014-02,801040.SI,0.027375,丙,寅,火,木,木
2014-03,801040.SI,-0.008246,丁,卯,火,木,木
2014-04,801040.SI,-0.032868,戊,辰,土,土,土
2014-05,801040.SI,0.018856,己,巳,土,火,火
2014-06,801040.SI,0.022479,庚,午,金,火,火
2014-07,801040.SI,0.102278,辛,未,金,土,土
2014-08,801040.SI,0.059235,壬,申,水,金,金
2014-09,801040.SI,0.112598,癸,酉,水,金,金
2014-10,801040.SI,0.061636,甲,戌,木,土,土
2014-11,801040.SI,0.105862,乙,亥,木,水,水
2014-12,801040.SI,0.235064,丙,子,火,水,水
2015-01,801040.SI,-0.003745,丁,丑,火,土,土
2015-02,801040.SI,0.058545,戊,寅,土,木,木
2015-03,801040.SI,0.181724,己,卯,土,木,木
2015-04,801040.SI,0.199382,庚,辰,金,土,土
2015-05,801040.SI,0.03565,辛,巳,金,火,火
2015-06,801040.SI,0.030896,壬,午,水,火,火
2015-07,801040.SI,-0.174549,癸,未,水,土,土
2015-08,801040.SI,-0.12101,甲,申,木,金,金
2015-09,801040.SI,-0.166392,乙,酉,木,金,金
2015-10,801040.SI,0.071348,丙,戌,火,土,土
2015-11,801040.SI,-0.033232,丁,亥,火,水,水
2015-12,801040.SI,0.018276,戊,子,土,水,水
2016-01,801040.SI,-0.223206,己,丑,土,土,土
2016-02,801040.SI,-0.00846,庚,寅,金,木,木
2016-03,801040.SI,0.069779,辛,卯,金,木,木
2016-04,801040.SI,0.013126,壬,辰,水,土,土
2016-05,801040.SI,-0.049451,癸,巳,水,火,火
2016-06,801040.SI,-0.017097,甲,午,木,火,火
2016-07,801040.SI,0.008038,乙,未,木,土,土
2016-08,801040.SI,0.07817,丙,申,火,金,金
2016-09,801040.SI,-0.016939,丁,酉,火,金,金
2016-10,801040.SI,0.044135,戊,戌,土,土,土
2016-11,801040.SI,0.073073,己,亥,土,水,水
2016-12,801040.SI,-0.016072,庚,子,金,水,水
2017-01,801040.SI,0.060756,辛,丑,金,土,土
2017-02,801040.SI,0.048144,壬,寅,水,木,木
2017-03,801040.SI,-0.045967,癸,卯,水,木,木
2017-04,801040.SI,-0.013769,甲,辰,木,土,土
2017-05,801040.SI,-0.03972,乙,巳,木,火,火
2017-06,801040.SI,0.031627,丙,午,火,火,火
2017-07,801040.SI,0.162267,丁,未,火,土,土
2017-08,801040.SI,0.07086,戊,申,土,金,金
2017-09,801040.SI,-0.044242,己,酉,土,金,金
2017-10,801040.SI,-0.040569,庚,戌,金,土,土
2017-11,801040.SI,0.096854,辛,亥,金,水,水
2017-12,801040.SI,-0.076988,壬,子,水,水,水
2018-01,801040.SI,0.066224,癸,丑,水,土,土
2018-02,801040.SI,0.016466,甲,寅,木,木,木
2018-03,801040.SI,-0.129924,乙,卯,木,木,木
2018-04,801040.SI,-0.000764,丙,辰,火,土,土
2018-05,801040.SI,-0.074078,丁,巳,火,火,火
2018-06,801040.SI,-0.02529,戊,午,土,火,火
2018-07,801040.SI,0.096541,己,未,土,土,土
2018-08,801040.SI,-0.068683,庚,申,金,金,金
2018-09,801040.SI,0.000153,辛,酉,金,金,金
2018-10,801040.SI,-0.049369,壬,戌,水,土,土
2018-11,801040.SI,-0.117867,癸,亥,水,水,水
2018-12,801040.SI,-0.033717,甲,子,木,水,水
2019-01,801040.SI,0.038038,乙,丑,木,土,土
2019-02,801040.SI,0.150193,丙,寅,火,木,木
2019-03,801040.SI,0.01313,丁,卯,火,木,木
2019-04,801040.SI,-0.053533,戊,辰,土,土,土
2019-05,801040.SI,-0.075443,己,巳,土,火,火
2019-06,801040.SI,-0.007685,庚,午,金,火,火
2019-07,801040.SI,-0.053486,辛,未,金,土,土
2019-08,801040.SI,-0.057164,壬,申,水,金,金
2019-09,801040.SI,-0.003384,癸,酉,水,金,金
2019-10,801040.SI,-0.023681,甲,戌,木,土,土
2019-11,801040.SI,0.022846,乙,亥,木,水,水
2019-12,801040.SI,0.049513,丙,子,火,水,水
2020-01,801040.SI,-0.061159,丁,丑,火,土,土
2020-02,801040.SI,-0.045122,戊,寅,土,木,木
2020-03,801040.SI,-0.018745,己,卯,土,木,木
2020-04,801040.SI,0.028052,庚,辰,金,土,土
2020-05,801040.SI,-0.016803,辛,巳,金,火,火
2020-06,801040.SI,0.011633,壬,午,水,火,火
2020-07,801040.SI,0.056947,癸,未,水,土,土
2020-08,801040.SI,0.020028,甲,申,木,金,金
2020-09,801040.SI,-0.035227,乙,酉,木,金,金
2020-10,801040.SI,0.017114,丙,戌,火,土,土
2020-11,801040.SI,0.10911,丁,亥,火,水,水
