month,ts_code,return,heavenly_stem,earthly_branch,stem_wuxing,branch_wuxing,month_wuxing
2022-03,801880.SI,-0.115571,癸,卯,水,木,木
2022-04,801880.SI,-0.091368,甲,辰,木,土,土
2022-05,801880.SI,0.182592,乙,巳,木,火,火
2022-06,801880.SI,0.145528,丙,午,火,火,火
2022-07,801880.SI,0.050915,丁,未,火,土,土
2022-08,801880.SI,-0.118499,戊,申,土,金,金
2022-09,801880.SI,-0.105101,己,酉,土,金,金
2022-10,801880.SI,-0.015063,庚,戌,金,土,土
2022-11,801880.SI,0.080373,辛,亥,金,水,水
2022-12,801880.SI,-0.064289,壬,子,水,水,水
2023-01,801880.SI,0.108944,癸,丑,水,土,土
2023-02,801880.SI,-0.006731,甲,寅,木,木,木
2023-03,801880.SI,-0.056437,乙,卯,木,木,木
2023-04,801880.SI,-0.058444,丙,辰,火,土,土
2023-05,801880.SI,-0.006333,丁,巳,火,火,火
2023-06,801880.SI,0.088949,戊,午,土,火,火
2023-07,801880.SI,0.05737,己,未,土,土,土
2023-08,801880.SI,-0.072332,庚,申,金,金,金
2023-09,801880.SI,0.004678,辛,酉,金,金,金
2023-10,801880.SI,0.024133,壬,戌,水,土,土
2023-11,801880.SI,0.027423,癸,亥,水,水,水
2023-12,801880.SI,-0.059311,甲,子,木,水,水
2024-01,801880.SI,-0.153936,乙,丑,木,土,土
2024-02,801880.SI,0.136381,丙,寅,火,木,木
2024-03,801880.SI,0.046133,丁,卯,火,木,木
2024-04,801880.SI,0.025553,戊,辰,土,土,土
2024-05,801880.SI,-0.035418,己,巳,土,火,火
2024-06,801880.SI,-0.027934,庚,午,金,火,火
2024-07,801880.SI,0.002449,辛,未,金,土,土
2024-08,801880.SI,-0.056885,壬,申,水,金,金
2024-09,801880.SI,0.224641,癸,酉,水,金,金
2024-10,801880.SI,0.014532,甲,戌,木,土,土
2024-11,801880.SI,0.006937,乙,亥,木,水,水
2024-12,801880.SI,0.017,丙,子,火,水,水
2025-01,801880.SI,0.008353,丁,丑,火,土,土
2025-02,801880.SI,0.091785,戊,寅,土,木,木
2025-03,801880.SI,0.011937,己,卯,土,木,木
2025-04,801880.SI,-0.039254,庚,辰,金,土,土
2025-05,801880.SI,0.014384,辛,巳,金,火,火
2025-06,801880.SI,0.003089,壬,午,水,火,火
2025-07,801880.SI,0.004213,癸,未,水,土,土
2025-08,801880.SI,0.116477,甲,申,木,金,金
2025-09,801880.SI,0.051719,乙,酉,木,金,金
2025-10,801880.SI,-0.035843,丙,戌,火,土,土
2025-11,801880.SI,-0.050758,丁,亥,火,水,水
2025-12,801880.SI,0.057137,戊,子,土,水,水
2026-01,801880.SI,0.002582,己,丑,土,土,土
2026-02,801880.SI,0.026852,庚,寅,金,木,木
2026-03,801880.SI,-0.090481,辛,卯,金,木,木
2026-04,801880.SI,0.043908,壬,辰,水,土,土
2026-05,801880.SI,0.016233,癸,巳,水,火,火
