month,ts_code,return,heavenly_stem,earthly_branch,stem_wuxing,branch_wuxing,month_wuxing
2023-11,801710.SI,-0.044454,癸,亥,水,水,水
2023-12,801710.SI,-0.039745,甲,子,木,水,水
2024-01,801710.SI,-0.086424,乙,丑,木,土,土
2024-02,801710.SI,0.043595,丙,寅,火,木,木
2024-03,801710.SI,-0.016652,丁,卯,火,木,木
2024-04,801710.SI,0.010112,戊,辰,土,土,土
2024-05,801710.SI,0.003037,己,巳,土,火,火
2024-06,801710.SI,-0.091334,庚,午,金,火,火
2024-07,801710.SI,-0.017255,辛,未,金,土,土
2024-08,801710.SI,-0.071332,壬,申,水,金,金
2024-09,801710.SI,0.229007,癸,酉,水,金,金
2024-10,801710.SI,0.047113,甲,戌,木,土,土
2024-11,801710.SI,-0.02462,乙,亥,木,水,水
2024-12,801710.SI,-0.048398,丙,子,火,水,水
2025-01,801710.SI,-0.012713,丁,丑,火,土,土
2025-02,801710.SI,0.005658,戊,寅,土,木,木
2025-03,801710.SI,0.02616,己,卯,土,木,木
2025-04,801710.SI,-0.036118,庚,辰,金,土,土
2025-05,801710.SI,0.013548,辛,巳,金,火,火
2025-06,801710.SI,-0.007752,壬,午,水,火,火
2025-07,801710.SI,0.133642,癸,未,水,土,土
2025-08,801710.SI,0.067489,甲,申,木,金,金
2025-09,801710.SI,-0.007119,乙,酉,木,金,金
2025-10,801710.SI,0.013067,丙,戌,火,土,土
2025-11,801710.SI,-0.020145,丁,亥,火,水,水
2025-12,801710.SI,0.03682,戊,子,土,水,水
2026-01,801710.SI,0.133108,己,丑,土,土,土
2026-02,801710.SI,0.081479,庚,寅,金,木,木
2026-03,801710.SI,-0.117179,辛,卯,金,木,木
2026-04,801710.SI,0.103693,壬,辰,水,土,土
2026-05,801710.SI,0.051832,癸,巳,水,火,火
