month,ts_code,return,heavenly_stem,earthly_branch,stem_wuxing,branch_wuxing,month_wuxing
2019-05,801980.SI,-0.047515,己,巳,土,火,火
2019-06,801980.SI,0.037179,庚,午,金,火,火
2019-07,801980.SI,0.006378,辛,未,金,土,土
2019-08,801980.SI,0.029847,壬,申,水,金,金
2019-09,801980.SI,0.005783,癸,酉,水,金,金
2019-10,801980.SI,0.02441,甲,戌,木,土,土
2019-11,801980.SI,-0.059384,乙,亥,木,水,水
2019-12,801980.SI,0.061421,丙,子,火,水,水
2020-01,801980.SI,0.010264,丁,丑,火,土,土
2020-02,801980.SI,0.019711,戊,寅,土,木,木
2020-03,801980.SI,0.021726,己,卯,土,木,木
2020-04,801980.SI,0.094648,庚,辰,金,土,土
2020-05,801980.SI,0.168224,辛,巳,金,火,火
2020-06,801980.SI,0.121496,壬,午,水,火,火
2020-07,801980.SI,0.076108,癸,未,水,土,土
2020-08,801980.SI,-0.021901,甲,申,木,金,金
2020-09,801980.SI,-0.087209,乙,酉,木,金,金
2020-10,801980.SI,0.056727,丙,戌,火,土,土
2020-11,801980.SI,-0.022053,丁,亥,火,水,水
2020-12,801980.SI,0.053776,戊,子,土,水,水
2021-01,801980.SI,0.054966,己,丑,土,土,土
2021-02,801980.SI,0.017187,庚,寅,金,木,木
2021-03,801980.SI,-0.00458,辛,卯,金,木,木
2021-04,801980.SI,0.228196,壬,辰,水,土,土
2021-05,801980.SI,0.057415,癸,巳,水,火,火
2021-06,801980.SI,-0.006349,甲,午,木,火,火
2021-07,801980.SI,-0.198946,乙,未,木,土,土
2021-08,801980.SI,-0.055736,丙,申,火,金,金
2021-09,801980.SI,-0.00703,丁,酉,火,金,金
2021-10,801980.SI,0.043682,戊,戌,土,土,土
2021-11,801980.SI,-0.054143,己,亥,土,水,水
2021-12,801980.SI,-0.020286,庚,子,金,水,水
2022-01,801980.SI,-0.140926,辛,丑,金,土,土
2022-02,801980.SI,0.042863,壬,寅,水,木,木
2022-03,801980.SI,-0.043003,癸,卯,水,木,木
2022-04,801980.SI,-0.017492,甲,辰,木,土,土
2022-05,801980.SI,0.054234,乙,巳,木,火,火
2022-06,801980.SI,0.105642,丙,午,火,火,火
2022-07,801980.SI,-0.021863,丁,未,火,土,土
2022-08,801980.SI,-0.043631,戊,申,土,金,金
2022-09,801980.SI,-0.079571,己,酉,土,金,金
2022-10,801980.SI,-0.068317,庚,戌,金,土,土
2022-11,801980.SI,0.073174,辛,亥,金,水,水
2022-12,801980.SI,0.103251,壬,子,水,水,水
2023-01,801980.SI,0.008103,癸,丑,水,土,土
2023-02,801980.SI,0.02349,甲,寅,木,木,木
2023-03,801980.SI,-0.046643,乙,卯,木,木,木
2023-04,801980.SI,-0.048723,丙,辰,火,土,土
2023-05,801980.SI,-0.065134,丁,巳,火,火,火
2023-06,801980.SI,-0.012482,戊,午,土,火,火
2023-07,801980.SI,0.036671,己,未,土,土,土
2023-08,801980.SI,-0.049454,庚,申,金,金,金
2023-09,801980.SI,-0.065597,辛,酉,金,金,金
2023-10,801980.SI,-0.081595,壬,戌,水,土,土
2023-11,801980.SI,-0.02952,癸,亥,水,水,水
2023-12,801980.SI,-0.04123,甲,子,木,水,水
2024-01,801980.SI,-0.133539,乙,丑,木,土,土
2024-02,801980.SI,0.144267,丙,寅,火,木,木
2024-03,801980.SI,-0.012404,丁,卯,火,木,木
2024-04,801980.SI,-0.001908,戊,辰,土,土,土
2024-05,801980.SI,-0.036887,己,巳,土,火,火
2024-06,801980.SI,-0.089248,庚,午,金,火,火
2024-07,801980.SI,-0.025435,辛,未,金,土,土
2024-08,801980.SI,-0.081266,壬,申,水,金,金
2024-09,801980.SI,0.32021,癸,酉,水,金,金
2024-10,801980.SI,-0.04423,甲,戌,木,土,土
2024-11,801980.SI,-0.00836,乙,亥,木,水,水
2024-12,801980.SI,-0.066418,丙,子,火,水,水
2025-01,801980.SI,-0.037043,丁,丑,火,土,土
2025-02,801980.SI,0.023162,戊,寅,土,木,木
2025-03,801980.SI,0.03412,己,卯,土,木,木
2025-04,801980.SI,0.061485,庚,辰,金,土,土
2025-05,801980.SI,0.025483,辛,巳,金,火,火
2025-06,801980.SI,-0.036109,壬,午,水,火,火
