month,ts_code,return,heavenly_stem,earthly_branch,stem_wuxing,branch_wuxing,month_wuxing
2014-02,801740.SI,,丙,寅,火,木,木
2014-03,801740.SI,-0.090021,丁,卯,火,木,木
2014-04,801740.SI,-0.001333,戊,辰,土,土,土
2014-05,801740.SI,0.036706,己,巳,土,火,火
2014-06,801740.SI,0.110384,庚,午,金,火,火
2014-07,801740.SI,0.08329,辛,未,金,土,土
2014-08,801740.SI,0.049592,壬,申,水,金,金
2014-09,801740.SI,0.203589,癸,酉,水,金,金
2014-10,801740.SI,0.019897,甲,戌,木,土,土
2014-11,801740.SI,-0.030697,乙,亥,木,水,水
2014-12,801740.SI,0.097333,丙,子,火,水,水
2015-01,801740.SI,0.052784,丁,丑,火,土,土
2015-02,801740.SI,0.056349,戊,寅,土,木,木
2015-03,801740.SI,0.126189,己,卯,土,木,木
2015-04,801740.SI,0.249854,庚,辰,金,土,土
2015-05,801740.SI,0.306753,辛,巳,金,火,火
2015-06,801740.SI,-0.144979,壬,午,水,火,火
2015-07,801740.SI,-0.076624,癸,未,水,土,土
2015-08,801740.SI,-0.139124,甲,申,木,金,金
2015-09,801740.SI,-0.164495,乙,酉,木,金,金
2015-10,801740.SI,0.205129,丙,戌,火,土,土
2015-11,801740.SI,-0.04735,丁,亥,火,水,水
2015-12,801740.SI,-0.036444,戊,子,土,水,水
2016-01,801740.SI,-0.279555,己,丑,土,土,土
2016-02,801740.SI,-0.041789,庚,寅,金,木,木
2016-03,801740.SI,0.185973,辛,卯,金,木,木
2016-04,801740.SI,-0.069704,壬,辰,水,土,土
2016-05,801740.SI,-0.019469,癸,巳,水,火,火
2016-06,801740.SI,0.079337,甲,午,木,火,火
2016-07,801740.SI,0.020415,乙,未,木,土,土
2016-08,801740.SI,0.044505,丙,申,火,金,金
2016-09,801740.SI,-0.07297,丁,酉,火,金,金
2016-10,801740.SI,0.028027,戊,戌,土,土,土
2016-11,801740.SI,0.022429,己,亥,土,水,水
2016-12,801740.SI,-0.027416,庚,子,金,水,水
2017-01,801740.SI,0.060019,辛,丑,金,土,土
2017-02,801740.SI,0.013642,壬,寅,水,木,木
2017-03,801740.SI,3e-05,癸,卯,水,木,木
2017-04,801740.SI,-0.056842,甲,辰,木,土,土
2017-05,801740.SI,-0.163709,乙,巳,木,火,火
2017-06,801740.SI,0.05426,丙,午,火,火,火
2017-07,801740.SI,-0.01795,丁,未,火,土,土
2017-08,801740.SI,0.035358,戊,申,土,金,金
2017-09,801740.SI,0.023005,己,酉,土,金,金
2017-10,801740.SI,-0.050569,庚,戌,金,土,土
2017-11,801740.SI,-0.038191,辛,亥,金,水,水
2017-12,801740.SI,-0.017858,壬,子,水,水,水
2018-01,801740.SI,-0.045273,癸,丑,水,土,土
2018-02,801740.SI,-0.040674,甲,寅,木,木,木
2018-03,801740.SI,0.067683,乙,卯,木,木,木
2018-04,801740.SI,-0.025824,丙,辰,火,土,土
2018-05,801740.SI,-0.106025,丁,巳,火,火,火
2018-06,801740.SI,-0.082309,戊,午,土,火,火
2018-07,801740.SI,0.046759,己,未,土,土,土
2018-08,801740.SI,-0.060357,庚,申,金,金,金
2018-09,801740.SI,0.035201,辛,酉,金,金,金
2018-10,801740.SI,-0.112601,壬,戌,水,土,土
2018-11,801740.SI,0.03779,癸,亥,水,水,水
2018-12,801740.SI,-0.058982,甲,子,木,水,水
2019-01,801740.SI,0.019738,乙,丑,木,土,土
2019-02,801740.SI,0.22239,丙,寅,火,木,木
2019-03,801740.SI,0.107932,丁,卯,火,木,木
2019-04,801740.SI,-0.073167,戊,辰,土,土,土
2019-05,801740.SI,-0.015667,己,巳,土,火,火
2019-06,801740.SI,-0.000618,庚,午,金,火,火
2019-07,801740.SI,0.049984,辛,未,金,土,土
2019-08,801740.SI,0.045589,壬,申,水,金,金
2019-09,801740.SI,-0.069339,癸,酉,水,金,金
2019-10,801740.SI,-0.047877,甲,戌,木,土,土
2019-11,801740.SI,-0.017367,乙,亥,木,水,水
2019-12,801740.SI,0.056661,丙,子,火,水,水
2020-01,801740.SI,0.03165,丁,丑,火,土,土
2020-02,801740.SI,0.008537,戊,寅,土,木,木
2020-03,801740.SI,-0.084406,己,卯,土,木,木
2020-04,801740.SI,0.073846,庚,辰,金,土,土
