month,ts_code,return,heavenly_stem,earthly_branch,stem_wuxing,branch_wuxing,month_wuxing
2014-02,801750.SI,,丙,寅,火,木,木
2014-03,801750.SI,-0.102531,丁,卯,火,木,木
2014-04,801750.SI,-0.030963,戊,辰,土,土,土
2014-05,801750.SI,0.087178,己,巳,土,火,火
2014-06,801750.SI,0.049521,庚,午,金,火,火
2014-07,801750.SI,0.001922,辛,未,金,土,土
2014-08,801750.SI,0.067633,壬,申,水,金,金
2014-09,801750.SI,0.13685,癸,酉,水,金,金
2014-10,801750.SI,0.005459,甲,戌,木,土,土
2014-11,801750.SI,0.076336,乙,亥,木,水,水
2014-12,801750.SI,-0.071343,丙,子,火,水,水
2015-01,801750.SI,0.180794,丁,丑,火,土,土
2015-02,801750.SI,0.180654,戊,寅,土,木,木
2015-03,801750.SI,0.281483,己,卯,土,木,木
2015-04,801750.SI,0.148395,庚,辰,金,土,土
2015-05,801750.SI,0.345563,辛,巳,金,火,火
2015-06,801750.SI,-0.216255,壬,午,水,火,火
2015-07,801750.SI,-0.173507,癸,未,水,土,土
2015-08,801750.SI,-0.205525,甲,申,木,金,金
2015-09,801750.SI,0.011929,乙,酉,木,金,金
2015-10,801750.SI,0.238237,丙,戌,火,土,土
2015-11,801750.SI,0.077839,丁,亥,火,水,水
2015-12,801750.SI,0.04389,戊,子,土,水,水
2016-01,801750.SI,-0.30661,己,丑,土,土,土
2016-02,801750.SI,-0.054539,庚,寅,金,木,木
2016-03,801750.SI,0.185354,辛,卯,金,木,木
2016-04,801750.SI,-0.063532,壬,辰,水,土,土
2016-05,801750.SI,0.017114,癸,巳,水,火,火
2016-06,801750.SI,0.066078,甲,午,木,火,火
2016-07,801750.SI,-0.049583,乙,未,木,土,土
2016-08,801750.SI,0.027175,丙,申,火,金,金
2016-09,801750.SI,-0.035669,丁,酉,火,金,金
2016-10,801750.SI,0.031241,戊,戌,土,土,土
2016-11,801750.SI,0.016161,己,亥,土,水,水
2016-12,801750.SI,-0.104946,庚,子,金,水,水
2017-01,801750.SI,-0.045659,辛,丑,金,土,土
2017-02,801750.SI,0.039245,壬,寅,水,木,木
2017-03,801750.SI,-0.013888,癸,卯,水,木,木
2017-04,801750.SI,-0.038864,甲,辰,木,土,土
2017-05,801750.SI,-0.049878,乙,巳,木,火,火
2017-06,801750.SI,0.058691,丙,午,火,火,火
2017-07,801750.SI,-0.047512,丁,未,火,土,土
2017-08,801750.SI,0.089557,戊,申,土,金,金
2017-09,801750.SI,0.011917,己,酉,土,金,金
2017-10,801750.SI,-0.048519,庚,戌,金,土,土
2017-11,801750.SI,-0.034307,辛,亥,金,水,水
2017-12,801750.SI,-0.027428,壬,子,水,水,水
2018-01,801750.SI,-0.036508,癸,丑,水,土,土
2018-02,801750.SI,0.011365,甲,寅,木,木,木
2018-03,801750.SI,0.142474,乙,卯,木,木,木
2018-04,801750.SI,-0.010068,丙,辰,火,土,土
2018-05,801750.SI,-0.064612,丁,巳,火,火,火
2018-06,801750.SI,-0.082894,戊,午,土,火,火
2018-07,801750.SI,-0.014598,己,未,土,土,土
2018-08,801750.SI,-0.031202,庚,申,金,金,金
2018-09,801750.SI,-0.027669,辛,酉,金,金,金
2018-10,801750.SI,-0.125465,壬,戌,水,土,土
2018-11,801750.SI,0.044703,癸,亥,水,水,水
2018-12,801750.SI,-0.058691,甲,子,木,水,水
2019-01,801750.SI,0.009054,乙,丑,木,土,土
2019-02,801750.SI,0.279819,丙,寅,火,木,木
2019-03,801750.SI,0.149603,丁,卯,火,木,木
2019-04,801750.SI,-0.073207,戊,辰,土,土,土
2019-05,801750.SI,-0.056412,己,巳,土,火,火
2019-06,801750.SI,0.022648,庚,午,金,火,火
2019-07,801750.SI,-0.013503,辛,未,金,土,土
2019-08,801750.SI,0.031361,壬,申,水,金,金
2019-09,801750.SI,0.035932,癸,酉,水,金,金
2019-10,801750.SI,0.011421,甲,戌,木,土,土
2019-11,801750.SI,-0.02864,乙,亥,木,水,水
2019-12,801750.SI,0.076818,丙,子,火,水,水
2020-01,801750.SI,0.077336,丁,丑,火,土,土
2020-02,801750.SI,0.10615,戊,寅,土,木,木
2020-03,801750.SI,-0.128112,己,卯,土,木,木
2020-04,801750.SI,0.075583,庚,辰,金,土,土
2020-05,801750.SI,-0.022566,辛,巳,金,火,火
2020-06,801750.SI,0.114573,壬,午,水,火,火
2020-07,801750.SI,0.064446,癸,未,水,土,土
2020-08,801750.SI,-0.002669,甲,申,木,金,金
2020-09,801750.SI,-0.088435,乙,酉,木,金,金
2020-10,801750.SI,-0.030273,丙,戌,火,土,土
2020-11,801750.SI,-0.02657,丁,亥,火,水,水
2020-12,801750.SI,-0.013179,戊,子,土,水,水
2021-01,801750.SI,-0.047849,己,丑,土,土,土
2021-02,801750.SI,-0.017232,庚,寅,金,木,木
2021-03,801750.SI,-0.027819,辛,卯,金,木,木
2021-04,801750.SI,-0.020624,壬,辰,水,土,土
2021-05,801750.SI,0.08342,癸,巳,水,火,火
2021-06,801750.SI,0.033611,甲,午,木,火,火
2021-07,801750.SI,-0.043345,乙,未,木,土,土
2021-08,801750.SI,-0.016003,丙,申,火,金,金
2021-09,801750.SI,-0.012265,丁,酉,火,金,金
2021-10,801750.SI,-0.00078,戊,戌,土,土,土
2021-11,801750.SI,0.076039,己,亥,土,水,水
2021-12,801750.SI,0.016287,庚,子,金,水,水
2022-01,801750.SI,-0.085034,辛,丑,金,土,土
2022-02,801750.SI,0.026415,壬,寅,水,木,木
2022-03,801750.SI,-0.115889,癸,卯,水,木,木
2022-04,801750.SI,-0.170311,甲,辰,木,土,土
2022-05,801750.SI,0.021856,乙,巳,木,火,火
2022-06,801750.SI,0.084786,丙,午,火,火,火
2022-07,801750.SI,-0.010109,丁,未,火,土,土
