month,ts_code,return,heavenly_stem,earthly_branch,stem_wuxing,branch_wuxing,month_wuxing
2021-12,801230.SI,0.049687,庚,子,金,水,水
2022-01,801230.SI,-0.066357,辛,丑,金,土,土
2022-02,801230.SI,0.085433,壬,寅,水,木,木
2022-03,801230.SI,0.020835,癸,卯,水,木,木
2022-04,801230.SI,-0.126776,甲,辰,木,土,土
2022-05,801230.SI,0.044799,乙,巳,木,火,火
2022-06,801230.SI,0.043989,丙,午,火,火,火
2022-07,801230.SI,0.018553,丁,未,火,土,土
2022-08,801230.SI,0.024033,戊,申,土,金,金
2022-09,801230.SI,-0.05199,己,酉,土,金,金
2022-10,801230.SI,0.010318,庚,戌,金,土,土
2022-11,801230.SI,0.098231,辛,亥,金,水,水
2022-12,801230.SI,0.022749,壬,子,水,水,水
2023-01,801230.SI,0.000859,癸,丑,水,土,土
2023-02,801230.SI,0.000378,甲,寅,木,木,木
2023-03,801230.SI,-0.012326,乙,卯,木,木,木
2023-04,801230.SI,-0.043319,丙,辰,火,土,土
2023-05,801230.SI,-0.033031,丁,巳,火,火,火
2023-06,801230.SI,-0.012063,戊,午,土,火,火
2023-07,801230.SI,0.038534,己,未,土,土,土
2023-08,801230.SI,-0.07722,庚,申,金,金,金
2023-09,801230.SI,0.005305,辛,酉,金,金,金
2023-10,801230.SI,-0.013294,壬,戌,水,土,土
2023-11,801230.SI,0.01869,癸,亥,水,水,水
2023-12,801230.SI,0.002818,甲,子,木,水,水
2024-01,801230.SI,-0.150728,乙,丑,木,土,土
2024-02,801230.SI,0.000805,丙,寅,火,木,木
2024-03,801230.SI,0.054981,丁,卯,火,木,木
2024-04,801230.SI,-0.085517,戊,辰,土,土,土
2024-05,801230.SI,-0.046589,己,巳,土,火,火
2024-06,801230.SI,-0.147356,庚,午,金,火,火
2024-07,801230.SI,0.074711,辛,未,金,土,土
2024-08,801230.SI,-0.024594,壬,申,水,金,金
2024-09,801230.SI,0.251607,癸,酉,水,金,金
2024-10,801230.SI,0.107205,甲,戌,木,土,土
2024-11,801230.SI,0.08574,乙,亥,木,水,水
2024-12,801230.SI,-0.018238,丙,子,火,水,水
2025-01,801230.SI,-0.027673,丁,丑,火,土,土
2025-02,801230.SI,0.028378,戊,寅,土,木,木
2025-03,801230.SI,-0.04322,己,卯,土,木,木
2025-04,801230.SI,-0.03332,庚,辰,金,土,土
2025-05,801230.SI,0.047655,辛,巳,金,火,火
2025-06,801230.SI,0.068332,壬,午,水,火,火
2025-07,801230.SI,0.095206,癸,未,水,土,土
2025-08,801230.SI,0.218953,甲,申,木,金,金
2025-09,801230.SI,-0.005508,乙,酉,木,金,金
2025-10,801230.SI,0.001669,丙,戌,火,土,土
2025-11,801230.SI,0.040664,丁,亥,火,水,水
2025-12,801230.SI,0.002074,戊,子,土,水,水
2026-01,801230.SI,0.099715,己,丑,土,土,土
2026-02,801230.SI,0.184047,庚,寅,金,木,木
2026-03,801230.SI,-0.127037,辛,卯,金,木,木
2026-04,801230.SI,0.112412,壬,辰,水,土,土
2026-05,801230.SI,0.014929,癸,巳,水,火,火
