month,ts_code,return,heavenly_stem,earthly_branch,stem_wuxing,branch_wuxing,month_wuxing
2020-12,801130.SI,-0.053933,戊,子,土,水,水
2021-01,801130.SI,-0.074993,己,丑,土,土,土
2021-02,801130.SI,0.0373,庚,寅,金,木,木
2021-03,801130.SI,0.055253,辛,卯,金,木,木
2021-04,801130.SI,0.011855,壬,辰,水,土,土
2021-05,801130.SI,0.036528,癸,巳,水,火,火
2021-06,801130.SI,0.019539,甲,午,木,火,火
2021-07,801130.SI,-0.093049,乙,未,木,土,土
2021-08,801130.SI,0.028725,丙,申,火,金,金
2021-09,801130.SI,-0.036337,丁,酉,火,金,金
2021-10,801130.SI,-0.011738,戊,戌,土,土,土
2021-11,801130.SI,0.057707,己,亥,土,水,水
2021-12,801130.SI,0.016061,庚,子,金,水,水
2022-01,801130.SI,-0.06683,辛,丑,金,土,土
2022-02,801130.SI,0.032914,壬,寅,水,木,木
2022-03,801130.SI,-0.06822,癸,卯,水,木,木
2022-04,801130.SI,-0.100633,甲,辰,木,土,土
2022-05,801130.SI,0.077507,乙,巳,木,火,火
2022-06,801130.SI,0.023595,丙,午,火,火,火
2022-07,801130.SI,-0.015832,丁,未,火,土,土
2022-08,801130.SI,-0.014633,戊,申,土,金,金
2022-09,801130.SI,-0.079149,己,酉,土,金,金
2022-10,801130.SI,-0.041817,庚,戌,金,土,土
2022-11,801130.SI,0.102643,辛,亥,金,水,水
2022-12,801130.SI,0.015296,壬,子,水,水,水
2023-01,801130.SI,0.046767,癸,丑,水,土,土
2023-02,801130.SI,0.047276,甲,寅,木,木,木
2023-03,801130.SI,-0.053807,乙,卯,木,木,木
2023-04,801130.SI,-0.006016,丙,辰,火,土,土
2023-05,801130.SI,-0.027154,丁,巳,火,火,火
2023-06,801130.SI,0.029914,戊,午,土,火,火
2023-07,801130.SI,0.039071,己,未,土,土,土
2023-08,801130.SI,-0.053148,庚,申,金,金,金
2023-09,801130.SI,0.010347,辛,酉,金,金,金
2023-10,801130.SI,-0.019127,壬,戌,水,土,土
2023-11,801130.SI,0.009741,癸,亥,水,水,水
2023-12,801130.SI,-0.013433,甲,子,木,水,水
2024-01,801130.SI,-0.099699,乙,丑,木,土,土
2024-02,801130.SI,0.027138,丙,寅,火,木,木
2024-03,801130.SI,0.049938,丁,卯,火,木,木
2024-04,801130.SI,-0.014298,戊,辰,土,土,土
2024-05,801130.SI,-0.016093,己,巳,土,火,火
2024-06,801130.SI,-0.114891,庚,午,金,火,火
2024-07,801130.SI,-0.058364,辛,未,金,土,土
2024-08,801130.SI,-0.027065,壬,申,水,金,金
2024-09,801130.SI,0.197386,癸,酉,水,金,金
2024-10,801130.SI,-0.013576,甲,戌,木,土,土
2024-11,801130.SI,0.069005,乙,亥,木,水,水
2024-12,801130.SI,-0.017959,丙,子,火,水,水
2025-01,801130.SI,-0.025973,丁,丑,火,土,土
2025-02,801130.SI,0.016852,戊,寅,土,木,木
2025-03,801130.SI,0.00052,己,卯,土,木,木
2025-04,801130.SI,-0.014924,庚,辰,金,土,土
2025-05,801130.SI,0.060285,辛,巳,金,火,火
2025-06,801130.SI,0.019381,壬,午,水,火,火
2025-07,801130.SI,0.007196,癸,未,水,土,土
2025-08,801130.SI,0.027122,甲,申,木,金,金
2025-09,801130.SI,-0.00926,乙,酉,木,金,金
2025-10,801130.SI,0.027204,丙,戌,火,土,土
2025-11,801130.SI,0.029476,丁,亥,火,水,水
2025-12,801130.SI,-0.010236,戊,子,土,水,水
2026-01,801130.SI,0.059328,己,丑,土,土,土
2026-02,801130.SI,-0.00043,庚,寅,金,木,木
2026-03,801130.SI,-0.072337,辛,卯,金,木,木
2026-04,801130.SI,0.046332,壬,辰,水,土,土
2026-05,801130.SI,-0.003875,癸,巳,水,火,火
