month,ts_code,return,heavenly_stem,earthly_branch,stem_wuxing,branch_wuxing,month_wuxing
2022-10,801050.SI,-0.035427,庚,戌,金,土,土
2022-11,801050.SI,0.075052,辛,亥,金,水,水
2022-12,801050.SI,-0.059221,壬,子,水,水,水
2023-01,801050.SI,0.146669,癸,丑,水,土,土
2023-02,801050.SI,-0.035799,甲,寅,木,木,木
2023-03,801050.SI,-0.039848,乙,卯,木,木,木
2023-04,801050.SI,-0.014879,丙,辰,火,土,土
2023-05,801050.SI,-0.081364,丁,巳,火,火,火
2023-06,801050.SI,0.009264,戊,午,土,火,火
2023-07,801050.SI,0.052259,己,未,土,土,土
2023-08,801050.SI,-0.078092,庚,申,金,金,金
2023-09,801050.SI,-0.009193,辛,酉,金,金,金
2023-10,801050.SI,-0.009154,壬,戌,水,土,土
2023-11,801050.SI,-0.03329,癸,亥,水,水,水
2023-12,801050.SI,0.022839,甲,子,木,水,水
2024-01,801050.SI,-0.122518,乙,丑,木,土,土
2024-02,801050.SI,0.099611,丙,寅,火,木,木
2024-03,801050.SI,0.124955,丁,卯,火,木,木
2024-04,801050.SI,0.024041,戊,辰,土,土,土
2024-05,801050.SI,-0.00281,己,巳,土,火,火
2024-06,801050.SI,-0.07329,庚,午,金,火,火
2024-07,801050.SI,-0.035764,辛,未,金,土,土
2024-08,801050.SI,-0.039636,壬,申,水,金,金
2024-09,801050.SI,0.196001,癸,酉,水,金,金
2024-10,801050.SI,-0.03573,甲,戌,木,土,土
2024-11,801050.SI,-0.003915,乙,亥,木,水,水
2024-12,801050.SI,-0.05568,丙,子,火,水,水
2025-01,801050.SI,0.044676,丁,丑,火,土,土
2025-02,801050.SI,-0.005334,戊,寅,土,木,木
2025-03,801050.SI,0.0775,己,卯,土,木,木
2025-04,801050.SI,-0.047808,庚,辰,金,土,土
2025-05,801050.SI,0.014109,辛,巳,金,火,火
2025-06,801050.SI,0.092559,壬,午,水,火,火
2025-07,801050.SI,0.057434,癸,未,水,土,土
2025-08,801050.SI,0.189087,甲,申,木,金,金
2025-09,801050.SI,0.127898,乙,酉,木,金,金
2025-10,801050.SI,0.050027,丙,戌,火,土,土
2025-11,801050.SI,-0.026165,丁,亥,火,水,水
2025-12,801050.SI,0.136812,戊,子,土,水,水
2026-01,801050.SI,0.225939,己,丑,土,土,土
2026-02,801050.SI,0.021362,庚,寅,金,木,木
2026-03,801050.SI,-0.172133,辛,卯,金,木,木
2026-04,801050.SI,0.079675,壬,辰,水,土,土
2026-05,801050.SI,0.006735,癸,巳,水,火,火
