month,ts_code,return,heavenly_stem,earthly_branch,stem_wuxing,branch_wuxing,month_wuxing
2019-09,801730.SI,0.014206,癸,酉,水,金,金
2019-10,801730.SI,-0.02653,甲,戌,木,土,土
2019-11,801730.SI,0.016123,乙,亥,木,水,水
2019-12,801730.SI,0.080072,丙,子,火,水,水
2020-01,801730.SI,0.053578,丁,丑,火,土,土
2020-02,801730.SI,0.016738,戊,寅,土,木,木
2020-03,801730.SI,-0.080555,己,卯,土,木,木
2020-04,801730.SI,0.100008,庚,辰,金,土,土
2020-05,801730.SI,-0.007351,辛,巳,金,火,火
2020-06,801730.SI,0.107463,壬,午,水,火,火
2020-07,801730.SI,0.211581,癸,未,水,土,土
2020-08,801730.SI,0.018053,甲,申,木,金,金
2020-09,801730.SI,0.021637,乙,酉,木,金,金
2020-10,801730.SI,0.064989,丙,戌,火,土,土
2020-11,801730.SI,0.015676,丁,亥,火,水,水
2020-12,801730.SI,0.199371,戊,子,土,水,水
2021-01,801730.SI,0.057462,己,丑,土,土,土
2021-02,801730.SI,-0.06033,庚,寅,金,木,木
2021-03,801730.SI,-0.046533,辛,卯,金,木,木
2021-04,801730.SI,0.068705,壬,辰,水,土,土
2021-05,801730.SI,0.077045,癸,巳,水,火,火
2021-06,801730.SI,0.135459,甲,午,木,火,火
2021-07,801730.SI,0.107203,乙,未,木,土,土
2021-08,801730.SI,0.053704,丙,申,火,金,金
2021-09,801730.SI,-0.030141,丁,酉,火,金,金
2021-10,801730.SI,0.117007,戊,戌,土,土,土
2021-11,801730.SI,0.033471,己,亥,土,水,水
2021-12,801730.SI,-0.085792,庚,子,金,水,水
2022-01,801730.SI,-0.108186,辛,丑,金,土,土
2022-02,801730.SI,0.025433,壬,寅,水,木,木
2022-03,801730.SI,-0.100953,癸,卯,水,木,木
2022-04,801730.SI,-0.155336,甲,辰,木,土,土
2022-05,801730.SI,0.124317,乙,巳,木,火,火
2022-06,801730.SI,0.211949,丙,午,火,火,火
2022-07,801730.SI,-0.003798,丁,未,火,土,土
2022-08,801730.SI,-0.078838,戊,申,土,金,金
2022-09,801730.SI,-0.106577,己,酉,土,金,金
2022-10,801730.SI,-0.012076,庚,戌,金,土,土
2022-11,801730.SI,0.013444,辛,亥,金,水,水
2022-12,801730.SI,-0.040032,壬,子,水,水,水
2023-01,801730.SI,0.118212,癸,丑,水,土,土
2023-02,801730.SI,-0.060201,甲,寅,木,木,木
2023-03,801730.SI,-0.051856,乙,卯,木,木,木
2023-04,801730.SI,-0.04108,丙,辰,火,土,土
2023-05,801730.SI,-0.029584,丁,巳,火,火,火
2023-06,801730.SI,0.040807,戊,午,土,火,火
2023-07,801730.SI,-0.024501,己,未,土,土,土
2023-08,801730.SI,-0.08328,庚,申,金,金,金
2023-09,801730.SI,-0.057072,辛,酉,金,金,金
2023-10,801730.SI,-0.053987,壬,戌,水,土,土
2023-11,801730.SI,-0.043493,癸,亥,水,水,水
2023-12,801730.SI,0.002444,甲,子,木,水,水
2024-01,801730.SI,-0.163212,乙,丑,木,土,土
2024-02,801730.SI,0.102182,丙,寅,火,木,木
2024-03,801730.SI,0.03723,丁,卯,火,木,木
2024-04,801730.SI,-0.007747,戊,辰,土,土,土
2024-05,801730.SI,-0.005736,己,巳,土,火,火
2024-06,801730.SI,-0.105259,庚,午,金,火,火
2024-07,801730.SI,0.00503,辛,未,金,土,土
2024-08,801730.SI,-0.037513,壬,申,水,金,金
2024-09,801730.SI,0.271138,癸,酉,水,金,金
2024-10,801730.SI,0.043431,甲,戌,木,土,土
2024-11,801730.SI,0.012136,乙,亥,木,水,水
2024-12,801730.SI,-0.059973,丙,子,火,水,水
2025-01,801730.SI,-0.036685,丁,丑,火,土,土
2025-02,801730.SI,0.064085,戊,寅,土,木,木
2025-03,801730.SI,-0.031228,己,卯,土,木,木
2025-04,801730.SI,-0.082316,庚,辰,金,土,土
2025-05,801730.SI,0.021719,辛,巳,金,火,火
2025-06,801730.SI,0.066847,壬,午,水,火,火
2025-07,801730.SI,0.034868,癸,未,水,土,土
2025-08,801730.SI,0.153703,甲,申,木,金,金
2025-09,801730.SI,0.211697,乙,酉,木,金,金
2025-10,801730.SI,0.009846,丙,戌,火,土,土
2025-11,801730.SI,-0.034849,丁,亥,火,水,水
2025-12,801730.SI,0.012656,戊,子,土,水,水
2026-01,801730.SI,0.040462,己,丑,土,土,土
2026-02,801730.SI,0.053013,庚,寅,金,木,木
2026-03,801730.SI,-0.025383,辛,卯,金,木,木
2026-04,801730.SI,0.089756,壬,辰,水,土,土
2026-05,801730.SI,0.009873,癸,巳,水,火,火
