month,ts_code,return,heavenly_stem,earthly_branch,stem_wuxing,branch_wuxing,month_wuxing
2014-09,801950.SI,0.101134,癸,酉,水,金,金
2014-10,801950.SI,0.000299,甲,戌,木,土,土
2014-11,801950.SI,0.069979,乙,亥,木,水,水
2014-12,801950.SI,0.115481,丙,子,火,水,水
2015-01,801950.SI,-0.046049,丁,丑,火,土,土
2015-02,801950.SI,0.009846,戊,寅,土,木,木
2015-03,801950.SI,0.121479,己,卯,土,木,木
2015-04,801950.SI,0.20623,庚,辰,金,土,土
2015-05,801950.SI,0.013169,辛,巳,金,火,火
2015-06,801950.SI,0.021176,壬,午,水,火,火
2015-07,801950.SI,-0.236824,癸,未,水,土,土
2015-08,801950.SI,-0.127773,甲,申,木,金,金
2015-09,801950.SI,-0.106686,乙,酉,木,金,金
2015-10,801950.SI,0.103363,丙,戌,火,土,土
2015-11,801950.SI,0.012244,丁,亥,火,水,水
2015-12,801950.SI,0.010711,戊,子,土,水,水
2016-01,801950.SI,-0.14138,己,丑,土,土,土
2016-02,801950.SI,0.028978,庚,寅,金,木,木
2016-03,801950.SI,0.034647,辛,卯,金,木,木
2016-04,801950.SI,0.055438,壬,辰,水,土,土
2016-05,801950.SI,-0.102131,癸,巳,水,火,火
2016-06,801950.SI,0.024129,甲,午,木,火,火
2016-07,801950.SI,0.064383,乙,未,木,土,土
2016-08,801950.SI,0.061158,丙,申,火,金,金
2016-09,801950.SI,0.007852,丁,酉,火,金,金
2016-10,801950.SI,0.073078,戊,戌,土,土,土
2016-11,801950.SI,-0.005673,己,亥,土,水,水
2016-12,801950.SI,-0.071202,庚,子,金,水,水
2017-01,801950.SI,0.031625,辛,丑,金,土,土
2017-02,801950.SI,0.021496,壬,寅,水,木,木
2017-03,801950.SI,0.005032,癸,卯,水,木,木
2017-04,801950.SI,-0.05325,甲,辰,木,土,土
2017-05,801950.SI,-0.034655,乙,巳,木,火,火
2017-06,801950.SI,0.07304,丙,午,火,火,火
2017-07,801950.SI,0.134332,丁,未,火,土,土
2017-08,801950.SI,0.030877,戊,申,土,金,金
2017-09,801950.SI,-0.008714,己,酉,土,金,金
2017-10,801950.SI,-0.072259,庚,戌,金,土,土
2017-11,801950.SI,0.026153,辛,亥,金,水,水
2017-12,801950.SI,-0.015359,壬,子,水,水,水
2018-01,801950.SI,0.075452,癸,丑,水,土,土
2018-02,801950.SI,-0.066694,甲,寅,木,木,木
2018-03,801950.SI,-0.105087,乙,卯,木,木,木
2018-04,801950.SI,-0.046032,丙,辰,火,土,土
2018-05,801950.SI,-0.035122,丁,巳,火,火,火
2018-06,801950.SI,-0.030052,戊,午,土,火,火
2018-07,801950.SI,-0.03814,己,未,土,土,土
2018-08,801950.SI,-0.030045,庚,申,金,金,金
2018-09,801950.SI,0.039488,辛,酉,金,金,金
2018-10,801950.SI,-0.023395,壬,戌,水,土,土
2018-11,801950.SI,-0.054858,癸,亥,水,水,水
2018-12,801950.SI,-0.062885,甲,子,木,水,水
2019-01,801950.SI,0.053296,乙,丑,木,土,土
2019-02,801950.SI,0.129783,丙,寅,火,木,木
2019-03,801950.SI,0.027678,丁,卯,火,木,木
2019-04,801950.SI,0.041605,戊,辰,土,土,土
2019-05,801950.SI,-0.080951,己,巳,土,火,火
2019-06,801950.SI,0.010297,庚,午,金,火,火
2019-07,801950.SI,-0.018767,辛,未,金,土,土
2019-08,801950.SI,-0.051401,壬,申,水,金,金
2019-09,801950.SI,-0.007569,癸,酉,水,金,金
2019-10,801950.SI,-0.028049,甲,戌,木,土,土
2019-11,801950.SI,-0.013133,乙,亥,木,水,水
2019-12,801950.SI,0.05817,丙,子,火,水,水
2020-01,801950.SI,-0.058006,丁,丑,火,土,土
2020-02,801950.SI,-0.053094,戊,寅,土,木,木
2020-03,801950.SI,-0.048573,己,卯,土,木,木
2020-04,801950.SI,2.9e-05,庚,辰,金,土,土
2020-05,801950.SI,0.00114,辛,巳,金,火,火
2020-06,801950.SI,-0.004433,壬,午,水,火,火
2020-07,801950.SI,0.127423,癸,未,水,土,土
2020-08,801950.SI,0.000761,甲,申,木,金,金
2020-09,801950.SI,-0.030204,乙,酉,木,金,金
2020-10,801950.SI,0.002024,丙,戌,火,土,土
2020-11,801950.SI,0.154243,丁,亥,火,水,水
2020-12,801950.SI,-1.2e-05,戊,子,土,水,水
2021-01,801950.SI,-0.064237,己,丑,土,土,土
2021-02,801950.SI,0.044324,庚,寅,金,木,木
2021-03,801950.SI,0.065099,辛,卯,金,木,木
2021-04,801950.SI,0.059327,壬,辰,水,土,土
2021-05,801950.SI,0.038826,癸,巳,水,火,火
2021-06,801950.SI,0.025306,甲,午,木,火,火
2021-07,801950.SI,0.016612,乙,未,木,土,土
2021-08,801950.SI,0.275662,丙,申,火,金,金
2021-09,801950.SI,0.048792,丁,酉,火,金,金
2021-10,801950.SI,-0.152889,戊,戌,土,土,土
2021-11,801950.SI,-0.041845,己,亥,土,水,水
2021-12,801950.SI,0.076741,庚,子,金,水,水
2022-01,801950.SI,-0.042096,辛,丑,金,土,土
2022-02,801950.SI,0.155326,壬,寅,水,木,木
2022-03,801950.SI,0.108069,癸,卯,水,木,木
2022-04,801950.SI,-0.038794,甲,辰,木,土,土
2022-05,801950.SI,0.097271,乙,巳,木,火,火
2022-06,801950.SI,0.015829,丙,午,火,火,火
2022-07,801950.SI,-0.079325,丁,未,火,土,土
2022-08,801950.SI,0.078519,戊,申,土,金,金
2022-09,801950.SI,0.016902,己,酉,土,金,金
2022-10,801950.SI,-0.125822,庚,戌,金,土,土
2022-11,801950.SI,0.07343,辛,亥,金,水,水
2022-12,801950.SI,-0.108786,壬,子,水,水,水
2023-01,801950.SI,0.05152,癸,丑,水,土,土
2023-02,801950.SI,0.029332,甲,寅,木,木,木
2023-03,801950.SI,-0.04446,乙,卯,木,木,木
2023-04,801950.SI,-0.017947,丙,辰,火,土,土
2023-05,801950.SI,-0.080451,丁,巳,火,火,火
2023-06,801950.SI,0.016568,戊,午,土,火,火
2023-07,801950.SI,-0.019183,己,未,土,土,土
2023-08,801950.SI,-0.020901,庚,申,金,金,金
2023-09,801950.SI,0.096092,辛,酉,金,金,金
2023-10,801950.SI,-0.030118,壬,戌,水,土,土
2023-11,801950.SI,0.070592,癸,亥,水,水,水
2023-12,801950.SI,0.003354,甲,子,木,水,水
2024-01,801950.SI,0.066651,乙,丑,木,土,土
2024-02,801950.SI,0.075679,丙,寅,火,木,木
2024-03,801950.SI,-0.03724,丁,卯,火,木,木
2024-04,801950.SI,0.009143,戊,辰,土,土,土
2024-05,801950.SI,0.063279,己,巳,土,火,火
2024-06,801950.SI,-0.055414,庚,午,金,火,火
2024-07,801950.SI,-0.1086,辛,未,金,土,土
2024-08,801950.SI,-0.0094,壬,申,水,金,金
2024-09,801950.SI,0.146542,癸,酉,水,金,金
2024-10,801950.SI,-0.080379,甲,戌,木,土,土
2024-11,801950.SI,-0.01131,乙,亥,木,水,水
2024-12,801950.SI,0.013078,丙,子,火,水,水
2025-01,801950.SI,-0.06635,丁,丑,火,土,土
2025-02,801950.SI,-0.075836,戊,寅,土,木,木
2025-03,801950.SI,0.036266,己,卯,土,木,木
2025-04,801950.SI,-0.043259,庚,辰,金,土,土
2025-05,801950.SI,0.037714,辛,巳,金,火,火
2025-06,801950.SI,-0.011917,壬,午,水,火,火
2025-07,801950.SI,0.026095,癸,未,水,土,土
2025-08,801950.SI,0.004414,甲,申,木,金,金
2025-09,801950.SI,0.018834,乙,酉,木,金,金
2025-10,801950.SI,0.100201,丙,戌,火,土,土
2025-11,801950.SI,-0.030677,丁,亥,火,水,水
2025-12,801950.SI,-0.035569,戊,子,土,水,水
2026-01,801950.SI,0.078566,己,丑,土,土,土
2026-02,801950.SI,0.071297,庚,寅,金,木,木
2026-03,801950.SI,0.011105,辛,卯,金,木,木
2026-04,801950.SI,0.054692,壬,辰,水,土,土
2026-05,801950.SI,-0.06986,癸,巳,水,火,火
