month,ts_code,return,heavenly_stem,earthly_branch,stem_wuxing,branch_wuxing,month_wuxing
2018-02,801030.SI,-0.031662,甲,寅,木,木,木
2018-03,801030.SI,-0.008924,乙,卯,木,木,木
2018-04,801030.SI,-0.034832,丙,辰,火,土,土
2018-05,801030.SI,0.013937,丁,巳,火,火,火
2018-06,801030.SI,-0.079982,戊,午,土,火,火
2018-07,801030.SI,0.021411,己,未,土,土,土
2018-08,801030.SI,-0.067283,庚,申,金,金,金
2018-09,801030.SI,-0.008459,辛,酉,金,金,金
2018-10,801030.SI,-0.121895,壬,戌,水,土,土
2018-11,801030.SI,-0.003134,癸,亥,水,水,水
2018-12,801030.SI,-0.049686,甲,子,木,水,水
2019-01,801030.SI,0.004204,乙,丑,木,土,土
2019-02,801030.SI,0.179312,丙,寅,火,木,木
2019-03,801030.SI,0.096104,丁,卯,火,木,木
2019-04,801030.SI,-0.013961,戊,辰,土,土,土
2019-05,801030.SI,-0.091748,己,巳,土,火,火
2019-06,801030.SI,-0.005304,庚,午,金,火,火
2019-07,801030.SI,-0.001367,辛,未,金,土,土
2019-08,801030.SI,-0.029639,壬,申,水,金,金
2019-09,801030.SI,0.018272,癸,酉,水,金,金
2019-10,801030.SI,-0.00933,甲,戌,木,土,土
2019-11,801030.SI,-0.002337,乙,亥,木,水,水
2019-12,801030.SI,0.101504,丙,子,火,水,水
2020-01,801030.SI,-0.001468,丁,丑,火,土,土
2020-02,801030.SI,-0.0016,戊,寅,土,木,木
2020-03,801030.SI,-0.084698,己,卯,土,木,木
2020-04,801030.SI,0.047293,庚,辰,金,土,土
2020-05,801030.SI,0.010807,辛,巳,金,火,火
2020-06,801030.SI,0.064648,壬,午,水,火,火
2020-07,801030.SI,0.182279,癸,未,水,土,土
2020-08,801030.SI,0.040956,甲,申,木,金,金
2020-09,801030.SI,-0.060199,乙,酉,木,金,金
2020-10,801030.SI,0.027523,丙,戌,火,土,土
2020-11,801030.SI,0.076421,丁,亥,火,水,水
2020-12,801030.SI,0.025959,戊,子,土,水,水
2021-01,801030.SI,0.0665,己,丑,土,土,土
2021-02,801030.SI,0.042898,庚,寅,金,木,木
2021-03,801030.SI,-0.064901,辛,卯,金,木,木
2021-04,801030.SI,0.036481,壬,辰,水,土,土
2021-05,801030.SI,0.069297,癸,巳,水,火,火
2021-06,801030.SI,0.053711,甲,午,木,火,火
2021-07,801030.SI,0.05128,乙,未,木,土,土
2021-08,801030.SI,0.124621,丙,申,火,金,金
2021-09,801030.SI,-0.038309,丁,酉,火,金,金
2021-10,801030.SI,-0.003651,戊,戌,土,土,土
2021-11,801030.SI,-0.003489,己,亥,土,水,水
2021-12,801030.SI,0.000556,庚,子,金,水,水
2022-01,801030.SI,-0.105898,辛,丑,金,土,土
2022-02,801030.SI,0.097085,壬,寅,水,木,木
2022-03,801030.SI,-0.093263,癸,卯,水,木,木
2022-04,801030.SI,-0.119245,甲,辰,木,土,土
2022-05,801030.SI,0.109624,乙,巳,木,火,火
2022-06,801030.SI,0.081263,丙,午,火,火,火
2022-07,801030.SI,-0.021507,丁,未,火,土,土
2022-08,801030.SI,-0.027486,戊,申,土,金,金
2022-09,801030.SI,-0.090348,己,酉,土,金,金
2022-10,801030.SI,-0.047737,庚,戌,金,土,土
2022-11,801030.SI,0.092088,辛,亥,金,水,水
2022-12,801030.SI,-0.043561,壬,子,水,水,水
2023-01,801030.SI,0.080003,癸,丑,水,土,土
2023-02,801030.SI,0.026413,甲,寅,木,木,木
2023-03,801030.SI,-0.071974,乙,卯,木,木,木
2023-04,801030.SI,-0.077422,丙,辰,火,土,土
2023-05,801030.SI,-0.055083,丁,巳,火,火,火
2023-06,801030.SI,0.025522,戊,午,土,火,火
2023-07,801030.SI,0.039135,己,未,土,土,土
2023-08,801030.SI,-0.061342,庚,申,金,金,金
2023-09,801030.SI,-0.009696,辛,酉,金,金,金
2023-10,801030.SI,-0.009772,壬,戌,水,土,土
2023-11,801030.SI,-0.01534,癸,亥,水,水,水
2023-12,801030.SI,-0.015108,甲,子,木,水,水
2024-01,801030.SI,-0.161249,乙,丑,木,土,土
2024-02,801030.SI,0.092382,丙,寅,火,木,木
2024-03,801030.SI,0.023399,丁,卯,火,木,木
2024-04,801030.SI,0.045093,戊,辰,土,土,土
2024-05,801030.SI,-0.014565,己,巳,土,火,火
2024-06,801030.SI,-0.090629,庚,午,金,火,火
2024-07,801030.SI,-0.032433,辛,未,金,土,土
2024-08,801030.SI,-0.040344,壬,申,水,金,金
2024-09,801030.SI,0.205357,癸,酉,水,金,金
2024-10,801030.SI,-0.010215,甲,戌,木,土,土
2024-11,801030.SI,0.017167,乙,亥,木,水,水
2024-12,801030.SI,-0.040804,丙,子,火,水,水
2025-01,801030.SI,-0.005652,丁,丑,火,土,土
2025-02,801030.SI,0.033192,戊,寅,土,木,木
2025-03,801030.SI,0.011691,己,卯,土,木,木
2025-04,801030.SI,-0.026716,庚,辰,金,土,土
2025-05,801030.SI,0.019705,辛,巳,金,火,火
2025-06,801030.SI,0.040997,壬,午,水,火,火
2025-07,801030.SI,0.05868,癸,未,水,土,土
2025-08,801030.SI,0.089815,甲,申,木,金,金
2025-09,801030.SI,0.012164,乙,酉,木,金,金
2025-10,801030.SI,0.005457,丙,戌,火,土,土
2025-11,801030.SI,0.012289,丁,亥,火,水,水
2025-12,801030.SI,0.044273,戊,子,土,水,水
2026-01,801030.SI,0.127212,己,丑,土,土,土
2026-02,801030.SI,0.057333,庚,寅,金,木,木
2026-03,801030.SI,-0.103009,辛,卯,金,木,木
2026-04,801030.SI,0.067378,壬,辰,水,土,土
2026-05,801030.SI,-0.016934,癸,巳,水,火,火
