month,ts_code,return,heavenly_stem,earthly_branch,stem_wuxing,branch_wuxing,month_wuxing
2010-01,801970.SI,,丁,丑,火,土,土
2010-02,801970.SI,0.12749,戊,寅,土,木,木
2010-03,801970.SI,0.024638,己,卯,土,木,木
2010-04,801970.SI,-0.084581,庚,辰,金,土,土
2010-05,801970.SI,-0.096113,辛,巳,金,火,火
2010-06,801970.SI,-0.10961,壬,午,水,火,火
2010-07,801970.SI,0.112251,癸,未,水,土,土
2010-08,801970.SI,0.047622,甲,申,木,金,金
2010-09,801970.SI,0.036052,乙,酉,木,金,金
2010-10,801970.SI,0.059634,丙,戌,火,土,土
2010-11,801970.SI,0.040427,丁,亥,火,水,水
2010-12,801970.SI,-0.001304,戊,子,土,水,水
2011-01,801970.SI,-0.023899,己,丑,土,土,土
2011-02,801970.SI,0.056165,庚,寅,金,木,木
2011-03,801970.SI,-0.053643,辛,卯,金,木,木
2011-04,801970.SI,-0.06331,壬,辰,水,土,土
2011-05,801970.SI,-0.065161,癸,巳,水,火,火
2011-06,801970.SI,0.032555,甲,午,木,火,火
2011-07,801970.SI,0.015693,乙,未,木,土,土
2011-08,801970.SI,-0.020364,丙,申,火,金,金
2011-09,801970.SI,-0.11471,丁,酉,火,金,金
2011-10,801970.SI,0.117892,戊,戌,土,土,土
2011-11,801970.SI,-0.031368,己,亥,土,水,水
2011-12,801970.SI,-0.122354,庚,子,金,水,水
2012-01,801970.SI,-0.065847,辛,丑,金,土,土
2012-02,801970.SI,0.110192,壬,寅,水,木,木
2012-03,801970.SI,-0.086296,癸,卯,水,木,木
2012-04,801970.SI,0.055515,甲,辰,木,土,土
2012-05,801970.SI,0.071474,乙,巳,木,火,火
2012-06,801970.SI,-0.045486,丙,午,火,火,火
2012-07,801970.SI,-0.077836,丁,未,火,土,土
2012-08,801970.SI,0.011438,戊,申,土,金,金
2012-09,801970.SI,-0.007186,己,酉,土,金,金
2012-10,801970.SI,0.006525,庚,戌,金,土,土
2012-11,801970.SI,-0.097636,辛,亥,金,水,水
2012-12,801970.SI,0.189752,壬,子,水,水,水
2013-01,801970.SI,0.080909,癸,丑,水,土,土
2013-02,801970.SI,0.157729,甲,寅,木,木,木
2013-03,801970.SI,0.017391,乙,卯,木,木,木
2013-04,801970.SI,-0.034832,丙,辰,火,土,土
2013-05,801970.SI,0.226109,丁,巳,火,火,火
2013-06,801970.SI,-0.139306,戊,午,土,火,火
2013-07,801970.SI,0.115071,己,未,土,土,土
2013-08,801970.SI,-0.045711,庚,申,金,金,金
2013-09,801970.SI,0.059717,辛,酉,金,金,金
2013-10,801970.SI,0.070286,壬,戌,水,土,土
2013-11,801970.SI,0.055593,癸,亥,水,水,水
2013-12,801970.SI,-0.059191,甲,子,木,水,水
2014-01,801970.SI,-0.030541,乙,丑,木,土,土
2014-02,801970.SI,0.01296,丙,寅,火,木,木
2014-03,801970.SI,-0.076677,丁,卯,火,木,木
2014-04,801970.SI,-0.02395,戊,辰,土,土,土
2014-05,801970.SI,-0.019522,己,巳,土,火,火
2014-06,801970.SI,0.055369,庚,午,金,火,火
2014-07,801970.SI,0.022522,辛,未,金,土,土
2014-08,801970.SI,0.08634,壬,申,水,金,金
2014-09,801970.SI,0.085934,癸,酉,水,金,金
2014-10,801970.SI,0.00816,甲,戌,木,土,土
2014-11,801970.SI,0.051744,乙,亥,木,水,水
2014-12,801970.SI,0.085962,丙,子,火,水,水
2015-01,801970.SI,0.016836,丁,丑,火,土,土
2015-02,801970.SI,0.078106,戊,寅,土,木,木
2015-03,801970.SI,0.174533,己,卯,土,木,木
2015-04,801970.SI,0.169963,庚,辰,金,土,土
2015-05,801970.SI,0.188874,辛,巳,金,火,火
2015-06,801970.SI,-0.143621,壬,午,水,火,火
2015-07,801970.SI,-0.125462,癸,未,水,土,土
2015-08,801970.SI,-0.125523,甲,申,木,金,金
2015-09,801970.SI,-0.038227,乙,酉,木,金,金
2015-10,801970.SI,0.198705,丙,戌,火,土,土
2015-11,801970.SI,0.055205,丁,亥,火,水,水
2015-12,801970.SI,0.001265,戊,子,土,水,水
2016-01,801970.SI,-0.281406,己,丑,土,土,土
2016-02,801970.SI,-0.019406,庚,寅,金,木,木
2016-03,801970.SI,0.12658,辛,卯,金,木,木
2016-04,801970.SI,-0.005052,壬,辰,水,土,土
2016-05,801970.SI,-0.026908,癸,巳,水,火,火
2016-06,801970.SI,0.016398,甲,午,木,火,火
2016-07,801970.SI,0.02076,乙,未,木,土,土
2016-08,801970.SI,0.095547,丙,申,火,金,金
2016-09,801970.SI,0.006759,丁,酉,火,金,金
2016-10,801970.SI,0.011696,戊,戌,土,土,土
2016-11,801970.SI,0.01297,己,亥,土,水,水
2016-12,801970.SI,-0.050194,庚,子,金,水,水
2017-01,801970.SI,-0.013525,辛,丑,金,土,土
2017-02,801970.SI,0.046229,壬,寅,水,木,木
2017-03,801970.SI,0.014703,癸,卯,水,木,木
2017-04,801970.SI,0.083138,甲,辰,木,土,土
2017-05,801970.SI,-0.074227,乙,巳,木,火,火
2017-06,801970.SI,0.013846,丙,午,火,火,火
