month,ts_code,return,heavenly_stem,earthly_branch,stem_wuxing,branch_wuxing,month_wuxing
2022-01,000001.SH,-0.07647,辛,丑,金,土,土
2022-02,000001.SH,0.030007,壬,寅,水,木,木
2022-03,000001.SH,-0.060683,癸,卯,水,木,木
2022-04,000001.SH,-0.063078,甲,辰,木,土,土
2022-05,000001.SH,0.045738,乙,巳,木,火,火
2022-06,000001.SH,0.066592,丙,午,火,火,火
2022-07,000001.SH,-0.042776,丁,未,火,土,土
2022-08,000001.SH,-0.015707,戊,申,土,金,金
2022-09,000001.SH,-0.055509,己,酉,土,金,金
2022-10,000001.SH,-0.043284,庚,戌,金,土,土
2022-11,000001.SH,0.089115,辛,亥,金,水,水
2022-12,000001.SH,-0.019699,壬,子,水,水,水
2023-01,000001.SH,0.053868,癸,丑,水,土,土
2023-02,000001.SH,0.007352,甲,寅,木,木,木
2023-03,000001.SH,-0.002057,乙,卯,木,木,木
2023-04,000001.SH,0.015404,丙,辰,火,土,土
2023-05,000001.SH,-0.035721,丁,巳,火,火,火
2023-06,000001.SH,-0.000781,戊,午,土,火,火
2023-07,000001.SH,0.027788,己,未,土,土,土
2023-08,000001.SH,-0.052009,庚,申,金,金,金
2023-09,000001.SH,-0.003013,辛,酉,金,金,金
2023-10,000001.SH,-0.029482,壬,戌,水,土,土
2023-11,000001.SH,0.003611,癸,亥,水,水,水
2023-12,000001.SH,-0.018067,甲,子,木,水,水
2024-01,000001.SH,-0.062652,乙,丑,木,土,土
2024-02,000001.SH,0.081269,丙,寅,火,木,木
2024-03,000001.SH,0.008622,丁,卯,火,木,木
2024-04,000001.SH,0.020932,戊,辰,土,土,土
2024-05,000001.SH,-0.005801,己,巳,土,火,火
2024-06,000001.SH,-0.038684,庚,午,金,火,火
2024-07,000001.SH,-0.009656,辛,未,金,土,土
2024-08,000001.SH,-0.032849,壬,申,水,金,金
2024-09,000001.SH,0.173908,癸,酉,水,金,金
2024-10,000001.SH,-0.016986,甲,戌,木,土,土
2024-11,000001.SH,0.014218,乙,亥,木,水,水
2024-12,000001.SH,0.007608,丙,子,火,水,水
2025-01,000001.SH,-0.030182,丁,丑,火,土,土
2025-02,000001.SH,0.021626,戊,寅,土,木,木
2025-03,000001.SH,0.004471,己,卯,土,木,木
2025-04,000001.SH,-0.017002,庚,辰,金,土,土
2025-05,000001.SH,0.020877,辛,巳,金,火,火
2025-06,000001.SH,0.028959,壬,午,水,火,火
2025-07,000001.SH,0.037389,癸,未,水,土,土
2025-08,000001.SH,0.079682,甲,申,木,金,金
2025-09,000001.SH,0.006441,乙,酉,木,金,金
2025-10,000001.SH,0.018547,丙,戌,火,土,土
2025-11,000001.SH,-0.016738,丁,亥,火,水,水
2025-12,000001.SH,0.020636,戊,子,土,水,水
2026-01,000001.SH,0.03757,己,丑,土,土,土
2026-02,000001.SH,0.010912,庚,寅,金,木,木
2026-03,000001.SH,-0.065104,辛,卯,金,木,木
2026-04,000001.SH,0.056605,壬,辰,水,土,土
2026-05,000001.SH,0.031714,癸,巳,水,火,火
